month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2018-05,,1.7024202856950095,0.8465448732245552,0.25488643356161667,0.31677127900514984,0.7802563348749953,0.4440729726889507,0.312803716684961,0.5245271922724093,-0.8423045194107814,1.206474452931484,1.651047537796014
2018-06,,1.8670092039625057,0.9412433139124743,0.21135537214832203,1.228992090476212,0.5729617503652804,0.4703469968156659,0.312803716684961,0.6838224946129517,-0.7915689829055459,1.206474452931484,2.193842944012337
2018-07,1.1311813498090315,1.2879621338450375,0.9412433139124743,0.037231126495143686,0.35754092421056044,0.6881254084262332,0.8536934646888379,0.3990878018720019,0.8203613251905598,0.025761635846588707,1.206474452931484,1.6835397193531079
2018-08,,1.1141317673255098,0.46775111047288526,0.037231126495143686,0.061960996471333615,0.6420599452018523,0.6054025074429582,0.571655972246084,0.797604853427625,1.6229626588604213,1.206474452931484,1.2552135865501888
2018-09,,1.0422925794764344,0.6571479918487202,0.05899665720179091,0.5715815615389661,0.6881254084262332,-0.15236428762011023,0.7442241426201657,0.6838224946129517,-0.2941208441302213,1.206474452931484,0.5350430578204918
2018-10,0.9548933472413901,0.3247760509941861,0.6571479918487202,-0.006299934918150943,0.3626371298612367,0.734190871650614,0.29565538594696467,0.9167923129942478,0.5700401357982786,-0.09571185409384242,1.206474452931484,0.4507436257362815
2018-11,,0.24057802443457835,0.04160812737725575,0.01546559578849647,0.03902807104329019,0.595994481977471,0.7016977218653528,0.9167923129942478,0.5017707205094745,0.22565574933217167,1.206474452931484,0.6873401832919508
2018-12,,-0.4500324760775027,0.18365578840913113,-0.09336205774474002,-0.06544414479557449,0.48083082391651827,0.6597620990821004,0.657940057433125,0.3652318899318667,-1.1927123638206418,1.206474452931484,0.4009031733656966
2019-01,0.7786053446737486,-0.8351296295862175,0.13630656806517155,-0.028065465624798162,0.5613891502376132,0.4948379493191559,-2.1666277776983445,0.3990878018720019,-0.04438460180095714,0.6132651134116652,1.206474452931484,0.6528601773154583
2019-02,,-0.816390615006568,0.7518464325366394,0.21086630067334375,,,,0.22651963149791995,-0.22643637590443438,0.7762913740328764,1.206474452931484,0.8145391743719373
2019-03,,-1.2256578281388189,0.7044972121926798,-0.5372228253051783,0.1536926981835073,0.5038635555287087,-1.226964088923914,0.053951461123838036,-0.22643637590443438,0.8468267961944117,1.206474452931484,0.5729006077192011
2019-04,0.6904613433899283,-0.36953892597778154,0.7518464325366394,0.5813693941613262,0.23523198859432856,0.6190272135896614,0.7431184179383922,0.7442241426201657,-0.15816696061563043,-0.20460903921480936,1.206474452931484,0.42884982343161
2019-05,,0.3477361344669723,0.6097987715047606,-0.09336205774474002,-0.18775308041180638,0.27353623940680355,0.18763935802536372,0.9167923129942478,-0.04438460180095714,-1.2208749320882633,1.206474452931484,0.8257873088059722
2019-06,,-0.7381526253221868,0.7044972121926798,-0.18042418057132928,-1.0770409664548248,0.595994481977471,0.19789235608009664,1.08936048336833,-0.11265401708976111,0.15485704878814452,1.206474452931484,0.5215866313078604
2019-07,0.4260293395384657,-0.9003738027541057,0.6571479918487202,0.10252771861508554,-0.27184047364796576,0.8723872613237575,0.6648308354162954,1.08936048336833,-0.24919284766736904,0.9721876675402705,1.206474452931484,0.5444973526068724
2019-08,,-0.44896533024530566,0.42040189012892565,-0.2239552419846239,-0.9904054703933275,0.3656671658555656,0.004021328726443225,1.1756445685553707,-0.317462262956173,0.6765366271667379,1.206474452931484,0.092470369501141
2019-09,,-0.8334239376085414,0.2310050087530907,-0.311017364811213,-0.7610762161128929,0.34263443424337514,-0.8039795716225479,1.1756445685553707,-0.4312446217708463,-0.2941208441302213,1.206474452931484,0.9728037996561958
2019-10,0.3378853382546454,-0.7172886807196909,0.46775111047288526,-0.006299934918150943,-0.5521317844351635,0.4117326290799467,-0.44788479078610216,1.3482127389294527,-0.522270508822585,0.8507141775998394,1.206474452931484,0.674461184290369
2019-11,,-0.697280234107917,-0.289836415030458,-0.24572077269127113,-0.39414940926419745,0.27353623940680355,-0.39296391618269627,2.0384854204257805,-0.6132963958743235,-0.7207702823615187,1.063130953573288,0.5688993323212604
2019-12,,-0.2416195297347243,0.7044972121926798,0.08076218790843832,-0.4756886996750187,0.4577980923043278,-2.118528023670799,2.6424740167350675,-0.5677834523484542,-0.24628633212695228,1.063130953573288,0.6894346229515648
2020-01,0.24974133697082507,-0.0014778442151114376,0.46775111047288526,0.23312090285496945,1.832892460081356,0.4577980923043278,-2.709568946947575,2.6424740167350675,-0.36297520648204235,0.6132651134116652,0.8481157045359933,0.335500858735139
2020-02,,0.06936440695022902,0.361215364698977,0.06987942255511471,0.9996628361957772,-0.4347202576680554,-1.4814766018605126,2.3836217611739445,-0.5108922729411175,-0.1701346576608007,0.6331004554986996,-0.28262028790439647
2020-03,,0.12902632308921824,0.2546796189250688,-0.09336205774474002,0.16643321231019784,-1.3272386076404386,-1.9835605147311746,2.1247695056128215,-0.6588093394001929,-0.09959923549927395,0.41808520646140607,-0.09741964619088976
2020-04,-0.9402026803607534,-0.21322921622070887,0.14814387315116395,-0.25660353804459474,-0.666796411575381,-2.2197569576128218,-1.3414821056029946,1.8659172500516987,-0.8067264058592682,1.6882430241725563,0.20306995742411124,-0.9701796961512796
2020-05,,1.0771814466666818,0.04160812737725575,-0.4198450183444496,-1.5000260354609598,-2.747436838848107,0.04179235099545272,1.6070649944905755,-0.9546434723183433,1.6184031629927897,0.20306995742411124,-1.3644950442744221
2020-06,,0.5123250527344686,0.13630656806517155,-0.311017364811213,-0.5011697279284002,-2.02973692181225,0.21584090125691738,0.8305082278072068,-1.0911823028959515,-0.7915689829055375,0.20306995742411124,-1.558621004297318
2020-07,-2.1301466976923327,0.6627232948167099,0.6571479918487202,-0.2239552419846239,-0.12914671542902856,-1.7994096056903446,0.710949789480749,0.9167923129942478,-0.9318870005554087,-1.8670904275407827,0.20306995742411124,-0.8785015142168937
2020-08,,1.0099252941541208,0.5151003308168448,-0.2239552419846239,-1.092329583406854,-1.6381804844050107,-0.112980672997958,1.08936048336833,-0.7953481699778008,-1.2163154362206334,0.20306995742411124,-0.26057334461117093
2020-09,,0.7296731599622742,1.0832909749443498,-0.049830996331445575,0.2938383535771064,-1.2696567786099622,-0.3492232252203186,0.8305082278072068,-0.7043222829260622,-0.2941208441302299,0.20306995742411124,-0.040067273121859086
2020-10,-0.6316986758673814,1.0542213631939104,1.5094339580399825,0.23312090285496945,0.16388510948485996,-0.6247402934686274,-0.06295810953601055,0.22651963149791995,-0.7270787546889969,-1.0421378857875254,0.20306995742411124,-0.055906756347888234
2020-11,,1.4910557024912263,1.651481619071858,0.23312090285496945,0.003354631488555774,-0.394412977346722,-0.21225670132412258,-0.8088893907465717,-0.7270787546889969,-0.7207702823615187,0.20306995742411124,-0.06281567776806796
2020-12,,1.7383034605216405,1.7461800597597772,0.25488643356161667,0.7142753197579033,-0.23318385606138822,-2.235028309389987,-1.6717302426169816,-0.5905399241113889,-1.1927123638206332,0.20306995742411124,0.6143144575439565
2021-01,0.7786053446737486,1.7700321996984751,1.3200370766641443,0.32018302568155854,2.1369066081724557,-0.32531478251015045,-0.5960399226166905,-1.0677416463076947,-0.3402187347191077,-0.33316091828202526,0.20306995742411124,-0.04319774834061486
2021-02,,1.0593259020784078,-0.4318840760623333,0.4562175925981041,2.523428325747999,0.42900717778908964,0.24044756955764177,-0.916744497230373,0.06939775701371612,0.7762913740328841,0.20306995742411124,-0.33457455825844784
2021-03,,0.23323279626060742,-0.5739317370942121,0.5922521595146499,2.3272244081969604,1.1833291380883297,-0.8127197515659861,-0.7657473481530512,0.47901424874654,-0.09959923549927868,0.20306995742411124,0.17737042017676224
2021-04,1.4837573549443137,1.0893516984216374,1.5094339580399825,0.7282867264311955,2.1310204906459207,1.9376510983875697,-0.7217247506907715,-0.6147501990757297,0.8886307404793637,-1.1510350709084989,0.20306995742411124,-0.3686452930619243
2021-05,,1.3898008661808494,1.1306401952883094,0.7296470721003617,1.9348165730948828,1.9451943179905657,0.11046629765470986,-0.46375304999840783,1.2982472322121874,-1.2208749320882633,0.20306995742411124,-0.43621630446336374
2021-06,,0.9291509454200105,1.0832909749443498,0.6466659862812681,1.7564493753212116,1.4712382832407114,-0.6228505168908657,-0.11861670925024388,1.79888961099675,-0.7915689829055375,0.20306995742411124,-0.3786526389567077
2021-07,2.1889093652148786,0.6627232948167099,0.13630656806517155,0.5378383327480317,1.0633654068292313,1.4021400884041395,-0.6688406179156166,-0.2911848796243258,1.7533766674708808,0.025761635846588707,0.20306995742411124,-0.16334338499654638
2021-08,,0.2804799819544038,0.2310050087530907,0.12429324932173295,1.8099595346533128,0.5729617503652804,-0.18608889642878057,-0.3774689648113669,1.79888961099675,-0.2698894045269525,0.20306995742411124,-0.11325849601148237
2021-09,,-0.20818509858021367,-3.225488076355908,-0.11512758845138743,-0.5801609155138834,-0.8090021463661515,-0.6109808848311591,-0.5500371351854487,1.9126719698114232,0.6523051875634615,0.20306995742411124,-0.12421095772546996
2021-10,-0.10283466816445784,-0.9257016270624618,0.18365578840913113,-0.593969263997628,0.26835732532372464,-0.3713802457345313,-0.42515448799191397,-0.6363212203724898,2.185749630966639,-1.0421378857875254,0.20306995742411124,-0.2882876516090584
2021-11,,-0.8014867072792987,-0.1951379743425388,-0.5069071411710387,-0.1189543041276759,-0.2562165876735787,0.03126735034277498,0.053951461123838036,2.6877573980569784,0.22565574933217167,0.20306995742411124,-0.2180117826179143
2021-12,,-0.3458260029061135,-0.4318840760623333,-0.44161054905109687,-0.8859332545544628,-0.4865439037954841,0.6282204605925941,0.7442241426201657,2.6863920097512017,0.7001396995667296,0.20306995742411124,-0.36411179510986513
2022-01,-0.9842746810026644,0.10272862895627034,-0.005741092966703833,-0.3327828955178604,-2.2313315463330126,-0.9932639992636758,1.7036129337186188,0.053951461123838036,2.0947237439149005,0.6132651134116566,-0.08361704129228147,-0.1566107887788903
2022-02,,-0.19115177597824023,-0.8106778388140067,-0.4289959004194453,-1.9994541892272397,,,-0.46375304999840783,1.8216460827596845,0.7762913740328841,-0.08361704129228147,-0.0795727809203664
2022-03,,-0.1835930964249419,-0.7159793981260875,1.5163959160647227,2.6406410557135542,0.1583725813458509,6.217597566782259,-0.46375304999840783,1.7533766674708808,0.8468267961944117,-0.08361704129228147,0.11028727414829054
2022-04,-0.7198426771512025,-1.4116036576916586,-2.5152497711965247,-0.18042418057132928,-0.7840091415409364,-2.1968191208548733,0.41138554006790173,0.053951461123838036,1.6395943086562075,3.5810950875599277,-0.08361704129228147,-0.34698145226749033
2022-05,,-0.40776079602559,-1.793174160951152,-0.24572077269127113,-0.6056419437672649,-1.8383485114265976,0.7262497713316404,0.312803716684961,1.4063404730861273,2.5648291946864794,-0.08361704129228147,-0.501384976751251
2022-06,,-0.8944623350792743,-1.0710985507057793,-0.311017364811213,-0.4272747459935935,-1.479877901998322,-0.4721999344244818,0.571655972246084,1.173086637516047,1.1012830804818314,-0.08361704129228147,-0.6279396938239782
2022-07,-1.0724186822864847,-1.1869416039754204,-0.3490229404604066,-0.37631395693115505,-0.24890754821992234,-1.1214072925700462,-1.1131678483640939,0.8305082278072071,0.9398328019459669,0.025761635846591597,-0.08361704129228147,-0.7798260007976291
2022-08,,-1.1784106424450225,0.3730526697849661,-0.44161054905109687,-0.07054035044625094,-0.7629366831417704,0.6864469753314489,1.08936048336833,0.7065789663758865,-2.1627414679143153,-0.3703040400086742,-1.140074528835552
2022-09,,-0.9376304107799306,-0.05309031331066341,-0.3545484262245076,1.0506248927025403,-0.141052929612626,-0.2775785882672953,0.9167923129942478,0.27420600288012803,-0.2941208441302299,-0.3703040400086742,-1.4408612054535044
2022-10,-1.4249946874217676,-0.4046692612055234,-1.4735669236294306,0.10252771861508554,-1.4490639789541968,-0.8090021463661515,0.37782480388008644,1.1756445685553707,-0.04438460180095714,2.7435662409872115,-0.3703040400086742,-1.5759842824210706
2022-11,,-0.8014867072792987,-2.3732021101646494,-0.18042418057132928,-1.1050700975335448,-1.4999840947318677,0.6453201733588532,0.571655972246084,-0.5450269805855196,0.22565574933217167,-0.3703040400086742,-1.20221548877377
2022-12,,-2.534161939505257,-3.272837296699868,-0.7898590403574536,-1.5662767089197522,-2.7437516017901564,0.547906108587479,0.1402355463108791,-0.5450269805855196,1.6465657312604198,-0.3703040400086742,-1.0254005257686498
2023-01,-2.306434700259974,-2.3044409013027805,-3.2998263522959252,-0.7918179381210518,-2.237370550029064,-1.7994096056903446,0.34822977437061753,0.312803716684961,-0.4084881500079116,-2.2260129816693968,-0.3703040400086742,-0.9039589114896396
2023-02,,-0.19115177597824023,0.9412433139124743,-3.4002343981654093,-2.898934486571611,,,0.571655972246084,-0.4312446217708463,-1.1165606893544884,-0.3703040400086742,-0.21078662973337237
2023-03,,2.3173622596883616,1.6988308394158176,2.8177376256928364,1.1270679774626853,-0.5786748302442463,-0.1310610119396795,-0.3774689648113669,-0.5677834523484542,-0.09959923549927868,-0.3703040400086742,-0.04859743640090964
2023-04,-0.8079866784350229,1.0893516984216374,1.7518619662010557,-0.4198450183444496,-0.16736825780910108,1.0566491142212815,-0.15023954415122792,-0.6363212203724898,-0.8181046417407355,-1.3497845375641728,-0.44197578968777207,-0.17341704851245018
2023-05,,-0.5901221240755156,1.462084737696023,-0.4307277836977732,-0.13296886966703594,0.5902362990744232,0.1759735164756168,-0.8520314333400922,-0.9261978826146751,-0.27444890039457376,-0.5136475393668706,-0.1807033621250117
2023-06,,-1.3633914643505145,0.8465448732245552,-0.44161054905109687,-0.09856948152497058,0.12382348392756501,-1.011127359917399,-1.0677416463076947,-1.0342911234886147,0.15485704878814452,-0.5853192890459684,-0.1601408683265413
2023-07,-0.6757706765092923,-1.317199695439655,0.3730526697849661,-0.4524933144044205,-0.06417009338290544,-0.3425893312192932,-1.6407464444939048,-1.2834518592752973,-1.1423843643625544,0.025761635846588707,-0.6569910387250669,-0.16490996442899306
2023-08,,-0.865791222930855,-0.24248719468649838,-0.4633760797577441,-0.029770705240840308,-0.8090021463661515,0.17021720856474376,-1.4991620722428995,-1.2279486981911887,-0.2698894045269525,-0.943678037441459,-0.37804128159571715
2023-09,,-0.625010991265763,-0.7159793981260875,-0.2892518341045658,-0.684633131352748,-0.32531478251015045,-0.9431706406715196,-1.1540257314947355,-0.9318870005554087,-0.2941208441302213,-0.943678037441459,-0.782302278921242
2023-10,-0.5435546745835611,-0.3004627880341342,-0.5265825167502525,-0.2892518341045658,0.8442285638501494,-0.11802019800043556,-0.47107135871977385,-1.2403098166817768,-0.8181046417407355,-1.042137885787533,-0.943678037441459,-0.7431602211637923
2023-11,,-0.48886728776513116,-0.9053762795019225,-0.26748630339791857,0.4620131400494252,0.3656671658555656,-0.02874637102839746,-1.4128779870558585,-0.8408611135036701,0.22565574933217167,-0.943678037441459,-0.33839846156088704
2023-12,,-1.0752713151058304,-1.2841700422535958,0.1678243107350274,1.2791991441158275,0.941485456160329,-0.2036531797016536,-1.6717302426169816,-0.9318870005554087,-0.24628633212695228,-0.943678037441459,-0.16901294694702002
2024-01,-0.2791226707320993,-1.2519555222717669,-1.2841700422535958,0.21135537214832203,0.8722576949288692,0.31960170263118465,-0.506993323299393,-1.4991620722428995,-0.8636175852666048,0.6132651134116566,-0.943678037441459,-0.03968481059199462
2024-02,,-1.1290100345207281,-0.9053762795019225,4.4556338599445455,,,,-1.9305824981781043,-0.8181046417407355,-0.1701346576607978,-0.943678037441459,-0.23896301075225912
2024-03,,-1.329864301310208,-0.4792332964062929,-4.0329231156479,,-0.11802019800043556,-0.4790359919030603,-0.6363212203724898,-0.8636175852666048,-0.09959923549927868,-0.943678037441459,-0.18740039344528248
2024-04,-0.2791226707320993,-0.05691950646362878,0.18365578840913113,-0.2892518341045658,0.19955854903959439,-0.6708057566930083,-0.7181677147891927,-1.1540257314947355,-0.8863740570295394,-0.20460903921480936,-0.943678037441459,-0.7689604984327276
2024-05,,0.6603555539811324,-0.8106778388140067,0.18958984144167482,0.0976344360260678,-0.8550676095905326,-0.43159382767995363,-0.9814575611206536,-0.8181046417407355,-1.2208749320882633,-0.943678037441459,-0.5683969589045108
2024-06,,-0.6339461521508051,-0.7159793981260875,-0.049830996331445575,0.16388510948485996,-0.5326093670198652,0.020436506025838845,-0.9814575611206536,-0.5677834523484542,0.15485704878814452,-0.943678037441459,-0.8242864223542282
2024-07,-0.8079866784350229,-0.7961673295827165,-0.8580270591579628,-0.11512758845138743,-0.1903011832371445,-0.9241658044271043,0.9346821919590348,-1.0677416463076947,-0.4312446217708463,0.025761635846588707,-0.943678037441459,-0.9317579706481953
2024-08,,-0.7615847497594732,-0.952725499845882,-0.15865864986468206,-0.2259746227918787,-0.7629366831417704,0.6742223250850222,-0.8088893907465717,-0.4312446217708463,0.6765366271667379,-1.2303650361578518,-0.8061626132426806
2024-09,,-1.2502498302940908,-0.8580270591579628,-0.2892518341045658,0.5843220756656566,-0.9011330728149137,-0.43121706346182714,-0.7226053055595308,-0.6588093394001929,1.5987312192571435,-1.2303650361578518,-0.7873827477122679
2024-10,-0.896130679718844,-0.7172886807196909,-1.0000747201898417,-0.09336205774474002,0.495138476778821,-0.6477730250808178,0.3034227523125451,-0.8951734759336128,-0.8863740570295394,-1.042137885787533,-1.8037390335906365,-1.1012195290925193
2024-11,,0.13637155126318917,-0.9053762795019225,-0.11512758845138743,-0.5725166070378689,-0.27924931928576935,0.3970602569406273,-0.9814575611206536,-0.909130528792474,-0.7207702823615102,-1.8037390335906365,-1.038987946320201
2024-12,,-0.13741305656334252,-0.9053762795019225,-0.09336205774474002,-0.9649244421399458,-0.6938384883051989,0.3372002958734811,-1.0677416463076947,-0.8181046417407355,-0.24628633212695228,-1.8037390335906365,-1.1440838153619943
2025-01,-0.19097866944827818,-0.10568431738650062,-0.005741092966703833,0.08076218790843832,-0.8655484319517575,-0.5326093670198652,0.7250226227165898,-1.1540257314947355,-0.7725916982148662,0.6132651134116566,-1.8037390335906365,-1.1045946702291738
2025-02,,-1.2332165076921173,-0.8106778388140067,-3.6868511774122084,,,,-0.8088893907465717,-0.7725916982148662,-0.1701346576607978,-1.8037390335906365,-0.7430542014678135
2025-03,,-0.1835930964249419,-0.952725499845882,5.482966909298297,0.5155232993815263,-0.4635111721832936,0.6190792220119968,-1.8442984129910636,-0.7498352264519316,0.8468267961944117,-1.8037390335906365,-0.22215484413016406
2025-04,-0.19097866944827818,-0.36953892597778154,-0.8106778388140067,0.4072451485081478,-0.4517110520885866,-0.02588927155167334,-0.4091126124117508,-1.3265939018688178,-0.8181046417407355,-1.1510350709084989,-1.8037390335906365,-0.7780415811468021
2025-05,,-0.7985350704182939,-0.9053762795019225,0.05899665720179091,-0.48300175478373913,-0.21015112444919778,-0.09023098690213904,-1.3265939018688178,-0.8636175852666048,-0.2744489003945823,-2.0904260323070294,-0.9816968864490967
2025-06,,-0.6339461521508051,-0.8580270591579628,-0.006299934918150943,-0.5466533633606866,0.08927438650927932,-0.2782961678272344,-1.3265939018688178,-1.0001564158442127,-0.7915689829055375,-2.0904260323070294,-1.2955163320985759
2025-07,-0.3672666720159196,-0.5877543832399456,-0.9053762795019225,0.21135537214832203,-0.2944581987565149,-0.27924931928576935,0.4590133326310751,-1.1540257314947355,-1.0684258311330166,0.025761635846588707,-2.0904260323070294,-1.4199063469859416
2025-08,,-0.865791222930855,-0.952725499845882,-0.028065465624798162,0.5109790128028185,-0.5326093670198652,0.3169082315581505,-1.2403098166817768,-1.0684258311330166,0.6765366271667379,-2.0904260323070294,-1.5618751843846244
2025-09,,-0.9376304107799306,-0.7159793981260875,-0.13689311915803465,-0.40414740031997676,-0.6017075618564368,-0.7527554092339156,-1.5854461574299406,-0.909130528792474,1.5987312192571435,-2.0904260323070294,-1.4990085609448232
2025-10,-0.7198426771512025,-0.7172886807196909,-0.9053762795019225,0.1460587800283802,-0.5198473216381291,-0.6938384883051989,-0.1760415907385374,-1.4991620722428995,-0.7725916982148662,-0.09571185409384242,-2.0904260323070294,-1.8269314475674756
2025-11,,-1.0098996536220697,-0.8580270591579628,-0.2021897112779765,0.9631582054994177,-0.7168712199173894,-0.286387586245354,-1.0677416463076947,-0.7270787546889969,-0.7207702823615187,-2.0904260323070294,-1.7220780385770909
2025-12,,-1.2836842614486013,-1.1894716015656766,-0.2239552419846239,-0.10329748631738557,-1.085394925712438,-0.33987915270088914,-0.6363212203724898,-0.7498352264519316,-0.24628633212695228,-2.0904260323070294,-1.8096062700132984
2026-01,-0.9842746810026644,-0.10568431738650062,-1.0947731608777573,-0.13689311915803465,-0.9698027849990557,-1.1775258521612,-0.11461329788113306,-0.5500371351854487,-0.6815658111631274,-0.33316091828202526,-2.0904260323070294,-1.776401572096441
2026-02,,-1.0248035613493462,-1.1894716015656766,0.10252771861508554,,,,-1.0677416463076947,-0.5677834523484542,-0.1701346576607978,-2.0904260323070294,-1.7078187955069632
2026-03,,-1.4340707744815973,-1.0947731608777573,0.10252771861508554,,-0.73990395152958,-0.03116450984537547,-0.11861670925024388,-0.454001093533781,-0.09959923549927868,-2.0904260323070294,-1.2914924207845953
2026-04,-0.5435546745835611,-0.4737453991491781,-0.8580270591579628,-0.028065465624798162,-0.7801836747692561,-0.9932639992636758,-0.589057464609524,-0.3774689648113669,-0.13541048885269577,1.6882430241725632,-2.0904260323070294,-1.8074508075293323
2026-05,,0.5561490808097432,-1.142122381221717,,,,,,,,,-1.8666905376798957
