month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零_去季节性,CPI,PPI,失业率差分,逆回购7天(19日),银行间7天回购(20-19均值)
2016-05,,-0.6515166327690568,-0.8609960698905038,-0.5443731883357446,-0.8925992942931523,-0.016500324425083836,-0.13526628008204153,-0.9082696242797414,,-1.0656422418982765,-0.8460967906428182
2016-06,,-0.39023507097765076,-1.3650038793653265,-0.5443731883357446,-0.8567755443992401,-0.16167878859780643,-0.3636832171262497,-0.7544993635459721,,-1.0656422418982765,-0.9712316456145502
2016-07,-0.24048003453714922,-0.6525293675478586,-1.1634007555753945,-0.4841392515788783,-0.7314463647787798,-0.11874388566544382,-0.4898025520109472,-0.7032426099680492,,-1.0656422418982765,-0.8970991257859344
2016-08,,-0.9231062413344424,-0.7601945079955379,-0.5443731883357446,0.44708489954236796,-0.02549773537715624,-0.5802549189509365,-0.47258721886739524,,-1.0656422418982765,-0.8616550755287663
2016-09,,-0.30921349481813754,-0.659392946100572,-0.45402228320044535,0.47093136505902894,-0.058210692759877544,-0.9165868514122972,-0.2419318277667414,,-1.0656422418982765,-0.8733075115143382
2016-10,-0.24048003453714922,-0.5712946943791758,-1.0625991936804358,-0.5142562199573116,0.17059306477799296,-0.11858664595248812,-0.4576013828624448,-0.011276436666087531,,-1.0656422418982765,-0.8142285361872416
2016-11,,0.6984527669900709,-0.7601945079955379,-0.5142562199573116,0.1950979579050177,-0.15973684453835568,-0.31865234561214445,0.27063570801248943,,-1.0656422418982765,-0.5831836913843109
2016-12,,1.0473535370974767,0.3486226728490731,-0.4841392515788783,0.1909467509276315,-0.08068641068230016,-0.19505150700075638,0.8088316205806818,,-1.0656422418982765,-0.3401677386383598
2017-01,-0.16218420933900785,0.8445370295140159,-0.15538513662574943,-0.5443731883357446,0.17222164965103598,0.0029828690643438315,-0.3339942183577487,1.3726559099378357,,-1.0656422418982765,-0.5078577397814988
2017-02,,0.8496618094553633,0.14701954905914125,-1.4667806373462042,,,0.03963676252182458,1.7314531849832973,,-0.9221980336102313,-0.5310117454604958
2017-03,,1.2200130619667018,-0.15538513662574943,0.7574571645664125,2.3755116935021214,0.07395135276032454,-1.3434051524901789,1.962108576083951,,-0.7787538253221863,-0.032818069549848145
2017-04,-0.005592558942724385,0.33038478519428666,0.8526304823238957,-0.0625016942808151,0.38830253794317887,-0.0019308929769714471,-1.2643314861382344,1.895628566693385,,-0.7787538253221863,0.12028597806967463
2017-05,,0.582795251473256,-0.7601945079955379,-0.3937883464435791,-0.010214397992759612,0.11653135951674477,-1.0271104870824008,1.6033113010384896,,-0.7787538253221863,0.42886312782864316
2017-06,,0.844076813264662,0.14701954905914125,-0.3937883464435791,-0.21685469662283732,-0.00647515733233979,-0.7898894880265672,1.3726559099378357,,-0.7787538253221863,0.07273927504984301
2017-07,-0.005592558942724385,1.2550435444629893,0.4494242347440319,-0.0625016942808151,0.0943056546180438,-0.03005609637089128,-0.7898894880265672,1.3726559099378357,,-0.7787538253221863,0.1278541723813485
2017-08,,0.760046328086891,-0.25618669852071535,-0.42390531482201205,0.8241543236676686,0.018846159270120424,-0.8689631543785118,1.3726559099378357,,-0.7787538253221863,0.2988203541634304
2017-09,,1.1495187320136895,-0.7601945079955379,-0.5443731883357446,0.07653898342842493,-0.16907042937806813,-0.5526684889707335,1.5776829242495278,,-0.7787538253221863,0.3878155858678842
2017-10,-0.08388838414086577,1.6729087315159354,1.0542336061138204,-0.3636713780651461,0.24057168085263242,-0.20727443524704026,-0.7108158216746225,1.7314531849832973,,-0.7787538253221863,0.19977517764148175
2017-11,,1.1472934521690916,0.14701954905914125,-0.4841392515788783,-0.23636722444252634,-0.15973684453835568,-0.4735948226187891,1.7314531849832973,,-0.7787538253221863,0.1558467511949777
2017-12,,1.159563708392226,0.2478211109541072,-0.5142562199573116,-0.3047743989730015,-0.21371809462412916,-0.6317421553226782,1.4495410403047202,,-0.707031721178164,0.299790133276459
2018-01,-0.16218420933900785,1.0689573721035381,0.0462179871641753,-0.4841392515788783,0.276903537286537,-0.3295963407902279,-0.5526684889707335,1.2188856492040665,,-0.707031721178164,0.6400163843508322
2018-02,,0.8496618094553633,1.0542336061138204,2.2970124944972095,,,-0.7898894880265672,1.065115388470297,,-0.707031721178164,-0.14620741651141594
2018-03,,-0.2387191648651332,0.4494242347440319,-2.9898357838115093,-0.8616986127592413,0.11829524740760061,0.31714184090065617,0.911345127736528,0.3713193151555006,-0.707031721178164,-0.0795118959275141
2018-04,-0.08388838414086577,-0.006245728689976832,0.2478211109541072,-0.5443731883357446,-0.5184121967342032,-0.17930647156607651,-0.3154474899148999,0.7575748670027588,0.5348961059728988,-0.6353096170341418,0.05356734545041404
2018-05,,0.8072155940627623,0.4494242347440319,-0.2432035045514136,0.37285315667241725,-0.1717039556905505,-0.5526684889707335,0.8344599973696434,-1.2644485930185079,-0.6353096170341418,0.3514693816514468
2018-06,,1.6295480123279462,0.6510273585339638,-0.3034374413082798,1.1361856842311975,-0.49425799845237817,-0.5526684889707335,1.0138586348923742,-0.7737182205663141,-0.6353096170341418,0.0036345729153101198
2018-07,-0.08388838414086577,1.030623201873475,0.6510273585339638,-0.5443731883357446,0.406968576898508,-0.47349504284365357,-0.4735948226187891,1.1676288956261434,0.04416573352069759,-0.6353096170341418,-0.16178264077051918
2018-08,,0.5356259854973927,-0.3569882604156813,-0.5443731883357446,0.15963178025935013,-0.33590499790808953,-0.3154474899148999,1.1420005188371816,2.2606312490964875,-0.6353096170341418,-0.7751808989694001
2018-09,,0.700678046834661,0.0462179871641753,-0.5142562199573116,0.5860745330854844,-0.4129618499380873,-0.15730015721101107,1.0138586348923742,-0.7737182205663067,-0.6353096170341418,-0.650259638906025
2018-10,-0.24048003453714922,-0.12245400920015512,0.0462179871641753,-0.6046071250926108,0.41123300442676924,-0.45116585580705987,0.0008471754928781343,0.8857167509475664,-0.7737182205663067,-0.6353096170341418,-0.4911152868410485
2018-11,,-0.42364894595748476,-1.2642023174703605,-0.5744901567141776,0.14044185638217413,-0.4701441070692894,0.0008471754928781343,0.8088316205806818,0.04416573352069759,-0.6353096170341418,-0.6924545587202172
2018-12,,-0.8602193749133711,-0.9617976317854698,-0.7250749986063431,0.05302109205281658,-0.6793289884205295,-0.2363738235629553,0.6550613598469126,-0.7737182205663141,-0.6353096170341418,-0.5481606110177737
2019-01,-0.3970716849334327,-1.3996663963810954,-1.0625991936804358,-0.6347240934710439,0.5775456780289615,-0.6043480079521262,-0.4735948226187891,0.1937505776456048,0.8620496876077094,-0.6353096170341418,-0.33159826856669944
2019-02,,-1.1701212738502336,0.2478211109541072,-0.3041141695877431,,,-0.6317421553226782,-0.011276436666087531,1.679933641694707,-0.6353096170341418,-0.8731566452221914
2019-03,,-1.473031049107438,0.14701954905914125,-1.3392452148631049,0.23639147576805417,-0.21428396244697112,-0.7898894880265672,-0.011276436666087531,1.6799336416947137,-0.6353096170341418,-0.6886942447467775
2019-04,-0.4753675101315741,-1.1283474416375325,0.2478211109541072,0.2085510211250829,0.3046223162202357,-0.48971373409701,-0.15730015721101107,0.0656086937007971,-0.7737182205663067,-0.6353096170341418,-0.4649362796656508
2019-05,,-0.6515166327690568,-0.054583574730790646,-0.7250749986063431,-0.04932516862545572,-0.6594867968105892,0.0008471754928781343,0.1937505776456048,-1.5916021746533184,-0.6353096170341418,-0.6991943118136084
2019-06,,-1.1757062700409429,0.14701954905914125,-0.8455428721200755,-0.7934677723070599,-0.47208605112874014,0.15899450819676733,0.11686544727872017,0.04416573352069759,-0.6353096170341418,-0.7120155645467628
2019-07,-0.7102549857259997,-1.3257903953163934,0.0462179871641753,-0.45402228320044535,-0.11968822284176787,-0.2961194642545485,0.15899450819676733,-0.036904813455049076,0.862049687607702,-0.6353096170341418,-0.8923238106229215
2019-08,,-1.1475265839239408,-0.45778982231064724,-0.9057768088769418,-0.7209725043266171,-0.6019683657917472,0.2380681745487116,-0.11378994382193369,1.6799336416947137,-0.6353096170341418,-0.500139737888501
2019-09,,-1.319105036470936,-0.8609960698905038,-1.0262446823906741,-0.5290732655548567,-0.7455410597926589,0.2380681745487116,-0.2419318277667414,-0.7737182205663067,-0.6353096170341418,-0.5096998966119254
2019-10,-0.788550810924141,-1.2445557221477108,-0.3569882604156813,-0.6046071250926108,-0.3542317368961416,-0.7615731183379933,0.3962155072526008,-0.34444533492258755,0.04416573352069759,-0.6353096170341418,-0.5655306147980147
2019-11,,-1.433540487610291,-1.4315329102160055,-0.9358937772553748,-0.22203448352004,-0.7805513696002228,1.028804838068157,-0.4469588420784337,-0.7737182205663141,-0.707031721178164,-0.5111728280431533
2019-12,,-0.6357990323238568,0.14701954905914125,-0.4841392515788783,-0.29026532397222155,-0.7015009357441676,1.5823205025317688,-0.39570208850051064,0.04416573352069759,-0.707031721178164,-0.7475546341002131
2020-01,-0.8668466361222824,-0.5019850260230461,-0.3569882604156813,-0.27332047292984657,1.6415203463301664,-0.6400036033211616,1.5823205025317688,-0.16504669739985678,0.8620496876077094,-0.814614877394198,-1.0209337515292933
2020-02,,-0.21633481784480976,-0.583791774679353,-0.49919773576809484,0.9442864454594371,-0.6147860485268917,1.3450995034759352,-0.33163114652810677,0.8620496876077068,-0.9221980336102313,-1.2943128689583736
2020-03,,-0.014298822275610927,-0.8105952889430245,-0.7250749986063431,0.24705254458870732,-1.9769537746762011,1.1078785044201016,-0.4982155956563568,0.8620496876077053,-1.0297811898262645,-1.567691986387454
2020-04,-1.9238402762971945,-0.9600321846954007,-1.037398803206689,-0.9509522614445913,-0.45018135628202205,-3.2224062417354076,0.870657505364268,-0.6648000447846069,0.8620496876077036,-1.1373643460422986,-1.8410711038165342
2020-05,,0.13395456629422736,-1.2642023174703605,-1.0277505308095956,-1.1474152571527512,-3.068191724182325,0.6334365063084343,-0.8313844939128568,0.862049687607702,-1.1373643460422986,-1.8427220945273723
2020-06,,0.17081578549612708,-1.0625991936804358,-1.0262446823906741,-0.3115874616135282,-2.9996880460234854,-0.07822649085906647,-0.9851547546466262,-0.7737182205663067,-1.1373643460422986,-1.6060730328039396
2020-07,-2.9808339164721076,0.35736217410493987,0.0462179871641753,-0.9057768088769418,-0.0002842520504501919,-2.8680653537965703,0.0008471754928781343,-0.8057561171238953,-1.5916021746533184,-1.1373643460422986,-1.1141380204457993
2020-08,,0.4234158142026355,-0.25618669852071535,-0.9057768088769418,-0.806261054891844,-2.5309277829482633,0.15899450819676733,-0.6519858563901261,0.04416573352069759,-1.1373643460422986,-1.13651757915844
2020-09,,0.36404753295039743,0.9534320442188544,-0.6648410618494771,0.35366323279524126,-2.297577372447327,-0.07822649085906647,-0.5494723492342799,-0.7737182205663141,-1.1373643460422986,-0.9685835451708102
2020-10,-1.649804888103699,0.663017189863137,1.8606461012735407,-0.27332047292984657,0.24492033082457687,-1.7593107479017085,-0.6317421553226782,-0.5751007260232415,-1.5916021746533118,-1.1373643460422986,-0.962431508922528
2020-11,,0.9228731095795772,2.1630507869584314,-0.27332047292984657,0.11059086368434462,-1.423537841985728,-1.5806261515460125,-0.5751007260232415,-0.7737182205663141,-1.1373643460422986,-0.5583701564916959
2020-12,,1.4961942222764972,2.3646539107483635,-0.2432035045514136,0.705478503876802,-1.366659355453311,-1.823382307246482,-0.4213304652894722,-0.7737182205663067,-1.1373643460422986,-0.9854875838504814
2021-01,-0.3970716849334327,1.4055878859877937,1.457439853693677,-0.15285259941611434,1.6712007619268594,-1.3938498123248575,-1.8178471506018459,-0.13941832061089526,0.04416573352069759,-1.1373643460422986,-1.131376214728691
2021-02,,0.8496618094553633,-2.2722179364200055,5.297888305602149,4.283333200088069,,-2.2132154823615684,0.039980316911835546,1.6799336416947137,-1.1373643460422986,-0.5123638777179966
2021-03,,0.09791134901914623,-2.5746226221049033,13.411583300259135,2.6564540980563662,5.461734552404387,-2.1341418160096244,0.3987775919572971,0.862049687607702,-1.1373643460422986,-1.2591342998926185
2021-04,9.311610639636132,0.44259495648904384,1.8606461012735407,1.8951012503173363,1.6712007619268594,5.16413283343071,-1.6596998178979572,1.0907437652592586,-1.5916021746533184,-1.1373643460422986,-1.2578418692037832
2021-05,,0.4705850801784988,1.0542336061138204,0.6000716100447134,1.6712007619268594,1.6685676721714129,-1.2643314861382344,1.7058248081943357,-1.5916021746533184,-1.1373643460422986,-1.2648065983468684
2021-06,,0.6196564706751477,0.9534320442188544,0.2989019262603824,1.5775539334062465,0.3704479471695082,-0.9480368207304563,1.895628566693385,-0.7737182205663067,-1.1373643460422986,-1.1567455728028981
2021-07,0.8556615182368337,0.35736217410493987,-1.0625991936804358,0.14831708436821692,0.9975917895627038,0.2138353241891279,-1.1061841534343453,1.895628566693385,0.04416573352069759,-1.1373643460422986,-1.0215814178747036
2021-08,,-0.3620553848606646,-0.8609960698905038,-0.42390531482201205,1.6223304224529904,-0.40242083987900407,-1.1852578197862897,1.895628566693385,0.862049687607702,-1.1373643460422986,-1.1893843040592489
2021-09,,-0.645844008702409,-1.4315329102160055,-0.7551919669847763,-0.37768608830157907,-1.8541384259745648,-1.3434051524901789,1.895628566693385,0.04416573352069759,-1.1373643460422986,-1.1145863844789519
2021-10,-1.1800299369148493,-1.468976064737217,-0.9617976317854698,-1.0277505308095956,0.3323410951539344,-1.5154193273416892,-1.4224788188421233,1.895628566693385,-1.5916021746533118,-1.1373643460422986,-1.0599398343473665
2021-11,,-1.5457506589050403,-1.4315329102160055,-1.0277505308095956,0.0082446030060725,-1.2905061580438995,-0.7898894880265672,1.895628566693385,0.04416573352069759,-1.1373643460422986,-1.173106625169693
2021-12,,-0.748009203618614,-1.4315329102160055,-1.0277505308095956,-0.6335517399972596,-1.6105507760133302,-0.15730015721101107,1.895628566693385,0.862049687607702,-1.1373643460422986,-1.0567439833920493
2022-01,-1.962988188896266,-0.38977485472829687,-1.3650038793653265,-1.0277505308095956,-1.7538249199683975,-2.036836284710363,-0.7898894880265672,1.895628566693385,0.862049687607702,-1.2808085543303436,-0.8933608178731515
2022-02,,-0.49686024608169865,-3.078630431579726,-1.1894916012981842,-1.565329154922363,,-1.2643314861382344,2.295277474340451,1.6799336416947137,-1.2808085543303436,-1.163812467540316
2022-03,,-0.3509293361598824,-2.877027307789794,1.5023473715426092,2.3174321095595896,-0.5468631723015425,-1.2643314861382344,2.2183923439735667,1.6799336416947137,-1.1373643460422986,-1.1761421003410135
2022-04,-1.7281007133018411,-2.250449154585088,-1.4315329102160055,-0.8455428721200755,-0.5482631894320327,-3.200325642834743,-0.7898894880265672,1.895628566693385,2.2606312490964875,-1.1373643460422986,-1.1933465293109005
2022-05,,-3.68119125772746,-1.4315329102160055,-1.0277505308095956,-1.5717257962147548,-4.7169531570363645,-0.3154474899148999,1.895628566693385,2.2606312490964875,-1.1373643460422986,-1.705866850215953
2022-06,,-0.9512859274514285,-1.4315329102160055,-1.0277505308095956,-1.5717257962147548,-3.864393991645372,-0.3154474899148999,1.6033113010384896,-1.5916021746533118,-1.1373643460422986,-1.819929972088027
2022-07,-4.859933721227508,-0.42810902495834424,0.9534320442188544,-1.0277505308095956,-0.29239753773635213,-1.7816399349383025,0.0008471754928781343,1.5264261706716047,-1.5916021746533184,-1.1373643460422986,-1.6667207528916599
2022-08,,-1.932997782987241,-0.5585913842056132,-1.0277505308095956,0.04875666452455515,-1.6883937846500146,0.15899450819676733,1.0394870116813357,-0.7737182205663067,-1.1373643460422986,-1.8427220945273723
2022-09,,-1.4313152077656932,-1.4315329102160055,-1.0277505308095956,0.9869307207420503,-1.2111519535890594,0.0008471754928781343,0.5525478526910663,-0.7737182205663141,-1.1373643460422986,-1.8427220945273723
2022-10,-2.3544673148869744,-0.9079252082634393,-1.4315329102160055,-0.45402228320044535,-1.104770981870138,-1.9366863264908136,0.2380681745487116,0.1937505776456048,1.6799336416947137,-1.1373643460422986,-1.6783062254177346
2022-11,,-1.5457506589050403,-1.4315329102160055,-0.8455428721200755,-0.8169221237124973,-2.4877913135203578,-0.3154474899148999,-0.3700737117115491,0.04416573352069759,-1.1373643460422986,-1.5885884235772074
2022-12,,-3.104422800808482,-1.4315329102160055,-1.0277505308095956,-1.2028528150201487,-3.7834016137298656,-0.7108158216746225,-0.3700737117115491,1.6799336416947137,-1.1373643460422986,-1.52629612856623
2023-01,-3.137425566868391,-4.0927105074552275,-1.4315329102160055,-1.0277505308095956,-1.7538249199683975,-2.812854441037697,-0.5526684889707335,-0.21630345097777984,-1.5916021746533184,-1.4242527626183887,-0.9758013062003744
2023-02,,-0.49686024608169865,0.6510273585339638,-5.300794793830457,-2.3180006136604896,,-0.3154474899148999,-0.2419318277667414,0.04416573352069759,-1.4242527626183887,-1.263638310954698
2023-03,,2.3421147749142572,2.2638523488533973,3.303014106787268,1.0508971336659705,-1.2563654866579623,-1.1852578197862897,-0.39570208850051064,0.862049687607702,-1.1373643460422986,-1.067093136902861
2023-04,-1.8063965384999825,0.44259495648904384,3.181146562097571,-1.0277505308095956,-0.032267458512410335,-0.06844673494788595,-1.4224788188421233,-0.6776142331790876,-1.5916021746533184,-1.1373643460422986,-0.834094186052843
2023-05,,-1.6614081744218552,1.7598445393785749,-0.6648410618494771,0.4815960586430814,1.8237713034368792,-1.823382307246482,-0.9595263778576646,-0.7737182205663067,-1.1373643460422986,-1.272818789509554
2023-06,,-1.8489672978094778,0.4494242347440319,-1.0277505308095956,0.2833001785789291,0.4369637891404227,-1.8178471506018459,-1.21581014574728,0.04416573352069759,-1.1373643460422986,-1.4746526116814882
2023-07,-0.3970716849334327,-1.7746310804954142,-0.5585913842056132,-1.0262446823906741,-0.4693712801591979,-1.7816399349383025,-1.823382307246482,-1.4208371600589724,0.04416573352069759,-1.1373643460422986,-1.1879420752418626
2023-08,,-1.5963672691029773,-1.4315329102160055,-1.0277505308095956,0.08287208475064592,-1.732737679297291,-1.823382307246482,-1.1645533921693572,0.862049687607702,-1.1373643460422986,-1.6028571986818558
2023-09,,-1.0946846938814216,-1.4315329102160055,-0.9961277140122411,-0.46510685263093654,-1.3885275321781645,-1.823382307246482,-0.8057561171238953,-0.7737182205663067,-1.1373643460422986,-1.4003787539581258
2023-10,-1.5715090629055577,-0.7957150369686821,-1.4315329102160055,-0.9961277140122411,0.8142214058474663,-1.27152790678167,-1.823382307246482,-0.6776142331790876,-1.5916021746533184,-1.1373643460422986,-1.135577708626134
2023-11,,-1.209120145020777,-1.4315329102160055,-0.9660107456338081,0.49438934122786554,-0.6918635803056704,-1.823382307246482,-0.7032426099680492,0.04416573352069759,-1.1373643460422986,-1.0505277628001781
2023-12,,-1.533480402681906,-1.4315329102160055,-0.3636713780651461,1.178198184575499,-0.23589004194776722,-1.823382307246482,-0.8057561171238953,0.04416573352069759,-1.1373643460422986,-0.9832804364641403
2024-01,-1.3366215873111327,-1.848507081560116,-1.4315329102160055,-0.3034374413082798,0.8376757572529034,-0.7730352872629902,-1.823382307246482,-0.7288709867570107,0.862049687607702,-1.7111411791944786,-0.9935042745341611
2024-02,,-1.5067517877344971,-3.2802335553696507,5.5693713924861745,,,-2.6085838141212916,-0.6776142331790876,0.8620496876077094,-1.7111411791944786,-1.350846968146883
2024-03,,-1.5852412204021873,-2.3730194983149717,-6.176246275102733,,-0.8129265401851999,-1.4224788188421233,-0.7288709867570107,0.862049687607702,-1.1373643460422986,-1.4412677631000934
2024-04,-1.3366215873111327,-0.791716927753269,-0.9617976317854698,-0.9961277140122411,0.2747713235224064,-1.7313427842207445,-1.823382307246482,-0.7544993635459721,-0.7737182205663067,-1.1373643460422986,-1.3408897928651757
2024-05,,-0.3148861188847933,-1.4315329102160055,-0.33355440968671285,0.18948277295717947,-1.745912215668857,-1.7387734842499016,-0.6776142331790876,-1.5916021746533184,-1.1373643460422986,-1.5447943210662554
2024-06,,-1.0634960987461857,-1.4315329102160055,-0.6648410618494771,0.24492033082457687,-1.5585114699870077,-1.7387734842499016,-0.39570208850051064,0.04416573352069759,-1.1373643460422986,-1.639533588335931
2024-07,-1.8063965384999825,-1.2135802240216365,-1.4315329102160055,-0.7551919669847763,-0.051457382389586345,-2.025531355498322,-1.8178471506018459,-0.2419318277667414,0.04416573352069759,-1.1373643460422986,-1.456926881065028
2024-08,,-1.4841570978082201,-1.4315329102160055,-0.8154259037416426,-0.08130837508741567,-1.6883937846500146,-1.5806261515460125,-0.2419318277667414,1.6799336416947137,-1.1373643460422986,-1.6060492118104421
2024-09,,-1.7679457216499646,-1.4315329102160055,-0.9961277140122411,0.5967356019061375,-1.942826215269117,-1.5015524851940678,-0.4982155956563568,0.862049687607702,-1.1373643460422986,-1.625344216542939
2024-10,-1.8846923636981245,-1.2445557221477108,-1.4315329102160055,-0.7250749986063431,0.522108120161564,-1.7814826952253466,-1.6596998178979572,-0.7544993635459721,-1.5916021746533184,-1.1373643460422986,-1.575751819537134
2024-11,,-0.5358591172522419,-1.4315329102160055,-0.7551919669847763,-0.371289447009187,-1.3126781053675378,-1.7387734842499016,-0.7801277403349337,-0.7737182205663067,-1.1373643460422986,-1.6631560735536999
2024-12,,-0.5235888610291076,-1.4315329102160055,-0.7250749986063431,-0.6996503666853103,-1.8100983019260732,-1.8178471506018459,-0.6776142331790876,0.04416573352069759,-1.1373643460422986,-1.6523537823582628
2025-01,-1.2583257621129906,-0.6141951973177953,-1.3650038793653265,-0.4841392515788783,-0.6164940298842142,-1.5933973382376005,-1.823382307246482,-0.6263574796011645,0.862049687607702,-2.1414738040586134,-1.3102202637379041
2025-02,,-1.6189619590292543,-3.078630431579726,-5.697386477885647,,,-1.5806261515460125,-0.6263574796011645,0.8620496876077094,-2.1414738040586134,-1.372682878852385
2025-03,,-0.3509293361598824,-3.3810351172646165,6.990892299948216,0.5391658302746094,-1.1455057500397718,-2.5295101477693467,-0.600729102812203,1.6799336416947137,-1.1373643460422986,-1.4469733261962199
2025-04,-1.2583257621129906,-1.1283474416375325,-1.4315329102160055,-0.032384725902381846,-0.2702011924517519,-1.1105282591588772,-1.823382307246482,-0.6776142331790876,-1.5916021746533184,-1.1373643460422986,-1.6005624429749876
2025-05,,-1.8858285170113696,-1.4315329102160055,-0.5142562199573116,-0.2963847774752765,-1.1250976906069896,-1.823382307246482,-0.7288709867570107,-0.7737182205663141,-1.1373643460422986,-1.8408638611731116
2025-06,,-1.0634960987461857,-1.4315329102160055,-0.6046071250926108,-0.34964747730326073,-0.9598688922487785,-1.823382307246482,-0.8826412474907799,-0.7737182205663067,-1.1373643460422986,-1.8427220945273723
2025-07,-1.414917412509274,-0.9891598814321221,-1.4315329102160055,-0.3034374413082798,-0.138614391876321,-1.4047168304364546,-1.823382307246482,-0.9595263778576646,0.04416573352069759,-1.1373643460422986,-1.8427220945273723
2025-08,,-1.5963672691029773,-1.4315329102160055,-0.6347240934710439,0.535363240247659,-1.4666743114136334,-1.823382307246482,-0.9595263778576646,1.6799336416947137,-1.1373643460422986,-1.8427220945273723
2025-09,,-1.4313152077656932,-1.4315329102160055,-0.7853089353632093,-0.2304006506663595,-1.6545909000618217,-1.823382307246482,-0.7801277403349337,0.862049687607702,-1.1373643460422986,-1.8427220945273723
2025-10,-1.7281007133018411,-1.2445557221477108,-1.4315329102160055,-0.3937883464435791,-0.3272165885046061,-1.8258265898726231,-1.823382307246482,-0.6263574796011645,-0.7737182205663067,-1.1373643460422986,-1.8427220945273723
2025-11,,-1.7701710014945546,-1.4315329102160055,-0.8756598404985085,0.9137399246317482,-1.7339451045166618,-1.8178471506018459,-0.5751007260232415,-0.7737182205663141,-1.1373643460422986,-1.8427220945273723
2025-12,,-1.7579007452714124,-1.4315329102160055,-0.9057768088769418,0.021345990479773404,-2.1870214064279216,-1.4224788188421233,-0.600729102812203,0.04416573352069759,-1.1373643460422986,-1.8427220945273723
2026-01,-1.962988188896266,-0.6141951973177953,-1.4315329102160055,-0.7853089353632093,-0.7037324899367385,-2.2142118632994676,-1.3434051524901789,-0.5238439724453183,0.04416573352069759,-2.2849180123466586,-1.916373234425849
2026-02,,-1.394541616439748,-3.8850429267394393,-0.45402228320044535,,,-1.8178471506018459,-0.39570208850051064,0.8620496876077094,-2.2849180123466586,-2.044538119770388
2026-03,,-1.6974513916969443,-3.6834398029495072,-0.45402228320044535,,-1.411569117923429,-0.9480368207304563,-0.26756020455570295,0.862049687607702,-1.1373643460422986,-1.8427220945273723
2026-04,-1.5715090629055577,-1.2405576129322895,-1.4315329102160055,-0.6347240934710439,-0.5450620969079433,-2.041750046751678,-1.1852578197862897,0.09123707048975864,0.8620496876077094,-1.1373643460422986,-1.8427220945273723
2026-05,,-0.4270962901795505,-1.4315329102160055,,,,,,,,
