month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
1992-07,4.660342526978332,,,1.9009885754673934,,-1.536333995168546,,1.7590011326215444,,,
1992-08,,,,2.139699391272931,,-1.536333995168546,,2.0793965172637097,,,
1992-09,,,,2.0913860357310328,,-1.536333995168546,,2.5599895942269564,,,
1992-10,5.023580448021071,,,2.0913860357310328,,-1.536333995168546,,3.0053071393411015,,,
1992-11,,,,2.139699391272931,,-1.536333995168546,,3.0053071393411015,,,
1992-12,,,,2.139699391272931,,-1.536333995168546,,3.0053071393411015,,,
1993-01,5.023580448021071,,,2.139699391272931,,-1.536333995168546,,3.0053071393411015,,,
1993-02,,,,-0.09818475730081659,,,,6.16443767145131,,,
1993-03,,,,4.495153971559475,,-3.6466582519936144,,6.3246353637723915,,,
1993-04,5.532113537480905,,,2.139699391272931,,-1.536333995168546,5.23028368533483,3.0053071393411015,,,
1993-05,,,,2.139699391272931,,-1.536333995168546,3.5107335723091637,3.0053071393411015,,,
1993-06,,,,2.139699391272931,,-1.536333995168546,5.154018258793667,3.0053071393411015,,,
1993-07,4.224457021727046,,,2.139699391272931,,-1.536333995168546,4.74686375754295,3.0053071393411015,,,
1993-08,,,,2.139699391272931,,-1.536333995168546,2.479425976669899,3.0053071393411015,,,
1993-09,,,,2.139699391272931,,-1.536333995168546,2.549231795351614,3.0053071393411015,,,
1993-10,3.861219100684308,,,1.7105911152037543,,-1.536333995168546,2.6731727824188907,3.0053071393411015,,,
1993-11,,,,1.0917993693469275,,-1.536333995168546,3.2784471577919594,3.0053071393411015,,,
1993-12,,,,1.7105911152037543,,-1.536333995168546,3.4318294052118405,3.0053071393411015,,,
1994-01,4.732990111186879,,,2.139699391272931,,-1.536333995168546,53.654614009969464,3.0053071393411015,,,
1994-02,,,,4.495153971559475,,,,14.815113056789757,,,
1994-03,,,,-1.2881688839485606,,-3.6466582519936144,-4.498065580006763,16.49718882616112,,,
1994-04,4.732990111186879,,,1.7105911152037543,,-1.536333995168546,2.1762922523571664,3.0053071393411015,,,
1994-05,,,,1.9009885754673934,,-1.536333995168546,2.87341901884091,3.0053071393411015,,,
1994-06,,,,2.0913860357310328,,-1.536333995168546,2.378341577543521,3.0053071393411015,,,
1994-07,4.151809437518499,,,1.4963939724071602,,-1.536333995168546,3.288413758344277,3.0053071393411015,,,
1994-08,,,,1.4963939724071602,,-1.536333995168546,2.7875800572940705,3.0053071393411015,,,
1994-09,,,,2.139699391272931,,-1.536333995168546,0.8685047697415532,3.0053071393411015,,,
1994-10,3.9338666848928554,,,2.139699391272931,,-1.536333995168546,2.096891848886666,3.0053071393411015,,,
1994-11,,,,2.139699391272931,,-1.536333995168546,1.4398516349468948,3.0053071393411015,,,
1994-12,,,,2.139699391272931,,-1.536333995168546,1.691793057115663,3.0053071393411015,,,
1995-01,3.207390842807379,,,2.139699391272931,,-1.536333995168546,44.54271195278873,3.0053071393411015,,,
1995-02,,,,0.6158057186878299,,6.406692027048031,,17.218078441605993,,,
1995-03,,,,1.59159270253898,,4.648088479693808,3.7895884936679285,15.85639805687679,,,
1995-04,3.1347432585988315,,,1.8057898453355734,,1.8761189482358351,1.9260242994054921,3.0053071393411015,,,
1995-05,,,,1.567793020006025,,1.8761189482358351,1.6364067763038206,3.0053071393411015,,,
1995-06,,,,1.0204003217480626,,1.8761189482358351,0.7984749338653977,3.0053071393411015,,,
1995-07,2.4082674165133553,,,1.210797782011702,,1.8761189482358351,-0.29716899566306454,3.0053071393411015,,,
1995-08,,,,1.1393987344128371,,1.8761189482358351,0.856800354719528,3.0053071393411015,,,
1995-09,,,,0.7110044488196494,,1.8761189482358351,2.277472711304717,3.0053071393411015,,,
