month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2023-10,-1.6323591958508783,-0.6688567262962928,-2.0360638589165703,-0.9363814756100507,0.8087944028450765,-1.0118486189613247,-0.8320016939416417,-2.1658730471128624,-0.6551372825925278,-1.0474716699642872,-0.9331552821433429,-0.9755910732300751
2023-11,,-1.257891224480724,-2.0360638589165703,-0.9001422340016176,0.49954824643431267,-0.4970427011957067,-0.6050835143900452,-2.1658730471128624,-0.6779739553545348,0.32632146735168754,-0.9331552821433429,-0.8862572970480846
2023-12,,-1.842097427653129,-2.0360638589165703,-0.17535740183295168,1.1607241569123838,0.1158214866205054,-0.6032359665687032,-2.1658730471128624,-0.7693206464025625,0.18269692748807384,-0.9331552821433429,-0.815622829954662
2024-01,-1.346966594721983,-1.863870477674671,-2.0360638589165703,-0.10287891861608503,0.8314724543151991,-0.5460718362210035,-1.093932555908892,-2.1658730471128624,-0.7008106281165417,0.22696221000365244,-1.5188604794757896,-0.8263616264700315
2024-02,,-1.502549225501778,-2.902568350588178,6.963773195028408,,,,-3.3146733756765903,-0.6551372825925278,-0.6089928383637927,-1.5188604794757896,-1.201703102604472
2024-03,,-1.6191313012755464,-2.073818039743917,-7.1695310322605765,,-1.0118486189613247,0.8463487907256582,-1.5793254473325913,-0.7008106281165417,0.0015702372942743867,-0.9331552821433429,-1.2966782490328732
2024-04,-1.346966594721983,-0.7670113543145426,-0.7846508895417323,-0.9363814756100507,0.28719921903225476,-1.6001982392648886,-1.95860071535882,-2.1658730471128624,-0.7236473008785486,-0.4466048433571517,-0.9331552821433429,-1.1912444002574867
2024-05,,-0.13221681417312775,-2.0360638589165703,-0.1391181602245182,0.20473357732271766,-1.7963147793660763,-0.9541631869407461,-2.0420848948909907,-0.6551372825925278,-1.020745910230227,-0.9331552821433429,-1.4054192748903933
2024-06,,-1.1520144049180792,-2.0360638589165703,-0.5377498179172846,0.2583362444339167,-1.4531108341889976,-0.5963647537514332,-2.0420848948909907,-0.40393388221045134,0.7052538339376173,-0.9331552821433429,-1.5049304082100348
2024-07,-1.9177517969797733,-1.3467972492465752,-2.0360638589165703,-0.6464675427425844,-0.02823186050672444,-1.8698584819040218,0.5046634520288935,-2.157774756780591,-0.2669138456384097,0.18427265371267376,-0.9331552821433429,-1.313126091837494
2024-08,,-1.510361840508338,-2.0360638589165703,-0.7189460259594511,-0.05709483510506234,-1.6982565093154822,0.23614349984750077,-1.810705171111791,-0.2669138456384097,0.7003473105037196,-0.9331552821433429,-1.4697594769522675
2024-09,,-1.7947703188513877,-2.0360638589165703,-0.9363814756100507,0.5985070164857569,-1.8453439143913735,-0.7728747595063337,-1.695015309222191,-0.4952805732584791,2.437194353797725,-0.9331552821433429,-1.4900263403519298
2024-10,-2.012882664022739,-1.1670781365844312,-2.0360638589165703,-0.6102283011341509,0.526349579989912,-1.57568367175224,0.09237506960402972,-1.926395033001391,-0.7236473008785486,-1.0474716699642872,-0.9331552821433429,-1.4379360532691963
2024-11,,-0.5105591090485386,-2.0360638589165703,-0.6464675427425844,-0.3374780169174883,-1.1834505915498643,-0.09687338464010084,-2.0420848948909907,-0.7464839736405555,-0.871042099770125,-0.9331552821433429,-1.5297427203968643
2024-12,,-0.7210992545048553,-2.0360638589165703,-0.6102283011341509,-0.6549707374992059,-1.624712806777537,0.04228525584341723,-2.157774756780591,-0.6551372825925278,0.18269692748807384,-0.9331552821433429,-1.5183963349931553
2025-01,-1.2518357276790175,-0.4937615993823324,-1.15298436102807,-0.3203143682666847,-0.5745667368324072,-1.4531108341889976,0.3765071757721535,-2.1658730471128624,-0.6094639370685139,0.22696221000365244,-1.9581393774751246,-1.1590300957796282
2025-02,,-1.6271045780738105,-2.7184016148450127,-6.593327090686489,,,,-1.810705171111791,-0.6094639370685139,-0.6089928383637927,-1.9581393774751246,-1.224638853365408
2025-03,,-0.24902242298320787,-2.994651718459764,8.67426539894646,0.5428427083318195,-1.379567131651052,2.156974879394143,-3.1989835137869895,-0.5866272643065069,1.1989338044160964,-0.9331552821433429,-1.3026711922578413
2025-04,-1.2518357276790175,-1.1406774120306309,-2.0360638589165703,0.22327425585981475,-0.23973561508125954,-0.9137903489107307,-1.589736251157601,-2.1658730471128624,-0.6551372825925278,-1.643968410478974,-0.9331552821433429,-1.4639963483065204
2025-05,,-1.8759917501815546,-2.0360638589165703,-0.35655360987511814,-0.2650525670860874,-1.1099068890119188,-0.5467386843420619,-2.1658730471128624,-0.7008106281165417,0.17661765689158465,-0.9331552821433429,-1.7164013663350526
2025-06,,-1.1520144049180792,-2.0360638589165703,-0.465271334700418,-0.31655236033369333,-0.7912175113474884,-0.9529091590453366,-2.1658730471128624,-0.8378306646885832,-0.49210973318419415,-0.9331552821433429,-1.7183531959447167
2025-07,-1.4420974617649478,-1.0976865441025192,-2.0360638589165703,-0.10287891861608503,-0.11250411826201324,-1.1834505915498643,-0.06305841240074131,-2.1658730471128624,-0.9063406829746042,0.18427265371267376,-0.9331552821433429,-1.7183531959447167
2025-08,,-1.6349171930803703,-2.0360638589165703,-0.5015105763088511,0.5391659776962,-1.4531108341889976,-0.19031919449549373,-2.1658730471128624,-0.9063406829746042,0.7003473105037196,-0.9331552821433429,-1.7183531959447167
2025-09,,-1.4211042611352993,-2.0360638589165703,-0.6827067843510176,-0.20125240488519122,-1.5266545367269428,-1.156638265499253,-2.1658730471128624,-0.7464839736405555,2.437194353797725,-0.9331552821433429,-1.7183531959447167
2025-10,-1.8226209299368086,-1.1670781365844312,-2.0360638589165703,-0.21159664344138485,-0.2948638965640851,-1.624712806777537,-0.47987679306586806,-2.1658730471128624,-0.6094639370685139,0.14989189715753506,-0.9331552821433429,-1.7183531959447167
2025-11,,-1.8806679873408771,-2.0360638589165703,-0.7914245091763175,0.9050190245456412,-1.6492273742901853,-0.9125843065662249,-2.157774756780591,-0.5637905915445,-0.8710420997701359,-0.9331552821433429,-1.7183531959447167
2025-12,,-2.091208132797185,-2.0360638589165703,-0.827663750784751,0.04216184207705779,-2.041460454492561,-0.7658248387604485,-1.5793254473325913,-0.5866272643065069,0.18269692748807384,-0.9331552821433429,-1.7183531959447167
2026-01,-2.1080135310657035,-0.4937615993823324,-2.0360638589165703,-0.6827067843510176,-0.6589177492755286,-2.139518724543155,-0.6256178549841176,-1.4636355854429912,-0.518117246020486,-0.9704013571181593,-2.104565676808236,-1.795714026493665
2026-02,,-1.3779938729297545,-3.4550685578176874,-0.2840751266582515,,,,-2.157774756780591,-0.40393388221045134,-0.6089928383637927,-2.104565676808236,-1.9303343730508442
2026-03,,-1.7436866538475788,-3.2709018220745154,-0.2840751266582515,,-1.6737419418028339,1.3808938378365585,-0.8851862759949916,-0.2897505184004166,0.0015702372942743867,-0.9331552821433429,-1.7183531959447167
2026-04,-1.6323591958508783,-1.2652327646026633,-2.0360638589165703,-0.5015105763088511,-0.5054990817673144,-1.943402184441967,-1.8045046241147205,-1.2322558616637913,0.029962900267680663,1.948122290886482,-0.9331552821433429,-1.7183531959447167
2026-05,,-0.2567721667451601,-2.0360638589165703,,,,,,,,,
