month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2017-08,,1.0906237381852208,0.2949217639320497,0.12611010388109598,0.9047455628803716,0.6302986955928583,0.5681503831176106,-0.3640176233647006,0.9957219888277573,,-0.11611736224152909,1.1688171048644476
2017-09,,1.4146863559016447,0.037890667470100364,-0.017632743421476655,0.13447846292024146,0.5641012374711339,-0.1769566078360982,0.0506609829655495,1.1674893146985879,,-0.11611736224152909,1.280526043583552
2017-10,0.7333076098249155,1.8500104723673665,0.9632026147331165,0.197981527532382,0.3034811349402524,0.6082328762189503,0.10543472628457283,-0.15667832019957542,1.296314809101711,,-0.11611736224152909,1.0444932355670826
2017-11,,1.3066654833295033,0.5005466411016084,0.05423868022980967,-0.18790839075126056,0.542035418097226,0.4024342295859117,0.15433063454811186,1.296314809101711,,-0.11611736224152909,0.9893532263333787
2017-12,,1.5227072284737784,0.551952860393999,0.018302968404166346,-0.25838821253393524,0.5861670568450419,0.3314163341189673,-0.05300866861701308,1.0601347360293187,,-0.03739372682354353,1.1700343947510354
2018-01,0.6522044640378277,1.3066654833295033,0.44914042180921787,0.05423868022980967,0.3409137987517734,0.4096405018537777,0.030902360788533745,0.0506609829655495,0.8668964944246345,,-0.03739372682354353,1.5970945046467402
2018-02,,0.9826028656130795,0.9632026147331165,3.3727223481259427,,,,-0.26034797178213803,0.7380710000215115,,-0.03739372682354353,0.6102076264632799
2018-03,,-0.09760586010831815,0.6547652989787766,-2.935570498880863,-0.8321864961719153,0.47583795997550166,-0.9110871473285956,1.1910271503737369,0.6092455056183886,-0.5369165996957878,-0.03739372682354353,0.693925435598137
2018-04,0.7333076098249155,1.198644610757362,0.551952860393999,-0.017632743421476655,-0.47849895406945475,0.5641012374711339,0.49302155460168345,0.361669937713237,0.4804200112152657,0.9590104284511581,0.041329908594442036,0.8609696753304538
2018-05,,1.0906237381852208,0.6547652989787766,0.34172437483495466,0.43977056517792695,0.4096405018537777,0.26813838959124453,0.0506609829655495,0.5448327584168271,-0.921194797078761,0.041329908594442036,1.2349034206438236
2018-06,,1.6307281010459196,0.7575777375635578,0.2698529511836683,1.2262310625237707,0.21104812748860508,0.2696779231526843,0.0506609829655495,0.6951291685538038,-0.7432106044254865,0.041329908594442036,0.7982928675917786
2018-07,0.7333076098249155,1.198644610757362,0.7575777375635578,-0.017632743421476655,0.47491963768500384,0.32137722435814536,0.7448915314706783,0.15433063454811186,0.8239546629569268,0.06126497696125242,0.041329908594442036,0.5906572332683443
2018-08,,0.8745819930409459,0.2435155446396591,-0.017632743421476655,0.2200888620086969,0.2772455856103294,0.40133140303377274,0.361669937713237,0.8024837472230729,1.7260017151159168,0.041329908594442036,-0.17929489925826717
2018-09,,0.9826028656130795,0.44914042180921787,0.018302968404166346,0.6594522683471571,0.32137722435814536,-0.2502779876037596,0.5690092408783617,0.6951291685538038,0.10041854203214487,0.041329908594442036,-0.022490752363344288
2018-10,0.5711013182507407,0.4424985027523807,0.44914042180921787,-0.08950416707276297,0.47931327174838834,0.3655088631059613,0.20732454438681855,0.7763485440434869,0.5877745898845348,-0.36046066761442874,0.041329908594442036,0.17727103635087416
2018-11,,-0.20562673268045176,-0.219140428991849,-0.05356845524711966,0.20031750872346624,0.23311394686251305,0.46887450148699267,0.7763485440434869,0.5233618426829733,0.08189883693301601,0.041329908594442036,-0.07545482270179182
2018-12,,-0.4216684778247344,-0.06492177111468084,-0.2332470143753353,0.11024801042408186,0.12278484999297276,0.505008283214874,0.4653395892957996,0.39453634827985046,-1.120901614138768,0.041329908594442036,0.10566638404959453
2019-01,0.40889502667656585,-1.0697937132575746,-0.11632799040707142,-0.12543987889840597,0.6506650002203876,0.13620395738702135,-2.2433523378158893,0.15433063454811186,0.008059865070481646,0.6275710772566225,0.041329908594442036,0.3775006045848283
2019-02,,-0.9617728406854331,0.551952860393999,0.2690454757389462,,,,-0.05300866861701308,-0.1637074608003489,0.5785765438444936,0.041329908594442036,-0.30227639415968255
2019-03,,-1.2858354584018494,0.5005466411016084,-0.9660778765646654,0.2991742751496196,0.14485066936688074,-0.825781243463795,-0.26034797178213803,-0.1637074608003489,0.8796945086884497,0.041329908594442036,-0.0707347868619104
