target_clean,duration_bucket,index_type,series_family,scheme_choice,scheme_label,signal_name,signal_label,month,window_months,model_name,signal_col,n_obs,beta,t_stat,p_value,adj_r2
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2024-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,81,-0.00020252398304082656,-1.1914210349950145,0.23348833919736833,0.26101967873855303
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2024-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,82,-0.00023392665470651166,-1.4537134128274156,0.14602577795428778,0.1910992724832229
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2024-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,83,-0.0002331839875327061,-1.4514927857602893,0.14664268964763322,0.1936211349754383
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2024-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,84,-0.00022263957024095318,-1.3695552634767976,0.17082577262363563,0.18798877741039532
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,85,-0.00020040642731132218,-1.1732232432236978,0.24070629348041273,0.18217026754766052
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,86,-0.00022478895091990997,-1.3415791069395446,0.17973250428821907,0.17584755637141547
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,87,-0.00022780888812041792,-1.365492321242779,0.17209836490154629,0.17741157800957663
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,88,-0.00022797827642707667,-1.3709720502101785,0.1703836690435282,0.17906516122134697
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,89,-0.00022790822049285385,-1.3692817710872516,0.17091121386529706,0.15926025893754825
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.0002136227659338737,-1.2680946368273112,0.2047641565617362,0.16131582437561787
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.00021124131359990316,-1.2538966101063658,0.20987958733867795,0.16228828366569936
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.00022695997692516977,-1.3819806556524554,0.1669776408157142,0.1762223845726424
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.00022915843747207612,-1.398278078378908,0.16202957815435992,0.1535769619441436
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.00021926798168636838,-1.326377289256217,0.1847147575035789,0.1536987264559354
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.0002284394998816524,-1.4177920297058375,0.15625149182872675,0.1659259654066425
中债-新综合财富(5-7年)指数,5-7年,财富,新综合,vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,nowcasting_GDP - actual_gdp_lag1,2025-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,ic_signal_vs_lag1_actual,90,-0.00022508034512649954,-1.3966264722384065,0.16252592543122002,0.16949754375786674
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,24,-0.013777115043121738,-1.4685152717346617,0.1419643110236094,0.03225190347075291
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,25,-0.016420367479624824,-1.3466198103206848,0.17810271056595628,-0.002280078420672238
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,26,-0.006067093879775205,-0.4752566589801714,0.6346040469606853,-0.20786347671280092
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,27,-0.0032935634505694335,-0.25823224893852265,0.7962276706667306,-0.21123710066414758
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,28,-0.002949585787817758,-0.23373962635975493,0.8151871223523623,-0.1755627669724107
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,29,-0.002871154528009926,-0.24331592880272707,0.8077606657225358,-0.14676198088242787
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,30,-0.0028711545280097526,-0.24331592880271033,0.8077606657225488,-0.1864086208354896
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,31,-0.0030555256213909946,-0.25975358763246115,0.795053853987697,-0.1632159265854103
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,32,-0.003818293631302745,-0.3761520110343184,0.706803889537178,-0.13974602438589967
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,33,-0.00401883066478393,-0.42120357902894207,0.6736064311161833,-0.11434886917674136
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,34,-0.003694328163871241,-0.39145072490694544,0.6954641043973415,-0.06762129906796521
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,35,0.0014349580335052048,3.024735258747513,0.0024885084947957785,-0.05738549411569771
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,36,0.001129520589507939,2.3339675759008536,0.019597419783115726,0.06236126675152931
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,37,0.0008613850869836711,2.014474843641319,0.043959703447792646,0.07356417167491835
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,38,0.0010697770780438895,3.0517005603024683,0.002275489753160364,0.23769181716549337
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,39,0.0004241148256941941,1.1479939001043127,0.25097108200101026,0.2253927242489131
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,40,0.0003765726954525505,1.3971337997224993,0.16237333943897292,0.23429988998055962
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,41,0.0003346799690272853,1.1804588417335022,0.23781777091502487,0.24014440684198834
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,42,0.0003349256187275914,1.1613693233217757,0.24549173872181118,0.24097456264426276
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,43,0.00033443849038487393,1.1677516210305845,0.24290696781441878,0.24982702411519397
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,44,0.00023459744155433055,0.8512824462705572,0.3946124735525416,0.22957105456970395
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,45,0.0001355643311650318,0.5066379818419562,0.6124088531173305,0.1930228041552332
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,46,0.0001355887210588776,0.4898551182887017,0.6242364243570597,0.19381512851333138
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,47,0.00018412719354398278,0.525488319544551,0.5992437710582728,0.17919502686058253
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,48,0.00020478355078088167,0.7854187548128448,0.4322080881384882,0.18606424784744335
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,49,0.0001603024869095012,0.7666527739661897,0.4432879892698758,0.19081310670527907
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,50,0.00021338534142120754,1.6488621205066423,0.09917588495062374,0.19686802795208136
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,51,7.025905437883365e-05,0.4939916692066083,0.6213120629828117,0.18745769317362948
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,52,3.831413671455741e-05,0.2648141821223307,0.7911526110666118,0.18889029794448042
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,53,2.6498056654557272e-05,0.17290660580525505,0.8627248391823357,0.17968601568026643
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,54,-4.5787909722252404e-06,-0.030150940544446003,0.9759466744974862,0.19294567236210824
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,55,-3.7521689724062175e-06,-0.02403649424245157,0.9808234989129151,0.20008265600142183
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,56,-1.1246311135578924e-05,-0.0781709058509624,0.9376921049472936,0.20433983210581008
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,57,4.599001798975362e-05,0.34654621291464427,0.7289322602886893,0.20065056887553334
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,58,4.711061050984179e-05,0.357230839049983,0.7209190007596223,0.2053918369166602
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,59,4.736861206632168e-05,0.35925750217600205,0.7194024633510157,0.21738116886742564
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,60,4.758472498691474e-05,0.3621897005811478,0.7172102755785357,0.22139945596138266
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,61,5.617272755170832e-05,0.4420414306693451,0.6584592256749262,0.22422876165655004
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,62,3.6309111908230886e-05,0.2894268183264738,0.7722547747081531,0.21367073267133263
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,63,3.9208501355578046e-05,0.30946738567089915,0.7569660177855113,0.2158130520894883
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,64,3.621866777158396e-05,0.28793816091201635,0.7733940751453221,0.22594212570200445
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,65,-1.6652965526339655e-05,-0.13207388873615036,0.8949258487344476,0.21249984371524722
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,66,-9.549285830905524e-06,-0.07738896480704668,0.9383141192636686,0.2143290344587473
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,67,-4.033700414590626e-05,-0.31257767818854937,0.7546015391336063,0.22485676032998891
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,68,-2.662370969909091e-05,-0.2089069938673347,0.8345208443070683,0.22069806480368903
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,69,-2.7557776919929497e-05,-0.21739527576296508,0.8279003125647588,0.22305885167890005
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,70,-3.181578366457717e-05,-0.2564133118381892,0.7976317100158605,0.21450725030167028
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,71,-4.052133878092841e-05,-0.3293054824689633,0.7419248006044536,0.2156409327871086
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,72,-6.823929582587167e-05,-0.5618653891296087,0.5742077365586826,0.204715874466876
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,73,-7.113074878609516e-05,-0.5922387973497856,0.5536906927724515,0.20495198650809443
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,74,-6.807847376926105e-05,-0.5707236239282816,0.5681870024045955,0.20600028608170362
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,75,-7.199985316894803e-05,-0.6049483436395703,0.5452133200221612,0.20387995925542057
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,76,-0.00010839910866488544,-0.9554617086121506,0.3393442605668405,0.1814389101648577
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,77,-9.224998617277356e-05,-0.844361254285608,0.3984675666177291,0.18969391147617065
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00012166549190008492,-1.1446933170495472,0.2523362207780029,0.19113554445177505
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013573822264591637,-1.2722455392554164,0.20328589197305424,0.18471247583448236
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013575639984458635,-1.2791687437181907,0.2008376400231262,0.18465978831127983
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013664658499097654,-1.3134912255605733,0.1890174756684454,0.18602503645621515
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013318588628454984,-1.297940303900902,0.19430784906305376,0.18783120938680498
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013533101289359852,-1.4474243911849898,0.147778098462246,0.18954436904874572
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00011246419604026966,-1.2438576187688637,0.2135519697834205,0.1881427778618574
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00011624653114683121,-1.287552402871587,0.19790181699043696,0.1980355843059357
中债-综合全价(3-5年)指数,3-5年,全价,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00011708557218295666,-1.2597632232901743,0.2077547903655772,0.30027520664297125
