month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2014-05,,50.85565880775029,54.4,8.8,5.3,12.514318,2.8058096261316123,2.4773,-1.4464,4.1,3.940580314173812
2014-06,7.7,51.05541886905355,53.5,9.2,5.86,12.42793,5.052685127339352,2.3361,-1.1092,4.1,3.568434771147421
2014-07,,51.56325236741876,53.2,9.0,2.98,12.22174,-10.11376976188916,2.2852,-0.8688,4.1,3.8954475679208214
2014-08,,50.86083539818919,53.6,6.9,-1.49,11.901354,-8.054212249090263,1.9909,-1.2038,4.1,4.5519355935850045
2014-09,7.3,50.51164044336196,52.5,8.0,2.73,11.567603,-4.567058669350086,1.6275,-1.7996,4.1,3.9194377717820235
2014-10,,50.55657452934135,52.6,7.7,3.052641,11.520769,-13.153075472060163,1.6011,-2.2428,4.1,3.5824507808943937
2014-11,,49.96766306371236,52.6,7.2,3.282558,11.720801,-8.11583565690906,1.4393,-2.6928,4.1,3.7286363171008094
2014-12,7.4,49.97588124006133,53.3,7.9,4.153247,11.889118,14.288509883085739,1.5056,-3.3152,4.1,4.061064928824698
2015-01,,49.8,52.9,9.6,,,,0.7638,-4.3202,4.1,4.546899999999999
2015-02,,50.17980021116614,53.2,3.6,-6.3,10.7142,-23.798693619759177,1.4311,-4.7976,3.85,4.950704710928922
2015-03,7.1,48.77895818192689,52.3,5.6,-2.177386,10.244532,-2.054955368419378,1.3758,-4.5603,3.65,5.61361343148024
2015-04,,49.82156686032121,52.4,5.9,1.287186,10.002445,-11.065065605645858,1.5091,-4.5725,3.35,4.150426961620675
2015-05,,50.255658807750294,52.0,6.1,1.578521,10.130209,-5.277538118468875,1.2308,-4.607,3.35,2.913196980840479
2015-06,7.1,50.25541886905355,52.3,6.8,1.760122,10.631952,-1.7137921090092831,1.3909,-4.8135,3.35,2.493428319534518
2015-07,,49.86325236741876,52.8,6.0,-1.317016,10.512323,-16.42750362297512,1.6473,-5.3692,2.5,2.9676142345874865
2015-08,,49.46083539818919,52.6,6.1,1.903499,10.792317,-14.525108102112293,1.9554,-5.9227,2.5,3.300354948423714
2015-09,7.0,49.21164044336196,53.0,5.7,-0.15279,10.9,-11.842523641686068,1.5956,-5.945,2.35,2.9899732556529908
2015-10,,49.55657452934135,52.3,5.6,-0.242482,11.023401,-15.175486271118704,1.2674,-5.9,2.35,2.9280574475610597
2015-11,,49.26766306371236,52.8,6.2,0.581849,11.172228,-11.013909717007598,1.4856,-5.9,2.25,2.96839438161694
2015-12,6.9,49.575881240061335,53.7,5.9,-2.153065,11.1,6.858902992189739,1.6,-5.9,2.25,2.7641782621580306
2016-01,,49.4,52.7,5.865724,,,,1.8,-5.3,2.25,2.4532709677419353
2016-02,,49.27980021116614,52.2,4.906937,4.020384,10.2,-25.38320565812242,2.3,-4.9,2.25,2.9933079367353734
2016-03,6.8,48.87895818192689,53.1,6.8,5.640467,10.5,-5.417309185975007,2.301391,-4.3,2.25,3.239917741825068
2016-04,,49.82156686032121,52.5,6.0,1.885077,10.1,-14.073944539916859,2.327865,-3.4,2.25,3.099933413233578
2016-05,,50.15565880775029,52.0,6.0,2.053089,10.0,-7.860667729684948,2.038999,-2.8,2.25,3.079060314173811
2016-06,6.7,50.05541886905355,52.2,6.2,2.640878,10.6,-5.099632773762586,1.879503,-2.6,2.25,2.7727347711474213
2016-07,,49.76325236741876,52.6,6.0,8.168144,10.2,-22.410330983077905,1.765113,-1.7,2.25,2.6698309012541537
2016-08,,50.160835398189185,52.7,6.3,8.279983,10.6,-16.184955829604903,1.339773,-0.8,2.25,3.3209001097140365
2016-09,6.7,49.81164044336196,52.3,6.1,6.871408,10.7,-11.931409994529314,1.920226,0.1,2.25,3.0218022879110555
2016-10,,50.95657452934135,52.6,6.1,6.986335,10.0,-13.348901090174163,2.095947,1.2,2.25,3.047220780894393
2016-11,,51.367663063712364,53.7,6.2,6.966866,10.8,-11.558488812531749,2.252258,3.3,2.25,3.30643631710081
2016-12,6.8,51.275881240061324,53.2,6.0,6.879046,10.9,2.1729908806904863,2.076545,5.5,2.25,3.2747082621580312
2017-01,,51.3,53.5,2.93725,,,,2.549055,6.9,2.25,2.778103225806452
2017-02,,51.87980021116614,53.2,10.322581,17.212391,9.5,-23.94873300017415,0.8,7.8,2.35,3.324740194799889
2017-03,7.0,50.478958181926885,54.2,7.6,7.892457,10.9,-6.296164839304254,0.9,7.6,2.45,4.004917002908812
2017-04,,50.921566860321214,52.6,6.5,6.023428,10.7,-17.032099018064727,1.2,6.4,2.45,3.9115043809755132
2017-05,,51.255658807750294,53.5,6.5,5.054293,10.7,-10.515452652737014,1.5,5.5,2.45,4.114980314173812
2017-06,7.0,51.75541886905355,53.8,7.6,6.513623,11.0,-3.390704777941089,1.5,5.5,2.45,3.62097348082484
2017-07,,51.26325236741876,53.1,6.4,9.936585,10.4,-23.00066454591473,1.4,5.5,2.45,3.5026175679208205
2017-08,,51.46083539818919,52.6,6.0,6.430298,10.1,-16.242490128210683,1.8,6.3,2.45,4.263800109714038
2017-09,6.9,51.81164044336196,54.4,6.6,7.199605,10.3,-14.125304120202085,1.6,6.9,2.45,4.046479707265895
2017-10,,51.35657452934135,53.5,6.2,4.96278,10.0,-18.919637734862985,1.9,6.9,2.45,3.871110780894393
2017-11,,51.46766306371236,53.6,6.1,4.641953,10.2,-14.367532434094969,1.7,5.8,2.45,3.9069072848427453
2017-12,6.8,51.47588124006133,53.4,6.2,7.37,9.4,-9.66383094156534,1.8,4.9,2.5,3.794681595491364
2018-01,,51.3,54.4,15.434501,,,,1.5,4.3,2.5,3.7107645161290326
2018-02,,50.57980021116614,53.8,-2.119883,2.03,9.7,-22.99591812450316,2.9,3.7,2.5,3.63739825931602
2018-03,6.9,50.17895818192689,53.6,6.0,3.64,10.1,-8.491344768477845,2.1,3.1,2.5,3.966977717194526
2018-04,,51.12156686032121,53.8,7.0,7.82,9.4,-20.42517317460888,1.8,3.4,2.55,3.8572947035561578
2018-05,,51.95565880775029,54.0,6.8,11.4,8.5,-15.530115663260478,1.8,4.1,2.55,4.052096980840479
2018-06,6.9,51.55541886905355,54.0,6.0,7.98,9.0,-6.140885006715884,1.9,4.7,2.55,3.5648250937280674
2018-07,,51.06325236741876,53.0,6.0,6.82,8.8,-27.29653964159202,2.1,4.6,2.55,3.2672842345874877
2018-08,,51.060835398189184,53.4,6.1,8.82,9.0,-18.130641519415054,2.3,4.1,2.55,3.3911614000366184
2018-09,6.7,50.21164044336196,53.4,5.8,8.0,9.2,-11.501466401804876,2.5,3.6,2.55,3.2030313201691203
2018-10,,49.95657452934135,52.1,5.9,6.73,8.6,-17.208686683211432,2.5,3.3,2.55,3.309754114227727
2018-11,,49.66766306371236,52.4,5.4,6.32,8.1,-9.897241759997778,2.2,2.7,2.55,3.2176524461330684
2018-12,6.5,49.275881240061324,52.3,5.7,8.78,8.160814,-68.22979337612618,1.9,0.9,2.55,3.105711595491364
2019-01,,49.5,53.6,6.797753,,,,1.7,0.1,2.55,2.9213161290322582
2019-02,,49.47980021116614,53.5,3.360717,7.18,8.2,-20.79914466537479,1.5,0.1,2.55,3.04674342060634
2019-03,6.4,49.17895818192689,53.6,8.5,7.5,8.7,-16.382894727270816,2.3,0.4,2.55,3.472009860051668
2019-04,,49.82156686032121,53.3,5.4,5.84,7.2,-26.734979564356397,2.5,0.9,2.55,3.436004380975514
2019-05,,49.45565880775029,53.5,5.0,2.35,8.6,-22.234135474723104,2.7,0.6,2.55,3.198420314173813
2019-06,6.1,49.455418869053545,53.4,6.3,5.51,9.8,-10.788039501386052,2.7,0.0,2.55,2.9833509001796794
2019-07,,49.56325236741876,52.9,4.8,2.69,7.6,-42.09412695914188,2.8,-0.3,2.55,2.6737109012541533
2019-08,,49.26083539818919,52.5,4.4,3.59,7.5,-34.164289401537125,2.8,-0.8,2.55,3.614635593585004
2019-09,6.0,49.21164044336196,53.0,5.8,4.41,7.8,-29.797018505374336,3.0,-1.2,2.55,3.317237771782025
2019-10,,49.05657452934135,51.4,4.7,5.03,7.2,-44.1439346514953,3.8,-1.6,2.55,3.2492907808943934
2019-11,,49.867663063712364,53.5,6.2,4.71,8.0,-78.25985791746508,4.5,-1.4,2.5,3.3649459945201654
2019-12,5.9,50.075881240061335,53.0,6.9,13.77,8.0,-85.51353549516851,4.5,-0.5,2.5,2.9437015954913646
2020-01,,50.0,53.1,-4.313519,,,,5.4,0.1,2.5,2.6516322580645157
2020-02,,35.97980021116614,30.1,-25.867052,-10.09,-20.5,26.37187606659334,5.2,-0.4,2.4,3.0319627754450504
2020-03,-6.8,50.67895818192689,51.8,-1.1,-4.17,-15.8,-30.84240082375583,4.3,-1.5,2.4,3.0252349832043786
2020-04,,50.52156686032121,52.1,3.9,0.69,-7.5,-30.323691512632656,3.3,-3.1,2.2,2.317878574523901
2020-05,,50.65565880775029,52.3,4.4,4.61,-2.8,-21.792493511394895,2.4,-3.7,2.2,2.1364869808404783
2020-06,3.2,50.955418869053545,53.4,4.8,6.07,-1.8,-9.653236361687988,2.5,-3.0,2.2,2.256918642115163
2020-07,,50.96325236741876,53.1,4.8,2.29,-1.1,-44.97307860930832,2.7,-2.4,2.2,2.4934842345874872
2020-08,,50.76083539818919,54.3,5.6,7.73,0.5,-22.974553203841683,2.4,-2.0,2.2,3.097571077455972
2020-09,4.9,50.91164044336196,55.2,6.9,7.22,3.3,-20.325511284597233,1.7,-2.1,2.2,2.9443893846852496
2020-10,,51.15657452934135,55.5,6.9,6.59,4.3,-39.6974523114793,0.5,-2.1,2.2,2.9268041142277266
2020-11,,51.76766306371236,55.7,7.0,9.38,5.0,-81.12646434191029,-0.5,-1.5,2.2,3.326597607423391
2020-12,6.5,51.775881240061324,54.8,7.3,17.25,4.6,-29.583903301788403,0.2,-0.4,2.2,2.750378262158031
2021-01,,51.3,51.1,25.398571,26.16,,,-0.3,0.3,2.2,2.271487096774193
2021-02,,50.87980021116614,50.8,52.339181,18.53,33.8,154.7072072072072,-0.2,1.7,2.2,3.3398918077031157
2021-03,18.9,50.578958181926886,55.2,14.1,20.73,34.2,8.160796055925452,0.4,4.4,2.2,3.008520574337383
2021-04,,50.82156686032121,54.4,9.8,14.17,17.7,-28.63390014885912,0.9,6.8,2.2,2.791759219685191
2021-05,,51.05565880775029,54.3,8.8,13.47,12.4,-42.42933738304485,1.3,9.0,2.2,2.7388536475071454
2021-06,8.1,50.955418869053545,52.3,8.3,10.75,12.1,-43.604363792947446,1.1,8.8,2.2,2.6220025130829057
2021-07,,50.26325236741876,52.5,6.4,13.68,8.5,-46.77197980232105,1.0,9.0,2.2,2.568687567920821
2021-08,,49.86083539818919,45.2,5.3,4.3,2.5,-29.415363061568833,0.8,9.5,2.2,3.054616238746294
2021-09,5.5,49.01164044336196,52.4,3.1,7.63,4.4,-29.237716597939844,0.7,10.7,2.2,2.825760352427185
2021-10,,48.95657452934135,51.6,3.5,6.11,4.9,-33.70529867249233,1.5,13.5,2.2,2.84757744756106
2021-11,,49.76766306371236,51.1,3.8,3.1,3.9,-10.673355423353838,2.3,12.9,2.2,2.8271169622621013
2021-12,4.5,50.17588124006133,52.0,4.3,-2.18,1.7,195.912252331825,1.5,10.3,2.2,2.692481595491365
2022-01,,50.1,50.3,3.857957,-1.27,,,0.9,9.1,2.1,2.4648774193548393
2022-02,,50.47980021116614,50.5,12.795905,16.94,6.7,162.38176461466892,0.9,8.8,2.1,2.81058213028376
2022-03,4.8,48.17895818192689,46.7,5.0,3.5,-3.525412,-24.54551504217207,1.5,8.3,2.1,3.075952717194526
2022-04,,47.12156686032121,40.0,-2.9,-1.3,-11.1,-26.817029907774337,2.1,8.0,2.1,2.8441624454916425
2022-05,,49.65565880775029,47.1,0.7,-1.3,-6.7,-27.91599192445429,2.1,6.4,2.1,2.3804869808404785
2022-06,0.8,50.25541886905355,54.3,3.9,4.7,3.1,-12.347112252136746,2.5,6.1,2.1,2.083157351792583
2022-07,,48.86325236741876,52.8,3.8,6.3,2.7,-25.30235919061115,2.7,4.2,2.1,2.0445042345874875
2022-08,,49.160835398189185,51.9,4.2,10.7,5.4,-21.211665024651964,2.5,2.3,2.0,2.3824743032624234
2022-09,4.0,49.51164044336196,48.9,6.3,0.89,2.5,-9.479605426220896,2.8,0.9,2.0,2.1683990621046045
2022-10,,48.95657452934135,47.0,5.0,2.24,-0.5,-18.595912832448125,2.1,-1.3,2.0,2.34514744756106
2022-11,,47.66766306371236,45.1,2.2,0.43,-5.9,-12.649570640438899,1.6,-1.3,2.0,2.489533091294359
2022-12,3.0,46.87588124006133,39.4,1.3,-4.55,-1.8,-6.349199943915722,1.8,-0.7,2.0,2.3109649288246983
2023-01,,50.1,54.0,-9.793162,-4.8,,,2.1,-0.8,2.0,2.3978935483870965
2023-02,,52.87980021116614,55.6,18.774816,11.0,3.5,6.16665015357178,1.0,-1.4,2.0,2.7294724528644054
2023-03,4.7,50.578958181926886,56.9,3.9,5.92,10.6,-38.36486376405225,0.7,-2.5,2.0,3.164556288623097
2023-04,,48.921566860321214,55.1,5.6,8.33,18.4,-48.412853252772805,0.1,-3.6,2.0,3.1360592196851895
2023-05,,48.85565880775029,53.8,3.5,7.4,12.7,-52.636810713791476,0.2,-4.6,2.0,2.7323436475071454
2023-06,6.5,49.05541886905355,52.8,4.4,3.87,3.1,-39.4012711121745,0.0,-5.4,1.9,2.3636992872764537
2023-07,,49.16325236741876,51.5,3.7,6.46,2.5,-38.00471057771641,-0.3,-4.4,1.9,2.433517567920821
2023-08,,49.46083539818919,50.5,4.5,3.89,4.6,-37.58922531734201,0.1,-3.0,1.8,2.7186646258430693
2023-09,5.0,49.61164044336196,50.9,4.5,9.89,5.5,-30.367547274374175,0.0,-2.5,1.8,2.5935506750078297
2023-10,,49.25657452934135,50.1,4.6,8.39,7.6,-35.181996503535785,-0.2,-2.6,1.8,2.7861207808943935
2023-11,,49.06766306371236,49.3,6.6,11.597037,10.1,-31.14244103007995,-0.5,-3.0,1.8,2.9267137364556497
2023-12,5.3,48.87588124006133,49.3,6.8,10.0,7.4,-27.392822377804706,-0.3,-2.7,1.8,2.752171595491364
2024-01,,49.2,50.1,26.3,,,,-0.8,-2.5,1.8,2.3835096774193545
2024-02,,49.37980021116614,51.0,-12.7,,5.5,-2.39562338036279,0.7,-2.7,1.8,2.658614388348277
2024-03,5.3,49.478958181926885,52.4,4.5,7.36,3.1,-52.33930625167321,0.1,-2.8,1.8,2.860534983204378
2024-04,,50.12156686032121,50.3,6.7,6.96,2.3,-41.97183342625357,0.3,-2.5,1.8,2.7242818003303526
2024-05,,49.55565880775029,50.5,5.6,7.22,3.7,-26.600614721367016,0.3,-1.4,1.8,2.511360314173812
2024-06,4.7,49.55541886905355,50.2,5.3,5.83,2.0,-4.148076109577282,0.2,-0.8,1.8,2.22973154534097
2024-07,,49.26325236741876,50.0,5.1,5.69,2.7,-25.60315897592215,0.5,-0.8,1.8,2.214964234587487
2024-08,,48.86083539818919,50.2,4.5,8.87,2.1,-24.992093864939964,0.6,-1.8,1.7,2.716071077455972
2024-09,4.6,49.21164044336196,49.9,5.4,8.52,3.2,-11.310342558741844,0.4,-2.8,1.7,2.4107635782336363
2024-10,,49.85657452934135,50.1,5.3,4.33,4.8,-24.704597175524395,0.3,-2.9,1.5,2.4284741142277264
2024-11,,49.96766306371236,50.1,5.4,2.79,3.0,-17.834198580749707,0.2,-2.5,1.5,2.4289459945201655
2024-12,5.4,49.97588124006133,52.0,6.2,3.18,3.7,2.9221661569115565,0.1,-2.3,1.5,2.2085415954913645
2025-01,,49.1,50.3,-11.11,,,,0.5,-2.3,1.5,2.1261741935483873
2025-02,,50.47980021116614,50.0,31.02,8.6,4.0,24.62460328738571,-0.7,-2.2,1.5,2.640872452864405
2025-03,5.4,49.17895818192689,50.3,7.7,4.8041,5.9,-44.73469535725694,-0.1,-2.5,1.5,2.855899145765954
2025-04,,48.72156686032121,50.1,6.1,4.6813,5.1,-33.57225821148327,-0.1,-2.7,1.5,2.5132947035561584
2025-05,,49.55565880775029,50.2,5.8,4.4315,6.4,-33.951231904599126,-0.1,-3.3,1.4,2.270800314173812
2025-06,5.2,49.75541886905355,50.1,6.8,5.421237,4.8,-15.852385671055632,0.1,-3.6,1.4,1.9805347711474215
2025-07,,49.16325236741876,50.0,5.7,8.582166,3.7,-34.39523076978766,0.0,-3.6,1.4,1.8291775679208204
2025-08,,49.160835398189185,50.5,5.2,4.990763,3.4,-32.90386748854697,-0.4,-2.9,1.4,2.352790432294682
2025-09,4.8,49.21164044336196,50.1,6.5,4.5367,3.0,-23.108043805548817,-0.3,-2.3,1.4,2.0399184169433138
2025-10,,48.75657452934135,50.2,4.9,10.356738,2.9,-41.52151711658398,0.2,-2.1,1.4,2.079760780894393
2025-11,,48.867663063712364,49.5,4.8,6.171445,1.3,-34.49441778245618,0.7,-2.2,1.4,2.0892008332298433
2025-12,4.5,49.97588124006133,49.7,5.2,2.770855,0.9,-17.737918145216213,0.8,-1.9,1.4,1.865588262158031
2026-01,,49.3,49.5,6.3,,,,0.2,-1.4,1.4,1.6336677419354835
2026-02,,49.27980021116614,49.7,6.3,,2.8,8.62470382198412,1.3,-0.9,1.4,2.0949821302837606
2026-03,5.0,49.078958181926886,50.2,5.7,3.515013,1.7,-49.16241899906274,1.0,0.5,1.4,2.3303920029088117
2026-04,,50.02156686032121,49.6,,,,,,,1.4,2.061510832588416
