month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2016-03,6.8,49.62881375353127,53.1,6.8,5.640467,10.5,10.388219105196253,2.301391,-4.3,,2.25,2.4923319452902475
2016-04,,50.61713477487997,52.5,6.0,1.885077,10.1,-1.5844510386765727,2.327865,-3.4,,2.25,2.5909872654384225
2016-05,,50.275079778926695,52.0,6.0,2.053089,10.0,0.3802669867355135,2.038999,-2.8,,2.25,2.6524056393408717
2016-06,6.7,50.019406937792226,52.2,6.2,2.640878,10.6,3.184695771193141,1.879503,-2.6,,2.25,2.5728452940475557
2016-07,,50.052593532416125,52.6,6.0,8.168144,10.2,0.9202040629674428,1.765113,-1.7,,2.25,2.548824400218281
2016-08,,50.38365425670442,52.7,6.3,8.279983,10.6,-20.665931228052674,1.339773,-0.8,,2.25,2.708373772828072
2016-09,6.7,50.195101514590064,52.3,6.1,6.871408,10.7,-12.017586907459073,1.920226,0.1,,2.25,2.554371684042281
2016-10,,51.51430228590767,52.6,6.1,6.986335,10.0,2.2632213692673075,2.095947,1.2,,2.25,2.5938484851607795
2016-11,,51.551569463757325,53.7,6.2,6.966866,10.8,-4.289679352347482,2.252258,3.3,,2.25,2.7989413397697005
2016-12,6.8,51.48201741791143,53.2,6.0,6.879046,10.9,-1.7718069107536962,2.076545,5.5,,2.25,3.0077766520296767
2017-01,,51.3,53.5,2.93725,,,,2.549055,6.9,,2.25,2.778103225806452
2017-02,,51.50725356047783,53.2,10.322581,17.212391,9.5,-52.202811598162015,0.8,7.8,,2.35,3.0759578860845602
2017-03,7.0,51.22881375353126,54.2,7.6,7.892457,10.9,9.509363451867006,0.9,7.6,,2.45,3.2573312063739914
2017-04,,51.71713477487997,52.6,6.5,6.023428,10.7,-4.542605516824442,1.2,6.4,,2.45,3.4025582331803568
2017-05,,51.3750797789267,53.5,6.5,5.054293,10.7,-2.2745179363165526,1.5,5.5,,2.45,3.6553075425666792
2017-06,7.0,51.71940693779223,53.8,7.6,6.513623,11.0,4.893623767014638,1.5,5.5,,2.45,3.4210840037249746
2017-07,,51.552593532416125,53.1,6.4,9.936585,10.4,0.329870500130621,1.4,5.5,,2.45,3.3816110668849477
2017-08,,51.68365425670442,52.6,6.0,6.430298,10.1,-20.723465526658455,1.8,6.3,,2.45,3.651273772828073
2017-09,6.9,51.89810151459007,54.4,6.6,7.199605,10.3,-14.211481033131843,1.6,6.9,,2.45,3.5790491033971206
2017-10,,51.91430228590767,53.5,6.2,4.96278,10.0,-3.3075152754215127,1.9,6.9,,2.45,3.417738485160779
2017-11,,51.65156946375732,53.6,6.1,4.641953,10.2,-7.098722973910703,1.7,5.8,,2.45,3.399412307511636
2017-12,6.8,51.68201741791143,53.4,6.2,7.37,9.4,-13.608628733009525,1.8,4.9,,2.5,3.5277499853630094
2018-01,,51.3,54.4,15.434501,,,,1.5,4.3,,2.5,3.7107645161290326
2018-02,,50.207253560477824,53.8,-2.119883,2.03,9.7,-51.249996722491026,2.9,3.7,0.04745281932231945,2.5,3.388615950600691
2018-03,6.9,50.928813753531266,53.6,6.0,3.64,10.1,7.3141835226934155,2.1,3.1,0.2563574140609467,2.5,3.2193919206597053
2018-04,,51.91713477487997,53.8,7.0,7.82,9.4,-7.9356796733685915,1.8,3.4,0.028978088171656646,2.55,3.348348555761002
2018-05,,52.07507977892669,54.0,6.8,11.4,8.5,-7.289180946840016,1.8,4.1,0.03433883848982372,2.55,3.6254423060075394
2018-06,6.9,51.519406937792226,54.0,6.0,7.98,9.0,2.1434435382398433,1.9,4.7,0.12069853183949557,2.55,3.364935616628202
2018-07,,51.35259353241613,53.0,6.0,6.82,8.8,-3.966004595546668,2.1,4.6,0.2894598475183919,2.55,3.146277733551615
2018-08,,51.283654256704416,53.4,6.1,8.82,9.0,-22.611616917862825,2.3,4.1,0.08689953759539588,2.55,2.778635063150654
2018-09,6.7,50.59510151459006,53.4,5.8,8.0,9.2,-11.587643314734635,2.5,3.6,0.10786356261078071,2.55,2.735600716300346
2018-10,,50.51430228590767,52.1,5.9,6.73,8.6,-1.5965642237699629,2.5,3.3,0.14181947598003874,2.55,2.856381818494113
2018-11,,49.85156946375732,52.4,5.4,6.32,8.1,-2.6284322998135123,2.2,2.7,-0.008046236252597178,2.55,2.710157468801959
2018-12,6.5,49.48201741791143,52.3,5.7,8.78,8.160814,-72.17459116757037,1.9,0.9,0.18277453755900266,2.55,2.8387799853630096
2019-01,,49.5,53.6,6.797753,,,,1.7,0.1,0.1999999999999993,2.55,2.9213161290322582
2019-02,,49.10725356047783,53.5,3.360717,7.18,8.2,-49.05322326336265,1.5,0.1,0.20745281932231954,2.55,2.7979611118910115
2019-03,6.4,49.928813753531266,53.6,8.5,7.5,8.7,-0.5773664360995561,2.3,0.4,0.09635741406094751,2.55,2.7244240635168473
2019-04,,50.61713477487997,53.3,5.4,5.84,7.2,-14.245486063116111,2.5,0.9,-0.01102191182834425,2.55,2.9270582331803574
2019-05,,49.57507977892669,53.5,5.0,2.35,8.6,-13.993200758302644,2.7,0.6,0.13433883848982422,2.55,2.7717656393408734
2019-06,6.1,49.419406937792225,53.4,6.3,5.51,9.8,-2.503710956430325,2.7,0.0,0.22069853183949517,2.55,2.783461423079814
2019-07,,49.85259353241613,52.9,4.8,2.69,7.6,-18.76359191309653,2.8,-0.3,0.18945984751839212,2.55,2.5527044002182806
2019-08,,49.48365425670442,52.5,4.4,3.59,7.5,-38.64526479998489,2.8,-0.8,0.08689953759539588,2.55,3.0021092566990397
2019-09,6.0,49.59510151459006,53.0,5.8,4.41,7.8,-29.883195418304094,3.0,-1.2,0.20786356261078032,2.55,2.8498071679132506
2019-10,,49.61430228590766,51.4,4.7,5.03,7.2,-28.531812192053835,3.8,-1.6,0.04181947598003824,2.55,2.7959184851607795
2019-11,,50.051569463757325,53.5,6.2,4.71,8.0,-70.99104845728081,4.5,-1.4,0.09195376374740333,2.5,2.8574510171890557
2019-12,5.9,50.28201741791143,53.0,6.9,13.77,8.0,-85.5342034145066,4.5,-0.5,0.18277453755900266,2.5,2.67676998536301
2020-01,5.45,50.35,52.775,6.15,10.5,4.125,-55.315759017518154,4.2,-1.15,0.10000000000000028,2.425,2.3612229032258067
2020-02,5.0,50.40725356047783,52.55,5.4,7.2299999999999995,0.25,-67.67003747581187,3.9,-1.8,0.10745281932231951,2.35,2.455766703288862
2020-03,4.550000000000001,50.078813753531264,52.325,4.65,3.959999999999999,-3.625,-51.87105396910235,3.5999999999999996,-2.45,0.29635741406094696,2.2750000000000004,2.010228011289506
2020-04,,51.31713477487997,52.1,3.9,0.69,-5.916,-17.83419801139237,3.3,-3.1,0.28897808817165543,2.2,1.808932426728745
2020-05,,50.775079778926695,52.3,4.4,4.61,-2.8,-13.551558794974435,2.4,-3.7,0.03433883848982462,2.2,1.709832306007539
2020-06,3.2,50.919406937792225,53.4,4.8,6.07,-1.8,-1.3689078167322606,2.5,-3.0,-0.07930146816050453,2.2,2.0570291650152974
2020-07,,51.25259353241613,53.1,4.8,2.29,-1.1,-21.642543563262965,2.7,-2.4,-0.010540152481607966,2.2,2.3724777335516145
2020-08,,50.98365425670442,54.3,5.6,7.73,0.5,-27.455528602289455,2.4,-2.0,0.08689953759539498,2.2,2.485044740570008
2020-09,4.9,51.295101514590066,55.2,6.9,7.22,3.3,-20.411688197526992,1.7,-2.1,0.007863562610781027,2.2,2.4769587808164752
2020-10,,51.714302285907664,55.5,6.9,6.59,4.3,-24.085329852037834,0.5,-2.1,0.04181947598003824,2.2,2.473431818494113
2020-11,,51.95156946375732,55.7,7.0,9.38,5.0,-73.85765488172602,-0.5,-1.5,-0.008046236252596276,2.2,2.819102630092282
2020-12,6.5,51.98201741791143,54.8,7.3,14.963100000000011,4.6,-33.528701093232584,0.2,-0.4,0.08277453755900216,2.2,2.4834466520296763
2021-01,6.766666666666667,51.3,51.1,7.925,16.48,7.875,-12.946087031539687,0.375,1.4,0.2000000000000001,2.2,2.3347005645161287
2021-02,7.033333333333333,50.50725356047783,50.8,8.55,15.71,11.149999999999999,-38.86032569723504,0.55,3.2,0.10745281932231905,2.2,2.59604535920284
2021-03,7.3,51.328813753531264,55.2,9.175,14.94,14.424999999999999,-36.62130239792716,0.7249999999999999,5.0,-0.003642585939052978,2.2,2.31730766182714
2021-04,,51.61713477487997,54.4,9.181250000000004,14.17,14.457750000000015,-16.14440664761883,0.9,6.8,-0.01102191182834425,2.2,2.2828130718900352
2021-05,,51.175079778926694,54.3,8.8,13.47,12.4,-34.1884026666244,1.3,9.0,0.03433883848982462,2.2,2.312198972674206
2021-06,8.1,50.919406937792225,52.3,8.3,10.75,12.1,-35.32003524799172,1.1,8.8,0.12069853183949557,2.2,2.42211303598304
2021-07,,50.552593532416125,52.5,6.4,13.68,8.5,-23.441444756275697,1.0,9.0,0.08945984751839164,2.2,2.4476810668849485
2021-08,,50.08365425670442,45.2,5.3,4.3,2.5,-33.89633846001661,0.8,9.5,0.1868995375953955,2.2,2.4420899018603297
2021-09,5.5,49.39510151459007,52.4,3.1,7.63,4.4,-29.323893510869603,0.7,10.7,0.007863562610781027,2.2,2.3583297485584107
2021-10,,49.51430228590767,51.6,3.5,6.11,4.9,-18.093176213050864,1.5,12.906000000000004,0.14181947598003874,2.2,2.394205151827446
2021-11,,49.95156946375732,51.1,3.8,3.1,3.9,-3.4045459631695727,2.3,12.9,0.19195376374740292,2.2,2.3196219849309916
2021-12,4.5,50.38201741791143,52.0,4.3,-2.18,1.7,23.056564867868882,1.5,10.3,0.18277453755900175,2.2,2.4255499853630105
2022-01,,50.1,50.3,3.857957,-1.27,,,0.9,9.1,0.2000000000000001,2.1,2.4648774193548393
2022-02,,50.10725356047783,50.5,12.795905,16.94,6.7,134.12768601668105,0.9,8.8,0.20745281932231954,2.1,2.5617998215684312
2022-03,4.8,48.928813753531266,46.7,5.0,3.5,-3.525412,-8.73998675100081,1.5,8.3,0.4963574140609469,2.1,2.3283669206597053
2022-04,4.666666666666666,49.89213477487997,48.225,4.7,4.2,-1.9690590000000001,-0.9924364115601048,1.8,7.275,0.3889780881716558,2.1,2.2495448614445666
2022-05,4.533333333333333,49.425079778926694,49.75,4.4,4.9,-0.412706,-30.48149392491116,2.1,6.25,0.23433883848982434,2.1,2.1849394488646823
2022-06,4.4,49.144406937792226,51.275,4.1,5.6,1.1436470000000005,-46.253152583254746,2.4000000000000004,5.2250000000000005,0.12069853183949585,2.1,2.107402413863224
2022-07,,49.15259353241613,52.8,3.8,6.3,2.7,-1.9718241445657974,2.7,4.2,-0.11054015248160756,2.1,1.923497733551615
2022-08,,49.38365425670442,51.9,4.2,10.7,5.4,-25.692640423099736,2.5,2.3,0.08689953759539498,2.0,1.7699479663764586
2022-09,4.0,49.89510151459007,48.9,6.3,0.89,2.5,-9.565782339150655,2.8,0.9,0.4078635626107804,2.0,1.7009684582358304
2022-10,,49.51430228590767,47.0,5.0,2.24,-0.5,-2.983790373006653,2.1,-1.3,0.14181947598003874,2.0,1.8917751518274462
2022-11,,47.85156946375732,45.1,2.2,0.43,-5.9,-5.380761180254632,1.6,-1.3,0.29195376374740345,2.0,1.9820381139632492
2022-12,3.0,48.07201741791143,45.043,2.1910000000000003,-2.2037,-1.8,-10.293997735359905,1.8,-0.7,-0.11722546244099794,2.0,2.0440333186963433
2023-01,,50.1,54.0,-9.793162,-4.8,,,2.1,-0.8,0.0,2.0,2.3978935483870965
2023-02,,52.50725356047783,55.6,18.774816,11.0,3.5,-22.087428444416087,1.0,-1.4,0.10745281932231905,2.0,2.4806901441490767
2023-03,4.7,51.328813753531264,55.71200000000001,3.9,5.92,10.6,-22.55933547288099,0.7,-2.5,-0.024642585939052913,2.0,2.4169704920882764
2023-04,4.75,49.71713477487997,55.1,3.85,6.055,8.575,-14.532535799746555,0.44999999999999996,-2.975,0.08897808817165624,1.975,2.4132508733493285
2023-05,4.8,48.97507977892669,53.8,3.8,6.1899999999999995,6.55,-43.74234397940388,0.19999999999999996,-3.45,0.13433883848982422,1.95,2.423747901245634
2023-06,4.85,49.019406937792226,52.8,3.75,6.325,4.525,-59.234753304053726,-0.050000000000000044,-3.9250000000000003,0.12069853183949557,1.9249999999999998,2.421313306720367
2023-07,,49.452593532416124,51.5,3.7,6.46,2.5,-14.674175531671057,-0.3,-4.301,0.08945984751839164,1.9,2.3125110668849485
2023-08,,49.68365425670442,50.5,4.5,3.89,4.6,-42.07020071578978,0.1,-3.0,0.08689953759539588,1.8,2.1061382889571045
2023-09,5.0,49.99510151459007,50.9,4.5,9.89,5.5,-30.453724187303933,0.0,-2.5,0.007863562610780223,1.8,2.1261200711390553
2023-10,,49.814302285907665,50.1,4.6,8.39,7.6,-19.569874044094313,-0.2,-2.6,0.14181947598003874,1.8,2.3327484851607796
2023-11,,49.25156946375732,49.3,6.6,11.597037,10.1,-23.873631569895682,-0.5,-3.0,0.09195376374740333,1.8,2.4192187591245404
2023-12,5.3,49.08201741791143,49.3,6.8,10.0,7.4,-31.337620169248886,-0.3,-2.7,0.18277453755900175,1.8,2.4852399853630094
2024-01,,49.2,50.1,26.3,,,,-0.8,-2.5,0.1000000000000005,1.8,2.3835096774193545
2024-02,,49.00725356047783,51.0,-12.7,,5.5,-30.649701978350656,0.7,-2.7,0.10745281932231905,1.8,2.4098320796329484
2024-03,5.3,50.22881375353126,52.4,4.5,7.36,3.1,-36.53377796050195,0.1,-2.8,0.09635741406094751,1.8,2.112949186669557
2024-04,,50.91713477487997,50.3,6.7,6.96,2.3,-29.48233992501328,0.3,-2.5,-0.01102191182834425,1.8,2.215335652535196
2024-05,,49.675079778926694,50.5,5.6,7.22,3.7,-18.359680004946554,0.3,-1.4,0.13433883848982422,1.8,2.0847056393408727
2024-06,4.7,49.519406937792226,50.2,5.3,5.83,2.0,4.136252435378445,0.2,-0.8,0.12069853183949557,1.8,2.0298420682411042
2024-07,,49.552593532416125,50.0,5.1,5.69,2.7,-2.2726239298768007,0.5,-0.8,0.18945984751839212,1.8,2.093957733551614
2024-08,,49.08365425670442,50.2,4.5,8.87,2.1,-29.473069263387735,0.6,-1.8,0.2868995375953951,1.7,2.103544740570008
2024-09,4.6,49.59510151459006,49.9,5.4,8.52,3.2,-11.396519471671603,0.4,-2.8,0.007863562610780223,1.7,1.9433329743648624
2024-10,,50.41430228590767,50.1,5.3,4.33,4.8,-9.092474716082924,0.3,-2.9,0.04181947598003914,1.5,1.9751018184941127
2024-11,,50.15156946375732,50.1,5.4,2.79,3.0,-10.565389120565442,0.2,-2.5,0.09195376374740333,1.5,1.9214510171890558
2024-12,5.4,50.18201741791143,52.0,6.2,3.18,3.7,-1.022631634532626,0.1,-2.3,0.18277453755900175,1.5,1.9416099853630098
2025-01,,49.1,50.3,-11.11,,,,0.5,-2.3,0.1000000000000005,1.5,2.1261741935483873
2025-02,,50.10725356047783,50.0,31.02,8.6,4.0,-3.6294753106021567,-0.7,-2.2,0.20745281932231954,1.5,2.3920901441490763
2025-03,5.4,49.928813753531266,50.3,7.7,4.8041,5.9,-28.92916706608568,-0.1,-2.5,-0.003642585939052978,1.5,2.1083133492311337
2025-04,,49.51713477487997,50.1,6.1,4.6813,5.1,-21.08276471024299,-0.1,-2.7,0.08897808817165534,1.5,2.004348555761002
2025-05,,49.675079778926694,50.2,5.8,4.4315,6.4,-25.710297188178664,-0.1,-3.3,0.03433883848982462,1.4,1.8441456393408726
2025-06,5.2,49.71940693779223,50.1,6.8,5.421237,4.8,-7.568057126099905,0.1,-3.6,0.12069853183949557,1.4,1.780645294047556
2025-07,,49.452593532416124,50.0,5.7,8.582166,3.7,-11.064695723742307,0.0,-3.6,0.18945984751839212,1.4,1.7081710668849481
2025-08,,49.38365425670442,50.5,5.2,4.990763,3.4,-37.38484288699475,-0.4,-2.9,0.2868995375953951,1.4,1.7402640954087172
2025-09,4.8,49.59510151459006,50.1,6.5,4.5367,3.0,-23.194220718478576,-0.3,-2.3,0.10786356261078071,1.4,1.5728614582358305
2025-10,,49.314302285907665,50.2,4.9,10.356738,2.9,-25.909394657142514,0.2,-2.1,0.04181947598003824,1.4,1.6263884851607793
2025-11,,49.051569463757325,49.5,4.8,6.171445,1.3,-27.225608322271913,0.7,-2.2,0.09195376374740333,1.4,1.5817058558987334
2025-12,4.5,50.18201741791143,49.7,5.2,2.770855,0.9,-21.682715936660394,0.8,-1.9,0.08277453755900216,1.4,1.5986566520296766
2026-01,,49.3,49.5,6.3,,,,0.2,-1.4,0.1000000000000005,1.4,1.6336677419354835
2026-02,,48.90725356047783,49.7,6.3,,2.8,-19.629374776003747,1.3,-0.9,0.10745281932231905,1.4,1.8461998215684319
2026-03,5.0,49.828813753531264,50.2,5.7,3.515013,1.7,-33.35689070789148,1.0,0.5,0.2963574140609476,1.4,1.5828062063739912
2026-04,,50.81713477487997,49.6,,,,,,,,1.4,1.5525646847932604
