month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零_去季节性,CPI,PPI,失业率差分,逆回购7天(19日),银行间7天回购(20-19均值)
2013-02,,-0.46313950745463955,0.24782111095410722,-1.6888179867162025,-3.957672998276976,0.6947437058748679,0.5700194258941751,-0.4546473551151222,,0.512244049270218,0.027650104525776573
2013-03,0.6990698678405508,-0.6795067564585118,0.550225796638998,0.32901889463881545,-0.8808885366364173,0.37505651017211505,-0.33948588448589123,-0.5289696478031106,,0.512244049270218,0.1568319194260291
2013-04,,-0.09046577629527898,-0.8609960698905039,0.44948676815254796,0.15110292520282764,0.5821422533131455,-0.08921773048198678,-0.7083682853258415,,0.512244049270218,-0.06626813250137249
2013-05,,0.3952361280856334,-1.062599193680436,0.4193697997741144,-0.2237099770958938,0.47957738501856206,-0.3169498895755869,-0.7724392272982453,,0.512244049270218,0.11486154083387089
2013-06,0.4641823922461253,-0.5403191962531014,-0.760194507995538,0.32901889463881545,0.047864119842890275,0.48266353390404293,0.1340072296295528,-0.7288709867570107,,0.512244049270218,2.6899240393962196
2013-07,,-0.4742655561554217,-0.3569882604156813,0.56995464166628,0.5887694380619694,0.6423973677901441,0.13851442861161367,-0.618668966564476,,0.512244049270218,2.696305021859778
2013-08,,0.36404753295039743,-0.8609960698905039,0.7807734203153119,1.62019820868886,0.5559795196001063,0.05351023728327336,-0.45208451743622613,,1.301187194854465,1.149265553493348
2013-09,0.6990698678405508,0.21417650468411634,0.550225796638998,0.7205394835584454,0.9229643078181305,0.4578839844621034,0.43725474008925985,-0.3803250624271338,,1.301187194854465,0.7737355313457337
2013-10,,0.9228731095795772,1.4574398536936772,0.750656451936879,0.737461710338762,0.5764070600026744,0.5589491126049027,-0.4238933029683684,,1.301187194854465,1.0583637159371717
2013-11,,0.7107230232132051,0.7518289204289298,0.6603055468015795,0.5071826238126496,0.5670118222289515,0.41044876719595064,-0.400827763858303,,1.5880756114305545,1.6182850347851663
2013-12,0.5424782174442674,0.39569634433499523,-0.8609960698905039,0.56995464166628,,0.6016254468025728,-0.000180782169697207,-0.3854507377849261,,1.5880756114305545,1.9380637420583495
2014-01,,-0.04801956090267801,-1.8690116888401491,0.20855102112508292,,,-0.010144064130042174,-0.45721019279401837,,1.5880756114305545,2.5044696646916145
2014-02,,-0.3509293361598824,0.449424234744032,0.2989019262603824,1.6343349991664227,0.5893604402456162,-0.4331881791129453,-0.5494723492342799,,1.5880756114305545,2.162372406916912
2014-03,0.4641823922461253,-1.3527677842270467,-0.5585913842056133,0.2989019262603824,0.2406559032963158,0.2952618889490738,-0.09024568814456212,-0.6268444187601547,,1.5880756114305545,-0.26701246561517883
2014-04,,-0.3148861188847933,0.04621798716417531,0.2687849578819489,-0.31158746161352796,0.3906941397577272,-0.5515614576418064,-0.5505487410594163,,1.5880756114305545,0.5128599210643288
2014-05,,0.3952361280856334,1.0542336061138204,0.2989019262603824,-0.16446471188851178,0.395794473910945,-0.017102546769013228,-0.40759365533058883,,1.5880756114305545,0.21422009575915613
2014-06,0.5424782174442674,0.46957234539969706,0.14701954905914125,0.4193697997741144,-0.04506074109719409,0.28654379104753447,-0.1287545636579589,-0.32117476879821055,,1.5880756114305545,0.008077188202482623
2014-07,,1.0966768419711626,-0.15538513662574943,0.3591358630172484,-0.6591383051668275,0.42276139244376526,-0.16900305983109862,-0.259564150997547,,1.5880756114305545,0.6113302176098847
2014-08,,0.47625770424515457,0.24782111095410722,-0.2733204729298466,-1.6122378577332375,0.23032483061418,-0.40171685990487155,-0.3454192132405681,,1.5880756114305545,0.6534434843519228
2014-09,0.22929491665170046,0.21417650468411634,-0.8609960698905039,0.05796617923291741,-0.7124436492700942,0.07377783418581606,-0.6890705634278379,-0.498113082149201,,1.5880756114305545,0.23145855471975252
2014-10,,0.24961208181104225,-0.760194507995538,-0.032384725902381846,-0.6436496911628058,0.17744725705586234,-0.7099460113447513,-0.6116980480778785,,1.5880756114305545,-0.15549350147077604
2014-11,,-0.5235888610291076,-0.760194507995538,-0.18296956779454737,-0.5946264719620427,0.12347310199323264,-0.8378872035021975,-0.7270257436282055,,1.5880756114305545,-0.06356047957389074
2014-12,0.30759074184984253,-0.6141951973178033,-0.054583574730790646,0.02784921085448441,-0.4089769649543256,0.22228959099296658,-0.7854613627108582,-0.886536760762702,,1.5880756114305545,0.627641775245746
2015-01,,-0.8334907599659701,-0.4577898223106473,0.5398376732878469,,,-1.3720298197095828,-1.1441019474917657,,1.5880756114305545,1.6690912437484904
2015-02,,-0.6875598500441539,-0.15538513662574943,-1.2671804294181392,-2.6378326782800903,0.34316313716393854,-0.844371244143057,-1.2664518182822682,,1.2294650907104427,1.4701462463934685
2015-03,0.072703266255417,-1.577188126816553,-1.062599193680436,-0.6648410618494771,-1.7538249199683975,-0.1472609126602759,-0.8880989816356823,-1.2056356801620622,,0.9425766741343526,1.947087200564405
2015-04,,-0.6515166327690568,-0.96179763178547,-0.5744901567141777,-1.020082436258137,-0.03813016763665896,-0.7826937843885401,-1.2087623421303155,,0.512244049270218,0.41434026212669334
2015-05,,-0.27802489968289357,-1.3650038793653265,-0.5142562199573116,-0.9579635865608362,-0.13280891770717032,-1.002755797846002,-1.2176041321225075,,0.512244049270218,-1.0502333088527855
2015-06,0.072703266255417,-0.42810902495834424,-1.062599193680436,-0.3034374413082799,-0.9192423713828469,-0.11165950505659487,-0.8761588580165386,-1.2705267301917131,,0.512244049270218,-1.314988432602869
2015-07,,-0.8108960700396852,-0.5585913842056133,-0.5443731883357447,-1.5753539711557993,0.04375035566245026,-0.6734139774901529,-1.4129436200079724,,-0.707031721178164,-0.5306018920334964
2015-08,,-1.0946846938814216,-0.760194507995538,-0.5142562199573116,-0.8886713300968706,-0.01557026882547622,-0.42978801145981177,-1.5547966855348743,,-0.707031721178164,-0.8869410601257354
2015-09,-0.005592558942724385,-1.2445557221477108,-0.3569882604156813,-0.6347240934710439,-1.32711610097992,-0.07424275130521164,-0.7142950629941083,-1.5548538368151137,,-0.9221980336102313,-0.9124811353200057
2015-10,,-0.8724896311365133,-1.062599193680436,-0.6648410618494771,-1.3462403526731608,0.06717108609122997,-0.9738148359611901,-1.5489790440037803,,-0.9221980336102313,-0.96088896725475
2015-11,,-1.3090600600923918,-0.5585913842056133,-0.4841392515788784,-1.1704753622332007,0.0018437854015314677,-0.8012760959812472,-1.5489790440037803,,-1.0656422418982765,-0.999229253304584
2015-12,-0.08388838414086577,-1.0630358824968238,0.34862267284907317,-0.5744901567141777,-1.7536174896845678,0.0473267637116199,-0.7108158216746225,-1.5489790440037803,,-1.0656422418982765,-0.9685032154871847
2016-01,,-1.2823314451449908,-0.6593929461005721,-0.5848130487955694,,,-0.5526684889707335,-1.3952087832700109,,-1.0656422418982765,-0.9076454736401325
2016-02,,-1.6974513916969522,-1.1634007555753947,-0.8735706264020968,-0.437306196688695,0.22915498402579118,-0.15730015721101107,-1.2926952761141648,,-1.0656422418982765,-0.9389224381015742
2016-03,-0.16218420933900785,-1.4649779555217959,-0.2561866985207154,-0.3034374413082799,-0.09186986952528399,-0.09061868227152399,-0.15620024251205522,-1.1389250153803954,,-1.0656422418982765,-0.9743419280930335
2016-04,,-0.6515166327690568,-0.8609960698905039,-0.5443731883357447,-0.8925992942931521,-0.016500324425083836,-0.13526628008204153,-0.9082696242797414,,-1.0656422418982765,-0.8785560704148224
2016-05,,-0.39023507097765076,-1.3650038793653265,-0.5443731883357447,-0.8567755443992399,-0.16167878859780643,-0.3636832171262497,-0.7544993635459721,,-1.0656422418982765,-0.8460967906428182
2016-06,-0.24048003453714922,-0.6525293675478586,-1.1634007555753947,-0.4841392515788784,-0.7314463647787796,-0.11874388566544382,-0.4898025520109472,-0.7032426099680492,,-1.0656422418982765,-0.9712316456145497
2016-07,,-0.9231062413344424,-0.760194507995538,-0.5443731883357447,0.4470848995423682,-0.02549773537715624,-0.5802549189509365,-0.4725872188673953,,-1.0656422418982765,-0.8970991257859344
2016-08,,-0.30921349481813754,-0.6593929461005721,-0.4540222832004454,0.47093136505902916,-0.058210692759877544,-0.9165868514122972,-0.24193182776674144,,-1.0656422418982765,-0.8616550755287657
2016-09,-0.24048003453714922,-0.5712946943791758,-1.062599193680436,-0.5142562199573116,0.17059306477799316,-0.11858664595248812,-0.4576013828624448,-0.011276436666087552,,-1.0656422418982765,-0.8733075115143376
2016-10,,0.6984527669900709,-0.760194507995538,-0.5142562199573116,0.19509795790501788,-0.15973684453835568,-0.31865234561214445,0.2706357080124894,,-1.0656422418982765,-0.814228536187241
