month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2019-02,,-1.2256578281388189,0.7044972121926798,-0.5372228253051783,0.1536926981835073,0.5038635555287087,-1.2269640889239137,0.053951461123838036,-0.22643637590443438,0.8468267961944111,1.2064744529314837,0.5729006077192011
2019-03,0.6904613433899283,-0.36953892597778887,0.7518464325366394,0.5813693941613262,0.23523198859432856,0.6190272135896614,0.7431184179383921,0.7442241426201657,-0.15816696061563043,-0.20460903921480977,1.2064744529314837,0.4288498234316091
2019-04,,0.34773613446697227,0.6097987715047606,-0.09336205774474002,-0.18775308041180638,0.27353623940680355,0.18763935802536374,0.9167923129942478,-0.04438460180095714,-1.2208749320882637,1.2064744529314837,0.8257873088059722
2019-05,,-0.7381526253221867,0.7044972121926798,-0.18042418057132928,-1.0770409664548248,0.595994481977471,0.19789235608009662,1.08936048336833,-0.11265401708976111,0.15485704878814405,1.2064744529314837,0.5215866313078604
2019-06,0.4260293395384657,-0.9003738027541129,0.6571479918487202,0.10252771861508554,-0.27184047364796576,0.8723872613237575,0.6648308354162953,1.08936048336833,-0.24919284766736904,0.9721876675402702,1.2064744529314837,0.5444973526068724
2019-07,,-0.4489653302453056,0.42040189012892565,-0.2239552419846239,-0.9904054703933275,0.3656671658555656,0.004021328726443224,1.1756445685553707,-0.317462262956173,0.6765366271667371,1.2064744529314837,0.092470369501141
2019-08,,-0.8334239376085413,0.2310050087530907,-0.311017364811213,-0.7610762161128929,0.34263443424337514,-0.8039795716225477,1.1756445685553707,-0.4312446217708463,-0.29412084413022105,1.2064744529314837,0.972803799656195
2019-09,0.3378853382546454,-0.7172886807196909,0.46775111047288526,-0.006299934918150943,-0.5521317844351635,0.4117326290799467,-0.44788479078610227,1.3482127389294527,-0.522270508822585,0.8507141775998386,1.2064744529314837,0.674461184290369
2019-10,,-0.6972802341079168,-0.289836415030458,-0.24572077269127113,-0.39414940926419745,0.27353623940680355,-0.3929639161826962,2.0384854204257805,-0.6132963958743235,-0.7207702823615186,1.2064744529314837,0.5688993323212604
2019-11,,-0.24161952973472428,0.7044972121926798,0.08076218790843832,-0.4756886996750187,0.4577980923043278,-2.1185280236707986,2.6424740167350675,-0.5677834523484542,-0.24628633212695253,1.063130953573288,0.6894346229515639
2019-12,0.24974133697082507,-0.0014778442151114374,0.46775111047288526,0.23312090285496945,1.832892460081356,0.4577980923043278,-2.7095689469475746,2.6424740167350675,-0.36297520648204235,0.6132651134116648,1.063130953573288,0.335500858735139
2020-01,-0.14690666880636802,0.06936440695022902,0.361215364698977,0.06987942255511471,0.9996628361957772,-0.4347202576680554,-1.481476601860512,2.3836217611739445,-0.5108922729411175,-0.1701346576608005,0.8481157045359932,-0.28262028790439647
2020-02,-0.5435546745835611,0.12902632308921821,0.2546796189250688,-0.09336205774474002,0.1664332123101981,-1.3272386076404386,-1.9835605147311743,2.1247695056128215,-0.6588093394001929,-0.09959923549927442,0.6331004554986995,-0.09741964619088976
2020-03,-0.9402026803607534,-0.21322921622070884,0.14814387315116395,-0.25660353804459474,-0.666796411575381,-2.2197569576128218,-1.3414821056029944,1.8659172500516983,-0.8067264058592682,1.6882430241725555,0.418085206461406,-0.9701796961512796
2020-04,,1.0771814466666816,0.04160812737725575,-0.4198450183444496,-1.5000260354609598,-2.747436838848107,0.04179235099545271,1.6070649944905755,-0.9546434723183433,1.6184031629927889,0.2030699574241112,-1.3644950442744221
2020-05,,0.5123250527344685,0.13630656806517155,-0.311017364811213,-0.5011697279284002,-2.02973692181225,0.2158409012569174,0.8305082278072068,-1.0911823028959515,-0.7915689829055375,0.2030699574241112,-1.558621004297318
