month,GDP同比,制造业PMI一阶差分_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2017-07,,0.1094445990047001,53.1,6.4,9.936585,10.4,-1.0522133657132642,1.4,5.5,,2.45,3.2946266666666664
2017-08,,0.4431698870605717,52.6,6.0,6.430298,10.1,-21.274642845699972,1.8,6.3,,2.45,3.43353870967742
2017-09,6.9,0.6927322765127171,54.4,6.6,7.199605,10.3,-14.462406252060433,1.6,6.9,,2.45,3.5058483870967745
2017-10,,-0.22607356591333871,53.5,6.2,4.96278,10.0,-5.596805469327537,1.9,6.9,,2.45,3.353063333333333
2017-11,,0.20030830191369367,53.6,6.1,4.641953,10.2,-8.184466014611253,1.7,5.8,,2.45,3.317370967741935
2017-12,6.8,0.3258959666960134,53.4,6.2,7.37,9.4,-15.12446666870781,1.8,4.9,,2.5,3.4343266666666663
2018-01,,-0.3000000000000042,54.4,15.434501,,,,1.5,4.3,,2.5,3.7107645161290326
2018-02,,-0.7260022470110585,53.8,-2.119883,2.03,9.7,-45.172450652860086,2.9,3.7,0.06717540181925172,2.5,3.071948387096776
2018-03,6.9,0.9936619395980943,53.6,6.0,3.64,10.1,1.4076800470630317,2.1,3.1,0.2416810474017026,2.5,3.126139285714286
2018-04,,0.7916412287296294,53.8,7.0,7.82,9.4,-8.470087387692505,1.8,3.4,0.03781904126371846,2.55,3.2342677419354833
2018-05,,0.8818679244506393,54.0,6.8,11.4,8.5,-9.016600662034971,1.8,4.1,0.03117135208705893,2.55,3.476316666666667
2018-06,6.9,-0.15372654407684666,54.0,6.0,7.98,9.0,1.8855841763773924,1.9,4.7,0.13082491780893918,2.55,3.1936967741935494
2018-07,,0.10944459900470721,53.0,6.0,6.82,8.8,-5.348088461390553,2.1,4.6,0.30607102903618993,2.55,3.0592933333333336
2018-08,,0.2431698870605618,53.4,6.1,8.82,9.0,-23.162794236904343,2.3,4.1,0.1124609562908709,2.55,2.560900000000001
2018-09,6.7,-0.5072677234872787,53.4,5.8,8.0,9.2,-11.838568533663224,2.5,3.6,0.10852693790211983,2.55,2.6624
2018-10,,-0.026073565913335872,52.1,5.9,6.73,8.6,-3.8858544176759873,2.5,3.3,0.1396297125442272,2.55,2.7917066666666672
2018-11,,-0.19969169808630483,52.4,5.4,6.32,8.1,-3.7141753405140636,2.2,2.7,-0.0020166737896650383,2.55,2.628116129032258
2018-12,6.5,-0.07410403330399229,52.3,5.7,8.78,8.160814,-73.69042910326866,1.9,0.9,0.184908368447873,2.55,2.7453566666666664
2019-01,,0.1000000000000014,53.6,6.797753,,,,1.7,0.1,0.1999999999999993,2.55,2.9213161290322582
2019-02,,-0.02600224701105558,53.5,3.360717,7.18,8.2,-42.97567719373171,1.5,0.1,0.2271754018192518,2.55,2.481293548387096
2019-03,6.4,1.0936619395980887,53.6,8.5,7.5,8.7,-6.48386991172994,2.3,0.4,0.08168104740170339,2.55,2.631171428571428
2019-04,,0.49164122872963223,53.3,5.4,5.84,7.2,-14.779893777440027,2.5,0.9,-0.0021809587362824345,2.55,2.812977419354839
2019-05,,-0.3181320755493635,53.5,5.0,2.35,8.6,-15.720620473497599,2.7,0.6,0.13117135208705943,2.55,2.622640000000001
2019-06,6.1,0.24627345592315192,53.4,6.3,5.51,9.8,-2.761570318292776,2.7,0.0,0.23082491780893877,2.55,2.6122225806451613
2019-07,,0.7094445990047085,52.9,4.8,2.69,7.6,-20.145675778940415,2.8,-0.3,0.20607102903619018,2.55,2.4657199999999992
2019-08,,-0.056830112939435296,52.5,4.4,3.59,7.5,-39.196442119026415,2.8,-0.8,0.1124609562908709,2.55,2.7843741935483868
2019-09,6.0,0.2927322765127184,53.0,5.8,4.41,7.8,-30.134120637232684,3.0,-1.2,0.20852693790211943,2.55,2.7766064516129045
2019-10,,0.07392643408665844,51.4,4.7,5.03,7.2,-30.821102385959858,3.8,-1.6,0.0396297125442267,2.55,2.7312433333333335
2019-11,,0.9003083019137036,53.5,6.2,4.71,8.0,-72.07679149798136,4.5,-1.4,0.09798332621033547,2.5,2.7754096774193546
2019-12,5.9,0.5258959666960091,53.0,6.9,13.77,8.0,-90.97417122231099,4.5,-0.5,0.184908368447873,2.5,2.583346666666667
2020-01,,-0.2000000000000028,53.1,-4.313519,,,,5.4,0.1,0.0999999999999996,2.5,2.6516322580645157
2020-02,,-14.026002247011053,30.1,-25.867052,-10.09,-20.5,4.195343538236415,5.2,-0.4,0.9271754018192521,2.4,2.4665129032258064
2020-03,-6.8,16.09366193959809,51.8,-1.1,-4.17,-15.8,-20.943376008214955,4.3,-1.5,-0.11831895259829683,2.4,2.1843965517241384
2020-04,,-0.30835877127037203,52.1,3.9,0.69,-7.5,-18.368605725716286,3.3,-3.1,0.2978190412637173,2.2,1.6948516129032263
2020-05,,0.18186792445064362,52.3,4.4,4.61,-2.8,-15.27897851016939,2.4,-3.7,0.03117135208705983,2.2,1.5607066666666667
2020-06,3.2,0.546273455923149,53.4,4.8,6.07,-1.8,-1.6267671785947115,2.5,-3.0,-0.06917508219106092,2.2,1.8857903225806447
2020-07,,0.609444599004707,53.1,4.8,2.29,-1.1,-23.02462742910685,2.7,-2.4,0.006071029036190094,2.2,2.285493333333333
2020-08,,0.0431698870605661,54.3,5.6,7.73,0.5,-28.006705921330973,2.4,-2.0,0.11246095629087,2.2,2.267309677419355
2020-09,4.9,0.4927322765127213,55.2,6.9,7.22,3.3,-20.662613416455585,1.7,-2.1,0.00852693790212014,2.2,2.403758064516129
2020-10,,0.473926434086657,55.5,6.9,6.59,4.3,-26.374620045943857,0.5,-2.1,0.0396297125442267,2.2,2.4087566666666667
2020-11,,0.7003083019137007,55.7,7.0,9.38,5.0,-74.94339792242657,-0.5,-1.5,-0.0020166737896641362,2.2,2.737061290322581
2020-12,6.5,0.32589596669600635,54.8,7.3,17.25,4.6,-35.04453902893087,0.2,-0.4,0.08490836844787249,2.2,2.390023333333333
2021-01,,-0.6000000000000014,51.1,25.398571,26.16,,,-0.3,0.3,0.2000000000000001,2.2,2.271487096774193
2021-02,,-0.4260022470110542,50.8,52.339181,18.53,33.8,132.5306746788503,-0.2,1.7,0.1271754018192513,2.2,2.7744419354838716
2021-03,18.9,1.0936619395980887,55.2,14.1,20.73,34.2,18.05982087146633,0.4,4.4,-0.018318952598297106,2.2,2.167682142857143
2021-04,,0.09164122872963365,54.4,9.8,14.17,17.7,-16.678814361942745,0.9,6.8,-0.0021809587362824345,2.2,2.1687322580645163
2021-05,,0.2818679244506379,54.3,8.8,13.47,12.4,-35.91582238181935,1.3,9.0,0.03117135208705983,2.2,2.1630733333333336
2021-06,8.1,0.14627345592315052,52.3,8.3,10.75,12.1,-35.57789460985417,1.1,8.8,0.13082491780893918,2.2,2.2508741935483876
2021-07,,-0.09055540099529569,52.5,6.4,13.68,8.5,-24.823528622119582,1.0,9.0,0.1060710290361897,2.2,2.360696666666667
2021-08,,-0.1568301129394296,45.2,5.3,4.3,2.5,-34.44751577905812,0.8,9.5,0.2124609562908705,2.2,2.2243548387096768
2021-09,5.5,-0.5072677234872787,52.4,3.1,7.63,4.4,-29.574818729798192,0.7,10.7,0.00852693790212014,2.2,2.2851290322580646
2021-10,,0.17392643408665986,51.6,3.5,6.11,4.9,-20.382466406956887,1.5,13.5,0.1396297125442272,2.2,2.32953
2021-11,,0.9003083019136965,51.1,3.8,3.1,3.9,-4.490289003870124,2.3,12.9,0.19798332621033507,2.2,2.2375806451612905
2021-12,4.5,0.7258959666960049,52.0,4.3,-2.18,1.7,190.45161660468253,1.5,10.3,0.1849083684478721,2.2,2.3321266666666673
2022-01,,-0.1999999999999957,50.3,3.857957,-1.27,,,0.9,9.1,0.2000000000000001,2.1,2.4648774193548393
2022-02,,0.3739977529889429,50.5,12.795905,16.94,6.7,140.205232086312,0.9,8.8,0.2271754018192518,2.1,2.245132258064516
2022-03,4.8,-0.9063380604019113,46.7,5.0,3.5,-3.525412,-14.646490226631194,1.5,8.3,0.4816810474017028,2.1,2.235114285714286
2022-04,,-1.2083587712703707,40.0,-2.9,-1.3,-11.1,-14.861944120857967,2.1,8.0,0.49781904126371745,2.1,2.2211354838709676
2022-05,,2.581867924450642,47.1,0.7,-1.3,-6.7,-21.402476923228782,2.1,6.4,-0.06882864791293986,2.1,1.804706666666667
2022-06,0.8,0.8462734559231533,54.3,3.9,4.7,3.1,-4.32064306904347,2.5,6.1,-0.2691750821910611,2.1,1.7120290322580647
2022-07,,-0.7905554009952985,52.8,3.8,6.3,2.7,-3.3539080104096826,2.7,4.2,-0.0939289709638095,2.1,1.8365133333333334
2022-08,,0.5431698870605661,51.9,4.2,10.7,5.4,-26.243817742141253,2.5,2.3,0.11246095629087,2.0,1.5522129032258059
2022-09,4.0,0.6927322765127242,48.9,6.3,0.89,2.5,-9.816707558079244,2.8,0.9,0.4085269379021195,2.0,1.6277677419354841
2022-10,,-0.32607356591334014,47.0,5.0,2.24,-0.5,-5.273080566912677,2.1,-1.3,0.1396297125442272,2.0,1.8271
2022-11,,-1.1996916980863048,45.1,2.2,0.43,-5.9,-6.4665042209551835,1.6,-1.3,0.2979833262103356,2.0,1.8999967741935484
2022-12,3.0,-0.47410403330399087,39.4,1.3,-4.55,-1.8,-11.809835671058192,1.8,-0.7,-0.11509163155212761,2.0,1.9506100000000004
2023-01,,3.1000000000000014,54.0,-9.793162,-4.8,,,2.1,-0.8,0.0,2.0,2.3978935483870965
2023-02,,2.7739977529889415,55.6,18.774816,11.0,3.5,-16.009882374785146,1.0,-1.4,0.1271754018192513,2.0,2.1640225806451614
2023-03,4.7,-0.9063380604019113,56.9,3.9,5.92,10.6,-28.465838948511372,0.7,-2.5,-0.11831895259829683,2.0,2.323717857142857
2023-04,,-1.8083587712703655,55.1,5.6,8.33,18.4,-36.457767465856435,0.1,-3.6,0.09781904126371806,2.0,2.513032258064515
2023-05,,-0.018132075549366355,53.8,3.5,7.4,12.7,-46.12329571256597,0.2,-4.6,0.13117135208705943,2.0,2.1565633333333336
2023-06,6.5,0.4462734559231547,52.8,4.4,3.87,3.1,-31.37480192908122,0.0,-5.4,0.13082491780893918,1.9,1.9925709677419357
2023-07,,0.7094445990047014,51.5,3.7,6.46,2.5,-16.056259397514943,-0.3,-4.4,0.1060710290361897,1.9,2.225526666666667
2023-08,,0.5431698870605732,50.5,4.5,3.89,4.6,-42.6213780348313,0.1,-3.0,0.1124609562908709,1.8,1.8884032258064518
2023-09,5.0,0.4927322765127213,50.9,4.5,9.89,5.5,-30.704649406232523,0.0,-2.5,0.008526937902119336,1.8,2.0529193548387092
2023-10,,-0.1260735659133444,50.1,4.6,8.39,7.6,-21.859164238000336,-0.2,-2.6,0.1396297125442272,1.8,2.2680733333333336
2023-11,,-0.09969169808630343,49.3,6.6,11.597037,10.1,-24.959374610596235,-0.5,-3.0,0.09798332621033547,1.8,2.3371774193548394
2023-12,5.3,0.12589596669601055,49.3,6.8,10.0,7.4,-32.85345810494717,-0.3,-2.7,0.1849083684478721,1.8,2.3918166666666663
2024-01,,0.2000000000000028,50.1,26.3,,,,-0.8,-2.5,0.1000000000000005,1.8,2.3835096774193545
2024-02,,0.17399775298894013,51.0,-12.7,,5.5,-24.572155908719715,0.7,-2.7,0.1271754018192513,1.8,2.093164516129033
2024-03,5.3,1.493661939598087,52.4,4.5,7.36,3.1,-42.44028143613233,0.1,-2.8,0.08168104740170339,1.8,2.0196965517241376
2024-04,,0.49164122872963223,50.3,6.7,6.96,2.3,-30.016747639337197,0.3,-2.5,-0.0021809587362824345,1.8,2.1012548387096777
2024-05,,-0.5181320755493593,50.5,5.6,7.22,3.7,-20.08709972014151,0.3,-1.4,0.13117135208705943,1.8,1.9355800000000003
2024-06,4.7,0.24627345592315192,50.2,5.3,5.83,2.0,3.878393073515994,0.2,-0.8,0.13082491780893918,1.8,1.8586032258064518
2024-07,,0.3094445990047029,50.0,5.1,5.69,2.7,-3.654707795720686,0.5,-0.8,0.20607102903619018,1.8,2.006973333333333
2024-08,,-0.1568301129394296,50.2,4.5,8.87,2.1,-30.024246582429253,0.6,-1.8,0.3124609562908701,1.7,1.885809677419355
2024-09,4.6,0.6927322765127171,49.9,5.4,8.52,3.2,-11.647444690600192,0.4,-2.8,0.008526937902119336,1.7,1.870132258064516
2024-10,,0.8739264340866626,50.1,5.3,4.33,4.8,-11.381764909988949,0.3,-2.9,0.039629712544227605,1.5,1.9104266666666665
2024-11,,0.20030830191369367,50.1,5.4,2.79,3.0,-11.651132161265995,0.2,-2.5,0.09798332621033547,1.5,1.839409677419355
2024-12,5.4,0.3258959666960134,52.0,6.2,3.18,3.7,-2.5384695702309124,0.1,-2.3,0.1849083684478721,1.5,1.8481866666666666
2025-01,,-1.0,50.3,-11.11,,,,0.5,-2.3,0.1000000000000005,1.5,2.1261741935483873
2025-02,,1.3739977529889429,50.0,31.02,8.6,4.0,2.4480707590287842,-0.7,-2.2,0.2271754018192518,1.5,2.075422580645161
2025-03,5.4,0.09366193959808858,50.3,7.7,4.8041,5.9,-34.83567054171606,-0.1,-2.5,-0.018318952598297106,1.5,2.015060714285714
2025-04,,-0.6083587712703692,50.1,6.1,4.6813,5.1,-21.617172424566903,-0.1,-2.7,0.09781904126371715,1.5,1.8902677419354834
2025-05,,0.8818679244506393,50.2,5.8,4.4315,6.4,-27.43771690337362,-0.1,-3.3,0.03117135208705983,1.4,1.6950200000000002
2025-06,5.2,0.4462734559231547,50.1,6.8,5.421237,4.8,-7.825916487962356,0.1,-3.6,0.13082491780893918,1.4,1.6094064516129034
2025-07,,0.009444599004698628,50.0,5.7,8.582166,3.7,-12.446779589586193,0.0,-3.6,0.20607102903619018,1.4,1.6211866666666666
2025-08,,0.24316988706056888,50.5,5.2,4.990763,3.4,-37.93602020603626,-0.4,-2.9,0.3124609562908701,1.4,1.5225290322580645
2025-09,4.8,0.39273227651271986,50.1,6.5,4.5367,3.0,-23.445145937407162,-0.3,-2.3,0.10852693790211983,1.4,1.4992870967741936
2025-10,,-0.22607356591333871,50.2,4.9,10.356738,2.9,-28.198684851048537,0.2,-2.1,0.0396297125442267,1.4,1.561713333333333
2025-11,,0.20030830191370075,49.5,4.8,6.171445,1.3,-28.311351362972466,0.7,-2.2,0.09798332621033547,1.4,1.4996645161290325
2025-12,4.5,1.4258959666960078,49.7,5.2,2.770855,0.9,-23.19855387235868,0.8,-1.9,0.08490836844787249,1.4,1.5052333333333334
2026-01,,-0.8000000000000043,49.5,6.3,,,,0.2,-1.4,0.1000000000000005,1.4,1.6336677419354835
2026-02,,-0.02600224701105558,49.7,6.3,,2.8,-13.551828706372806,1.3,-0.9,0.1271754018192513,1.4,1.5295322580645165
2026-03,5.0,1.19366193959809,50.2,5.7,3.515013,1.7,-39.26339418352186,1.0,0.5,0.2816810474017035,1.4,1.4895535714285717
2026-04,,0.7916412287296294,49.6,,,,,,,,1.4,1.4384838709677417
