train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
200901_201812,2019,2019,2019-12,2019-12-31,2019-12,0,2019-12,2019-10,5.017288967439852,5.9,-0.8827110325601488,0.8827110325601488,0.7791787670034042,5.017288967439852,-380.240937451033,833.4673570669192,38.82676718321909
201001_201912,2020,2020,2020-01,2020-01-31,2020-03,2,2020-01,2020-01,5.998570422354851,-6.8,12.79857042235485,12.79857042235485,163.8034048559764,5.998570422354851,-7.939523007592587,63.85967571379345,13.007061269175876
201001_201912,2020,2020,2020-02,2020-02-29,2020-03,1,2020-02,2020-01,5.758934911635773,-6.8,12.558934911635774,12.558934911635774,157.72684611470387,5.758934911635773,-9.656413093166645,71.45720383440343,16.637676015787275
201001_201912,2020,2020,2020-03,2020-03-31,2020-03,0,2020-03,2020-01,1.3160979572891192,-6.8,8.116097957289119,8.116097957289119,65.87104605231261,1.3160979572891192,-12.82310249459311,284.2156836171033,17.039096445145173
201001_201912,2020,2020,2020-04,2020-04-30,2020-06,2,2020-04,2020-04,-1.1503412622905378,3.2,-4.350341262290538,4.350341262290538,18.92546909838763,-1.1503412622905378,-11.276148658882065,410.6184295591213,11.62712485985052
201001_201912,2020,2020,2020-05,2020-05-31,2020-06,1,2020-05,2020-04,1.041187223683619,3.2,-2.158812776316381,2.158812776316381,4.660472603186841,1.041187223683619,-17.22865300931723,286.82142754243773,5.163000665924342
201001_201912,2020,2020,2020-06,2020-06-30,2020-06,0,2020-06,2020-04,2.7252607409685137,3.2,-0.4747392590314865,0.4747392590314865,0.2253773640657648,2.7252607409685137,-13.677558671562265,212.07106116298155,1.829353053978952
201001_201912,2020,2020,2020-07,2020-07-31,2020-09,2,2020-07,2020-07,1.9580538481926053,4.9,-2.941946151807395,2.941946151807395,8.65504716013434,1.9580538481926053,-11.602940476153409,255.3865832926864,-2.3319196512788336
201001_201912,2020,2020,2020-08,2020-08-31,2020-09,1,2020-08,2020-07,2.831301194916036,4.9,-2.0686988050839643,2.0686988050839643,4.279514746155821,2.831301194916036,-13.417635981298387,207.45539054415565,0.5357789535786592
201001_201912,2020,2020,2020-09,2020-09-30,2020-09,0,2020-09,2020-07,4.137983313209743,4.9,-0.7620166867902576,0.7620166867902576,0.5806694309468016,4.137983313209743,-9.070610444294031,153.4487354890307,0.4435018859060823
