month,中债-新综合财富(3-5年)指数,中债-新综合净价(3-5年)指数,中债-新综合全价(3-5年)指数,中债-综合财富(3-5年)指数,中债-综合净价(3-5年)指数,中债-综合全价(3-5年)指数,中债-新综合财富(5-7年)指数,中债-新综合净价(5-7年)指数,中债-新综合全价(5-7年)指数,中债-综合财富(5-7年)指数,中债-综合净价(5-7年)指数,中债-综合全价(5-7年)指数
2002-11,-0.0052924260793763,-0.0052924260793763,-0.0042749095692204975,-0.0042749095692204975,-0.0012299907896423656,-0.0012358189292095423,-0.0029081267379772457,-0.0029247155829850158,-0.006277124372411569,-0.006277240316014954,-0.004640581630078189,-0.004639695987940673
2002-12,0.00581031177012914,0.00581031177012914,0.005494807132768731,0.005494807132768731,0.009784484769324031,0.00979030629450417,0.010621924015369988,0.010579433387820192,0.007268019714353535,0.007266855469764133,0.00510008508395976,0.005100563887412868
2003-01,0.004799063675675175,0.004799063675675175,0.007808955771518189,0.007808955771518189,0.008567133396148785,0.008596337801442644,0.00794598429529092,0.007968531201957951,0.004919958364977273,0.004920495880631037,0.007968787839087721,0.00796778317616642
2003-02,-0.001274305548593091,-0.001274305548593091,-0.0009966919367324634,-0.0009966919367324634,0.002472109289196167,0.0023381773199691036,0.005261986840698452,0.005261784365065969,0.0022968954478346237,0.002296212397151942,0.005261833926894832,0.005261462365378167
2003-03,0.004870579730516633,0.004870579730516633,0.005003517245416367,0.005003517245416367,0.008491792934151032,0.008358030355935187,0.011916745889654079,0.01191797239114023,0.009046062526320009,0.009046385655690159,0.011217791274058753,0.011217630372424514
2003-04,0.0017214442917607986,0.0017214442917607986,0.003475446185522202,0.003475446185522202,0.005541199400930674,0.00555911582128954,0.007996696415458082,0.00802352422932695,0.004755215597901374,0.004755789419361056,0.006187861351085067,0.006187359127091341
2003-05,0.0010569788604228858,0.0010569788604228858,0.0041895660044384275,0.0041895660044384275,0.00478539554061741,0.004784971644612446,0.004972909627735778,0.0050022348387588345,0.0016826343203795169,0.001682133361914806,0.002651323116914517,0.002651675443545942
2003-06,-0.0021988473284654253,-0.0021988473284654253,-0.0003605009189818764,-0.0003605009189818764,0.0013771659992805052,0.0013934556941839205,-0.0043733999611969,-0.004326886685337983,-0.007893241238918103,-0.007892877010090227,-0.007291974728442008,-0.007292467511153644
2003-07,-0.0018848528103126982,-0.0018848528103126982,-0.0001705567742095182,-0.0001705567742095182,0.0013902613425789134,0.0013894447721785053,0.0019132707453415332,0.00190794677832673,-0.0015248039076329878,-0.0015253445688789835,-0.0005041171196216165,-0.0005045566857190265
2003-08,-0.0012324706373146865,-0.0012324706373146865,-0.0011170284674507647,-0.0011170284674507647,0.0018423693780014183,0.0018264312178515318,0.0017958422841295452,0.0017782558510581747,-0.0014702879313864825,-0.001470845980417912,-0.000678438023902106,-0.0006790291845174545
2003-09,-0.014426677304953839,-0.014426677304953839,-0.01343705729528144,-0.01343705729528144,-0.010834766279017138,-0.010866951964225713,-0.013253276016424564,-0.013418288448357574,-0.016055772053039985,-0.01605598643139261,-0.023464875586254874,-0.023463805332095355
2003-10,-0.014265328047116443,-0.014265328047116443,-0.012703713293907737,-0.012703713293907737,-0.010705270578603931,-0.010709361333150147,-0.019222150054885145,-0.01932325873268126,-0.022530475326822397,-0.02252980440607799,-0.0217780293326183,-0.02177812805296797
2003-11,0.00032117767876505,0.00032117767876505,-0.0005603821846670298,-0.0005603821846670298,0.0037445424061754995,0.003757505177721221,0.007057021001904529,0.007066842414274577,0.004150646537077751,0.004150441138777161,0.004925064873166463,0.004924260570953409
2003-12,0.004285230490521652,0.004285230490521652,0.0037608413542236097,0.0037608413542236097,0.007874984736552904,0.007896921183440986,0.00916291334549002,0.009159885511113908,0.005262638453962465,0.005263130848565556,0.001877815072284239,0.001877417925224334
2004-01,-5.603822010380455e-05,-5.603822010380455e-05,0.003486765025712435,0.003486765025712435,0.0034777287580611826,0.0034876052220949028,0.002044703967836181,0.0020118817794529953,-0.0009185039293823083,-0.0009172124080495392,-0.0008757556924119392,-0.0008755090726773052
2004-02,-0.00043062551664896365,-0.00043062551664896365,0.0012963541411978863,0.0012963541411978863,0.0021969849645615547,0.002221803767793018,0.0024667217163261146,0.00247888788336037,0.00029295220285763257,0.00029184447750640885,-0.00030913993431291864,-0.0003094093819799859
2004-03,-0.0018776279911317806,-0.0018776279911317806,-0.000749930940534993,-0.000749930940534993,0.0016980866270006612,0.0017653894778248969,-0.0021895721032295645,-0.002188365413142157,-0.0051787611594953376,-0.005179264169001607,-0.002187457967535056,-0.0021883521364268743
2004-04,-0.008504465817722462,-0.008504465817722462,-0.0076732613812871,-0.0076732613812871,-0.004760199276495181,-0.004715059194081106,-0.02166274001087387,-0.021687856993666266,-0.024918078391104492,-0.0249188440322885,-0.02454989499993432,-0.024550034102891582
