month,month_end_date,中债-新综合财富(3-5年)指数__natural_month_return,中债-新综合净价(3-5年)指数__natural_month_return,中债-新综合全价(3-5年)指数__natural_month_return,中债-综合财富(3-5年)指数__natural_month_return,中债-综合净价(3-5年)指数__natural_month_return,中债-综合全价(3-5年)指数__natural_month_return,中债-新综合财富(5-7年)指数__natural_month_return,中债-新综合净价(5-7年)指数__natural_month_return,中债-新综合全价(5-7年)指数__natural_month_return,中债-综合财富(5-7年)指数__natural_month_return,中债-综合净价(5-7年)指数__natural_month_return,中债-综合全价(5-7年)指数__natural_month_return,roll20_start_date,roll20_end_date,中债-新综合财富(3-5年)指数__roll20_return,中债-新综合净价(3-5年)指数__roll20_return,中债-新综合全价(3-5年)指数__roll20_return,中债-综合财富(3-5年)指数__roll20_return,中债-综合净价(3-5年)指数__roll20_return,中债-综合全价(3-5年)指数__roll20_return,中债-新综合财富(5-7年)指数__roll20_return,中债-新综合净价(5-7年)指数__roll20_return,中债-新综合全价(5-7年)指数__roll20_return,中债-综合财富(5-7年)指数__roll20_return,中债-综合净价(5-7年)指数__roll20_return,中债-综合全价(5-7年)指数__roll20_return
2008-04,2008-04-30,1.547997201223339e-05,1.547296203052717e-05,0.0005562692741334363,0.0005561845935873055,0.003180795123505664,0.003180991298881164,0.0028609762341347267,0.0028553325872107127,-0.00046454514219962384,-0.0004652954474033688,-0.00163737604806391,-0.0016375233544371204,2008-04-21,2008-05-19,-0.0017595924590072531,-0.0016866725052805398,-0.00043606614696312107,-0.00047076069565332723,0.0012754155729075567,0.0012389942399682052,-0.0008480531324805973,-0.0009624248467946517,-0.004065535704862011,-0.0040594207709560015,-0.004622658823111525,-0.004729967327568585
2008-05,2008-05-30,-0.0006996839038645453,-0.0006271610235928371,0.00036202047205868837,0.0003271610278623438,0.002559578995110945,0.002525056813778237,0.0018483842643712833,0.0017419840543373422,-0.0015915777569636136,-0.0015861892007290601,-0.0013470872825458446,-0.0014544505990715662,2008-05-20,2008-06-19,-0.002721511404527144,-0.0027221460048868495,-0.0021427109069550587,-0.002143453374672033,0.0005420320456672734,0.000545129208106232,-0.0013898309593158853,-0.0013868659730402744,-0.004911706471530053,-0.00491139070707558,-0.003354168029545135,-0.0033537188774097615
2008-06,2008-06-30,-0.00552910110282534,-0.005528260600305535,-0.0044182328659259085,-0.0044187086833341604,-0.002121438420073063,-0.002123851727718007,-0.0072246959278610134,-0.007227298197231002,-0.010966288289316006,-0.010966562953617642,-0.008523569155383659,-0.008524689440071787,2008-06-20,2008-07-18,-0.0033310132246197055,-0.003331331911633706,-0.0031552307810291946,-0.003153867296577073,-0.00024631997130697414,-0.0002487094557838132,0.0003652407545307046,0.0003634110744743513,-0.002956020853234209,-0.0029560642291670547,-0.0005937934634897557,-0.0005928383928509584
2008-07,2008-07-31,-0.0008764487625353423,-0.0008770254617616047,0.0003015814050097987,0.0003015461730095925,0.0025059690733248985,0.0025073972383644616,0.0034902482047167727,0.0034907229473140067,-0.00015345479263007,-0.0001530322466674061,0.0023331437362488217,0.0023333822365538825,2008-07-21,2008-08-19,0.0026407462680362315,0.002640397035941433,0.004530104110465061,0.004530573629563772,0.005764921352260144,0.0057657837498388265,0.0062727426500670536,0.006283867611656779,0.0029070455464577094,0.0029072482120884313,0.003476796444479957,0.0034761741788111866
2008-08,2008-08-29,0.006537557697324559,0.00653723773917303,0.005927981710908581,0.005928287584335168,0.009603954305361428,0.00961479337043758,0.012178795616333282,0.012213663085343551,0.008929555499932462,0.008929616991028233,0.0074947566622554085,0.007494645614880557,2008-08-20,2008-09-19,0.020133595496538925,0.020132324163137705,0.01868707970235972,0.018687888978740963,0.023082087466700152,0.02311183765762581,0.03234688506572825,0.032432316439576114,0.02931891745535542,0.02931896261643052,0.02715384729996173,0.027153777192453488
2008-09,2008-09-26,0.017370508548433916,0.017370672038904855,0.01657655404573899,0.016576597674413884,0.020129354176015468,0.020157543564803815,0.029183923409690893,0.02925260577189026,0.026343301105677508,0.02634405591557698,0.025350024153250272,0.025349757472495682,2008-09-22,2008-10-17,0.014837889280033822,0.014837192871325566,0.015410572469452877,0.015410734764609302,0.01731925642098875,0.017325751096185504,0.026330029219959306,0.02634359951653442,0.023836316319828077,0.023837260156330586,0.025545665162785003,0.025545124986473322
2008-10,2008-10-31,0.01977680678409932,0.019777573311231977,0.01939216913282915,0.019391849878618084,0.023276311562607566,0.023302549936628836,0.03251330329595459,0.03252968716731264,0.028946784668748338,0.028946402531570214,0.03068085825308331,0.0306816232190259,2008-10-20,2008-11-19,0.013708137948716947,0.01370794097597261,0.013135765768454322,0.01313616097211634,0.0167402316203491,0.0167641291476488,0.016427058188248855,0.016443582428697257,0.01325963513350259,0.013259060827860436,0.014293725677535951,0.014293335746347058
2008-11,2008-11-28,0.013042309874294666,0.01304141519747648,0.012293680778015625,0.012294159723532205,0.015868683841045117,0.015882939597368306,0.015237418073608566,0.015264310290897809,0.012312534984285417,0.012312364425162814,0.010919769015694136,0.010919962668073158,2008-11-20,2008-12-19,0.02332384551112754,0.023324429598305274,0.02198185226903626,0.021982133581251118,0.02606772045705208,0.026105606026064265,0.032142876312034385,0.03217805506495086,0.029431340618280677,0.029430611585171018,0.027728320018417518,0.027729120442197885
2008-12,2008-12-31,0.01765120835028111,0.017651754913984963,0.018357060145766768,0.018356798807366292,0.020854135964183174,0.0208800427767315,0.02531029447554145,0.025318188975838707,0.022062229200031647,0.022062415894539278,0.021435924329843647,0.02143564818969046,2008-12-22,2009-01-19,-0.005934288609060756,-0.005934062754666458,-0.00513654096228866,-0.005136868618385693,-0.0030298879961042635,-0.003041205713725126,-0.01399181724233478,-0.014000317060992806,-0.017288718808075698,-0.017288508314303064,-0.016081344916123674,-0.016080766038087058
2009-01,2009-01-23,-0.006485808071056254,-0.0064862569897090605,-0.005687286564180272,-0.005687549811343895,-0.004088971641886374,-0.00410123941811813,-0.015231255399208443,-0.015237073490667497,-0.018022277433563327,-0.018022954061128194,-0.016221001852325556,-0.01622025494147228,2009-01-20,2009-02-19,-0.0012544691071142422,-0.0012547845969345106,0.0004227580698983324,0.00042364620667934005,0.0017570248427833945,0.0017699074379000646,0.005228202644739222,0.005251866732365551,0.0019344933273859333,0.0019348932754106318,0.002546708205688697,0.002547242077845402
2009-02,2009-02-27,-0.0037023288717517033,-0.0037023259969910516,-0.0022600844238233053,-0.002259820503550336,-0.00017412821335283102,-0.00016487781866647566,-0.00011258223603438644,-9.417657278631975e-05,-0.004051599373134485,-0.004050880347679198,-0.00422769235308651,-0.00422825001265803,2009-02-20,2009-03-19,0.0019731549390382686,0.001974070684025664,0.0034453219164087834,0.0034467958293582512,0.004591532635383588,0.004594466451524282,0.004544959391907355,0.004566523475656892,0.001661018439407247,0.0016612087271119513,-0.0014126138543609779,-0.001412190337732766
2009-03,2009-03-31,-0.0005754570494463929,-0.0005751546824903642,0.0012772791332480438,0.0012771296417668498,0.0025734215736599175,0.0025743504002382345,0.0013307358417566917,0.0013434611567930688,-0.002126714340990876,-0.0021265730161513785,-0.005592949919948631,-0.005593192760836807,2009-03-20,2009-04-17,-0.006991222251121032,-0.006991441058578629,-0.005884895807560131,-0.005885142628821449,-0.004146231162665326,-0.0041478367863129195,-0.00470310783597494,-0.004704474362569266,-0.007765239090641529,-0.007765763757291988,-0.007936773469243597,-0.0079379144672318
2009-04,2009-04-30,-0.004795634157719109,-0.004796039097911486,-0.004673329848053687,-0.004672783583820284,-0.0017919713284588745,-0.0017879756354051146,-0.0011704874163169787,-0.0011700949319463083,-0.004355364834809139,-0.004355779953864158,-0.005668173026871393,-0.005667418479726183,2009-04-20,2009-05-19,0.0038982550527759674,0.003898167361449323,0.0038747647497783255,0.0038752523512899373,0.006684061935306351,0.00669044711675415,0.009203015665480319,0.00921474721686577,0.006340731334237626,0.0063405353910093165,0.00404904898348013,0.004049070927876208
2009-05,2009-05-27,0.003848914655097957,0.0038488528909030872,0.004164388092405824,0.0041638990329646575,0.006431994651071804,0.0064354256603824656,0.008411545418416155,0.008424005779732902,0.0057678068294371165,0.005768223847362197,0.005299661735674421,0.005298608916473269,2009-05-20,2009-06-19,-0.002343199057641354,-0.0023429446127892772,-0.0017808148747119334,-0.0017806068083674464,0.0006070479787956273,0.000610514037651555,0.0005342973165982645,0.0005394621816090517,-0.002516987756202016,-0.002516726559231741,-0.00014811199129582953,-0.0001488035727736925
2009-06,2009-06-30,-0.0032519515128069942,-0.0032521960378079084,-0.0018312070620776222,-0.0018309928996397273,8.721397607769354e-05,9.095698113781303e-05,0.00030344556823380664,0.00030778908080875134,-0.0031513287975615256,-0.0031512294562245913,-0.001447651199901645,-0.001447182040805739,2009-06-22,2009-07-17,-0.012580408283154765,-0.012580647370991183,-0.012207797558627775,-0.012208241382183793,-0.009982940975776122,-0.009989664035693901,-0.013083095783420484,-0.013088895759308383,-0.01579078503526532,-0.01579029856594305,-0.014378048052974601,-0.014378178670972352
2009-07,2009-07-31,-0.011802650818727445,-0.011802331276324907,-0.010592114082477622,-0.010592747703076832,-0.008635705624659207,-0.00864467476362818,-0.01173416344837297,-0.01173943663549637,-0.015029560373369999,-0.015029287646390332,-0.01250292702085709,-0.01250236346176592,2009-07-20,2009-08-19,-0.0010934427172945016,-0.001093859708277578,0.0001403522081764308,0.00014033583883388268,0.0018256297579948289,0.0018246554364471645,0.0011333301472644663,0.0011254838899990016,-0.0018838295382525017,-0.0018825260995398718,-0.0016884115035087355,-0.0016885259517660511
2009-08,2009-08-31,-0.0011960476871948345,-0.0011954193433916238,-0.0021033921461991456,-0.002103147046925713,0.001815159681272327,0.0018195454347376128,0.0020766857913765424,0.0020736477458904723,-0.001009794126639929,-0.0010099254306020766,-0.001534236429234781,-0.0015355390515500167,2009-08-20,2009-09-18,-0.00020358771204165294,-0.00020348081225562975,-0.002458307409824223,-0.0024580206674776894,0.0025984589662888524,0.0026008935031913705,0.002434840561490015,0.0024368105645968807,-0.00042509006351976186,-0.00042489144363921927,0.0009468513405521684,0.0009472185617025453
2009-09,2009-09-30,-0.003293566275946569,-0.003294811168615852,-0.004144441131845422,-0.004144906540237359,-0.0003481724003128184,-0.0003525643716150162,-0.001525545512990334,-0.0015271308943480832,-0.004545255164951967,-0.004546342658341973,-0.003928533243509391,-0.003927881154672241,2009-09-21,2009-10-19,-0.007140755876588689,-0.007140976930144816,-0.006120905722832859,-0.0061211407615093805,-0.004332761580660871,-0.00433806243882795,-0.0051157993124486545,-0.005115974659148592,-0.008009313109353822,-0.008008679721960621,-0.007079870679161715,-0.007079823448912448
2009-10,2009-10-30,-0.004247866602643202,-0.004246633310930226,-0.0037641118440810972,-0.003763674062775446,-0.0012885338058721274,-0.0012878481942261155,-0.0012998690283477776,-0.0012998577784893994,-0.004343730477203267,-0.004343487015434633,-0.0022398884425365306,-0.0022400770844477336,2009-10-20,2009-11-19,-0.00046419403310593577,-0.00046395035731183754,-0.00022858367070943686,-0.00022855700202073503,0.0024480385072325195,0.0024505640964433972,0.0034296116652381414,0.0034347704218844477,0.0004783083238444341,0.00047797253277348517,0.0024278765235019595,0.0024268239738598485
2009-11,2009-11-30,0.0010054685483436021,0.0010049397036178132,0.0015388958804867237,0.001539673137631814,0.0039990730777259564,0.004003821899484228,0.00558548623083599,0.005597948981675316,0.002594398538167564,0.0025941189508971174,0.0025838440249321692,0.0025834881081605587,2009-11-20,2009-12-18,0.00166433479650685,0.0016644610557123851,0.0013390542833477959,0.0013388980486517266,0.004366382140512215,0.004370920861761274,0.0049815763390257395,0.004990418999049284,0.0023013523025319227,0.0023018772848437674,0.0014021272409083796,0.0014017684870675229
2009-12,2009-12-31,0.00059767785163789,0.0005973638075451593,0.0005303326380081685,0.0005302703136524922,0.003615223243463195,0.0036186093820420595,0.003852069082299403,0.003858846392192916,0.0008710630500545768,0.0008715990761636316,0.0009733288892559422,0.0009736590619502383,2009-12-21,2010-01-19,-0.000430651172550367,-0.00043042495226375266,0.0006354636495680133,0.0006353889679275859,0.0024327072589067633,0.0024351950244847487,0.0026683994196381455,0.00267259642742923,-0.00011970407582573284,-0.00011937447773657794,0.0013684255509076593,0.0013690681613907074
2010-01,2010-01-29,0.002169533240705457,0.0021693923006040894,0.0038507527686835186,0.003850300470496837,0.005004068224736091,0.0050081889426896176,0.004617217977771482,0.004618659083025722,0.0018582186974436254,0.001857987587352783,0.004231049452050772,0.004230870866092529,2010-01-20,2010-02-12,0.004999226048703953,0.0049995957603745644,0.006499992844569702,0.00650019031229343,0.007196985187978955,0.007200648535232279,0.008479670629449876,0.008480987368312487,0.006375167838553297,0.006375214324768175,0.007756508386375094,0.007757278659203282
2010-02,2010-02-26,0.00551973519623572,0.005519825947664758,0.006312434592331773,0.0063126472689429836,0.008200156934298208,0.008220596704666239,0.010010224130593492,0.01002261053209308,0.00745332743771443,0.007453287690075916,0.008594597249879987,0.008594915673059367,2010-02-22,2010-03-19,0.007560981913685927,0.0075609821527040655,0.008042742950750137,0.008042753133451042,0.009904375434443669,0.009931255553143892,0.012622798115582645,0.01264212374622864,0.01043394807603959,0.010433414158980359,0.01004449269949026,0.01004429899378545
2010-03,2010-03-31,0.0039698784850428215,0.003970766126035974,0.004855658553418296,0.004856034688933031,0.00719262250567243,0.0072020327400517115,0.005619005092501128,0.005618690970520035,0.0025401831534199726,0.0025409343162670073,0.001414294679067618,0.0014138888395358595,2010-03-22,2010-04-19,-0.0005703983018314762,-0.0005710847651548834,-0.0005709158355311494,-0.0005699088145897369,0.002226188819799857,0.0022316050601884907,0.0017056600109885967,0.0017028229313489351,-0.000950141264644766,-0.0009504154935076059,-0.0018213135652889179,-0.0018221058590432992
2010-04,2010-04-30,0.004139795350159625,0.004139591566877376,0.003318370714790353,0.0033179805003968887,0.007064654342133325,0.007079177673682713,0.010175956642280326,0.010192963675957456,0.007454988701774301,0.007454735998222661,0.00685291531828125,0.006853095004869747,2010-04-20,2010-05-19,0.008070062908597464,0.008070759941493755,0.008615355100090927,0.008616231200480051,0.01082907685402601,0.010842083566269256,0.01484889548546331,0.014869450656203265,0.012296742170603725,0.012295650966644756,0.0114301184180432,0.011431303597342346
2010-05,2010-05-31,0.002636068217237275,0.002635665009139476,0.0032258125015238726,0.003225434425699225,0.0056717476072314366,0.0056728354877710885,0.007434627182495657,0.007440942335240619,0.004597369635440662,0.004597169984075222,0.004588915817546946,0.004589878709974293,2010-05-20,2010-06-18,-0.006448877517348683,-0.006449403014288535,-0.005924264574857063,-0.005923573771348223,-0.0034801566474221834,-0.003485429934495188,-0.0036939848047826684,-0.003701747014133061,-0.006467812318833088,-0.006467140923667736,-0.005612678136306504,-0.005612857507507951
2010-06,2010-06-30,-0.0032606798296797024,-0.003260927095197097,-0.001897483544237577,-0.0018972618679338193,-0.00023719304429559163,-0.00023558526425193627,0.001091877631558713,0.0010987354082094836,-0.001707271791161702,-0.0017073412812026456,-0.0013898045858927732,-0.0013903365149822156,2010-06-21,2010-07-19,0.007253548895899131,0.007253680784840011,0.007787710283662985,0.007787742493072347,0.009922708794167345,0.009931595592435727,0.010782500199487899,0.010797553644219526,0.008293565492922594,0.008293730951789646,0.008757016006889717,0.008756820563471823
2010-07,2010-07-30,0.0041430498395809146,0.004142840987870544,0.004867916329527544,0.004867346547021256,0.007046231298253325,0.00705087124690662,0.005668101641306711,0.005669247986901604,0.0029171036410591267,0.0029176732416287265,0.003480736038165011,0.003480680604797115,2010-07-20,2010-08-19,0.0004023270360831166,0.0004021156566813566,0.0008253146162660041,0.0008252177606236089,0.003331303088767834,0.003335148528926135,0.0036944628278323677,0.0036934778377015753,0.0009212652042136504,0.0009215809726341728,0.0005005658971077853,0.0004997602253331568
2010-08,2010-08-31,0.0012345533856157331,0.0012348846592267204,0.0005200343707303379,0.0005209056489841046,0.004336885407321356,0.00434377569526645,0.005583689216558385,0.005633705928002941,0.00264863061687004,0.0026804157122690686,0.003233358217149762,-0.002261734764383516,2010-08-20,2010-09-17,-0.0031578617743133197,-0.003158159328111143,-0.003890065392939346,-0.0038896128071481684,-0.00039548162246327845,-0.0003930646253462733,-0.0020454475560834906,-0.0034490799007133033,-0.0046933368910574425,-0.006181943971915738,-0.003853062756978276,-0.010281876481505359
2010-09,2010-09-30,-0.0040924890788670565,-0.004092295744657859,-0.0038712177382996815,-0.0038707634419617998,-0.0011554304504943769,-0.0011111861095204345,-0.00250224601774085,-0.0035250332943562723,-0.005351906437922049,-0.006491092809888355,-0.006447714188742237,-0.006359216801554934,2010-09-20,2010-10-19,-0.0027835160864646546,-0.0027830360411017496,-0.0012028824315608588,-0.0012027419151351415,5.308430733341751e-05,9.738365015721229e-05,-0.0015523053813253362,-0.002494921793109728,-0.004299310137426571,-0.005364902309806019,-0.003578224424016785,-0.0039651578818310496
2010-10,2010-10-29,-0.011079994890389022,-0.01107908369957522,-0.009179845297585087,-0.009180633808742789,-0.008063196850336518,-0.008067422522807899,-0.013326483439162873,-0.016475454147609758,-0.016205367668623905,-0.019471329808865345,-0.014713982727224684,-0.01748151672508702,2010-10-20,2010-11-19,-0.01833548301520349,-0.01833475470884227,-0.016372840987976756,-0.016372797154323493,-0.015061236065104011,-0.015068322046761451,-0.01635197287040946,-0.01657193335602114,-0.019391607700019575,-0.019716228458131813,-0.01947660880510671,-0.01885728540565479
2010-11,2010-11-30,-0.021835944253557726,-0.021837361362697427,-0.020250266376366066,-0.02025072779001902,-0.018282702787886684,-0.01829804720720396,-0.021211392817798602,-0.020543054986025933,-0.02455648107555164,-0.023964454888428688,-0.024245914932119916,-0.022753325464203167,2010-11-22,2010-12-17,-0.00034775857467517213,-0.0003485862553954666,0.00047555083839800893,0.00047549521964351804,0.0022110664881747066,0.002206688443686211,0.004995758109615833,0.006425339433413724,0.0025720981965520195,0.003926491932635834,0.0026122861717368107,0.004674846283001077
2010-12,2010-12-31,0.004286709777558295,0.004287505520556678,0.004354929132462715,0.004355384756153269,0.00738864764453262,0.00739072655953299,0.010874484543348828,0.011324656738044503,0.007920147336713201,0.008247606154559772,0.007681285857074283,0.008966947627799593,2010-12-20,2011-01-19,-0.0015690968796000515,-0.0015692828791540325,-0.00029715089801884975,-0.00029711615228822374,0.0015344942287740526,0.001535754469030648,-0.001094244464928451,-0.002472001954708647,-0.0041134056841406474,-0.005609405185209471,-0.0025766112408959208,-0.0035637645616186653
2011-01,2011-01-31,-0.002564081815956465,-0.0025647557871282256,-0.0005706585591590541,-0.0005705917947941286,0.0006707439996205267,0.0006747658318135841,-0.002071940291715646,-0.002865520898704843,-0.005224074341986684,-0.006129402688171082,-0.003692395900523171,-0.004065212219809267,2011-01-20,2011-02-18,-0.0033620170076124056,-0.003362275291478256,-0.0023969153742122717,-0.0023966349289160638,-0.0002814666784192177,-0.0002753678974329876,-0.0009812431873424954,-0.0007048595578367234,-0.003949621444893192,-0.0037614357208887172,-0.002528810721391106,-0.00185322033115487
2011-02,2011-02-28,-0.002015975694715677,-0.0020149172799428516,-0.001662092393912129,-0.0016618978259075323,0.0009606318691290916,0.0009644643373951656,0.000911251864425644,0.0014523360674745245,-0.00193644399552928,-0.0014766966296394513,-0.0006224756884398719,-0.0050179819044445795,2011-02-21,2011-03-18,0.004933427225842779,0.004932867236709493,0.004873076708368007,0.004873471626752224,0.007517241379310313,0.007526564563487437,0.008207089776279375,0.010015351514284454,0.005751879210536437,0.007480634792163876,0.005729529290030788,0.0027814061886046737
2011-03,2011-03-31,0.0018625493453643394,0.0018615695072274896,0.0024290416099537193,0.002428756787928421,0.00516260312997141,0.005166707091262879,0.005405218725452965,0.006375719050860207,0.002267560117290346,0.003138624061585382,0.0017447853184664464,0.0036154864789519348,2011-03-21,2011-04-19,0.0003291929303539387,0.0003290199659438109,0.0009713536876954088,0.000971240179842292,0.003482712659277798,0.003483415895291664,0.004461789350036494,0.004177836653232125,0.0014833931598761119,0.001116266853440795,0.0025742981688030575,0.002750619491535211
2011-04,2011-04-29,0.0016623257549941428,0.0016624665732711819,0.0018171270214937252,0.0018169144669537562,0.004805558193410331,0.004810567800020316,0.006020041468635773,0.006086997169042263,0.003050098085100039,0.003036165028718063,0.003925156642204275,0.004498495839566408,2011-04-20,2011-05-19,0.0008596702268557355,0.0008582057831734158,0.001283260956522314,0.001284067988625015,0.004017330697158927,0.004022807390415384,0.004700062652948533,0.004803011098918786,0.0016859285074912744,0.0017213021074025114,0.0011453758789568003,0.0021097735548147867
2011-05,2011-05-31,0.000879904658432018,0.0008794425002478512,0.0005360134003351558,0.0005359508150279968,0.004378898938060205,0.004383389538144433,0.004165637486378548,0.0043448843614652954,0.0008061209598400065,0.0009186192705468166,0.0009915285858932421,0.0019357533450796716,2011-05-20,2011-06-17,-0.006714559881187521,-0.0067150739810853954,-0.005959328468158942,-0.0059595895822930345,-0.00351509636388736,-0.0035164674755951975,-0.005134715675077506,-0.0050886792084180454,-0.008228273084243565,-0.008211993856630961,-0.008481096288471712,-0.007622383790043652
2011-06,2011-06-30,-0.006143801164621099,-0.006142599305355434,-0.0053103863925535455,-0.00530976668018579,-0.002713482506790932,-0.002713903012410479,-0.003076179575961735,-0.0023029100079727804,-0.006381279727806222,-0.005631673101021861,-0.006507670776306096,-0.004901909109117586,2011-06-20,2011-07-19,-0.003907996573755512,-0.003907979750577439,-0.003406917360365358,-0.003406520779199562,-0.0005941779354111665,-0.0005923290098439615,-0.0005483397088127395,-0.00035951289271329845,-0.0037527145968105913,-0.003594174978466813,-0.0022882042207857944,-0.0016794887254309998
2011-07,2011-07-29,-0.010394919396622404,-0.010395556098156455,-0.009141541453355884,-0.009141430606002143,-0.006953566820654067,-0.006961469247176111,-0.007570490761127591,-0.0077317589679202214,-0.010903768898401833,-0.011083671341405643,-0.010133481753015539,-0.009675872244201411,2011-07-20,2011-08-19,-0.001160281870595803,-0.0011606965408579306,-0.0005100826004725834,-0.0005109906540970988,0.002293151625007761,0.0022953412502781934,0.004116304771526469,0.0040462035760302495,0.0007750354050264363,0.0006905409976003529,0.0013667667996406507,0.0019541194097880688
2011-08,2011-08-31,-0.0047830107458308735,-0.004783582227650407,-0.005472436894202848,-0.00547276477010783,-0.0009147789836525533,-0.0009259681814367537,-0.001686227194617973,-0.002266340247472187,-0.005486752460257316,-0.006038824038656521,-0.003933962172694927,-0.008855314890757526,2011-08-22,2011-09-19,-0.009472365341260613,-0.009472519335282703,-0.009426743942786864,-0.009427576168714369,-0.006066099823175852,-0.006085593766477104,-0.005700598628279763,-0.00534447540270544,-0.009040277828079812,-0.008635773210086795,-0.0089253827577086,-0.01267510576305797
2011-09,2011-09-30,0.0012185530122237331,0.0012189465615892736,0.0019656144350663762,0.001965384255066649,0.004695299466332736,0.00470338608434262,0.008692951589605702,0.010220965162952345,0.00533839973856054,0.006840915966062511,0.0038083762866529813,0.006439345253104634,2011-09-20,2011-10-19,0.011932204935127588,0.011932153545060054,0.013232475355969386,0.013231900496734061,0.01514307031279949,0.0151585815740789,0.018614556627133183,0.019083136588053717,0.015482396310370738,0.015894131124552402,0.015434290306085119,0.016602279871206882
2011-10,2011-10-31,0.01037967627384595,0.010379384025859695,0.01144229177016065,0.011441928414901437,0.013834427134085558,0.013844646638859981,0.01518758096654449,0.014274827740077267,0.011750762689107574,0.010808183973036067,0.013180335180364322,0.012712450987847124,2011-10-20,2011-11-18,0.011147807509349628,0.011148071746956534,0.011653452040341072,0.01165304609816431,0.014309690532569475,0.014313449560889202,0.01422721200140753,0.013455349069096512,0.011047565908773871,0.010259598323475227,0.011966446142386733,0.01169018367126995
2011-11,2011-11-30,0.010246481571351884,0.010246209239560544,0.011006599722451549,0.011007243153092316,0.013532741882019472,0.013534801502115057,0.0157293099489495,0.015276629114298501,0.012461410437291764,0.011996277533237398,0.0113782190838283,0.01187324678525159,2011-11-21,2011-12-19,0.0052903686371739145,0.005289609666423001,0.005221427190098771,0.005222725475908074,0.00842286874976339,0.008423822404053372,0.012450715476840069,0.012828189855517147,0.009370662073088676,0.009764857569911856,0.008537803111395181,0.009756236852875855
2011-12,2011-12-30,0.006548314934001098,0.0065489228492616736,0.0059944408776477776,0.005993738624230804,0.00988728805813266,0.009892977719926366,0.01326885523201482,0.01325297136682857,0.009975332683553884,0.00996857837861298,0.011071381599800922,0.011512262876495871,2011-12-20,2012-01-19,0.004144991209118265,0.004131753683141781,0.005609078421874303,0.0056027373888647425,0.0074968181573373815,0.007503972941506509,0.008357834599038494,0.008190685392210684,0.005026254951505882,0.004870826349763213,0.006819858092220299,0.006970883207793488
2012-01,2012-01-31,0.0040481111326573505,0.004035942888244826,0.006170823000495318,0.006164423766973126,0.007624643799098996,0.007640125498176831,0.007971594158983075,0.0074360875529710935,0.004385138926157994,0.0038645381779287558,0.005690783009068223,0.005636539599206625,2012-01-20,2012-02-17,-0.004404810052577424,-0.004403554061355508,-0.003592536794530199,-0.003592140814180911,-0.0011394028854095906,-0.0011260074711263446,-0.00401684076199138,-0.003959536694880472,-0.0073279686241278785,-0.007262260836768841,-0.005661648774876182,-0.005253218016966321
2012-02,2012-02-29,-0.004874373066161786,-0.004874872602195879,-0.004975456797187361,-0.0049758500018349805,-0.0014841969862728899,-0.001482497552546591,-0.0049719753242195575,-0.004393161415431779,-0.008404585944687737,-0.007806257060142263,-0.006443952501789085,-0.009760258278356249,2012-02-20,2012-03-19,-0.0005271444235147582,-0.0005248669517473603,-0.000636346727771131,-0.0006353330117333522,0.0026940014737979467,0.002692884144907426,0.0004927015128428636,0.0010668093688401825,-0.0027688620788064444,-0.00216255956326461,-0.0033494248986062347,-0.006199607655412609
2012-03,2012-03-30,0.001584816333261907,0.0015950598373581926,0.0014924399122695498,0.0014951132210185847,0.005002466796635963,0.005013842672513924,0.0034196787788662864,0.004132912128376853,-4.212927220215157e-05,0.000697606972934528,-0.0012343990874063016,0.0004240657802527803,2012-03-20,2012-04-19,0.0007467006484134231,0.000746313632528528,0.0011662689317863961,0.0011519605063712302,0.004184241156927726,0.004187007042771418,0.0019313956634596785,0.0022789998935819344,-0.001586770764582357,-0.0012049385814667524,3.0961930898687484e-05,0.0007543174750215265
