month,ic_signal_vs_lag1_actual,中债-新综合财富(3-5年)指数__next_1m,position,bond_ret_next_1m,strategy_ret,is_trade,signal_value,strategy_ret_abs,positive_rank,negative_rank,abs_rank,scheme_choice,scheme_label,signal_name,signal_col,signal_label,trade_side,trade_side_label,threshold,target_clean,duration_bucket,index_type,series_family,中债-新综合净价(3-5年)指数__next_1m,中债-新综合全价(3-5年)指数__next_1m,中债-综合财富(3-5年)指数__next_1m,中债-综合净价(3-5年)指数__next_1m,中债-综合全价(3-5年)指数__next_1m,中债-新综合财富(5-7年)指数__next_1m,中债-新综合净价(5-7年)指数__next_1m,中债-新综合全价(5-7年)指数__next_1m,中债-综合财富(5-7年)指数__next_1m,中债-综合净价(5-7年)指数__next_1m,中债-综合全价(5-7年)指数__next_1m,actual_signal_vs_lag1_actual
2020-12,,,-1.0,-0.0028974018313919,0.0028974018313919,True,1.5999999999999996,0.0028974018313919,5.0,17.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,-0.0028974018313919,,,,,,1.5999999999999996
2021-01,,,-1.0,0.0026139421676008,-0.0026139421676008,True,12.399999999999999,0.0026139421676008,9.0,13.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0026139421676008,,,,,,12.399999999999999
2021-02,,,-1.0,0.0066074016387436,-0.0066074016387436,True,12.399999999999999,0.0066074016387436,19.0,3.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0066074016387436,,,,,,12.399999999999999
2021-03,,,-1.0,0.0044429149699989,-0.0044429149699989,True,12.399999999999999,0.0044429149699989,14.0,8.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0044429149699989,,,,,,12.399999999999999
2022-07,,,-1.0,0.0002096521545362,-0.0002096521545362,True,3.2,0.0002096521545362,7.0,15.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0002096521545362,,,,,,3.2
2022-08,,,-1.0,0.0015281608812216,-0.0015281608812216,True,3.2,0.0015281608812216,8.0,14.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0015281608812216,,,,,,3.2
2022-09,,,-1.0,-0.0046846098830183,0.0046846098830183,True,3.2,0.0046846098830183,3.0,19.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,-0.0046846098830183,,,,,,3.2
2023-01,,,-1.0,0.0027403809425234,-0.0027403809425234,True,1.7000000000000002,0.0027403809425234,10.0,12.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0027403809425234,,,,,,1.7000000000000002
2023-02,,,-1.0,0.003952184138382,-0.003952184138382,True,1.7000000000000002,0.003952184138382,13.0,9.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.003952184138382,,,,,,1.7000000000000002
2023-03,,,-1.0,0.0076737320711861,-0.0076737320711861,True,1.7000000000000002,0.0076737320711861,21.0,1.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0076737320711861,,,,,,1.7000000000000002
2023-04,,,-1.0,0.0055730227695476,-0.0055730227695476,True,1.7999999999999998,0.0055730227695476,16.0,6.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0055730227695476,,,,,,1.7999999999999998
2023-05,,,-1.0,0.0049287841153156,-0.0049287841153156,True,1.7999999999999998,0.0049287841153156,15.0,7.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0049287841153156,,,,,,1.7999999999999998
2023-06,,,-1.0,0.0062111279475556,-0.0062111279475556,True,1.7999999999999998,0.0062111279475556,17.0,5.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,,,,,,0.0062111279475556,,,,,,1.7999999999999998
2020-04,,,-1.0,-0.0165145800685326,0.0165145800685326,True,10.0,0.0165145800685326,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,-0.0165145800685326,,,,,,,10.0
2020-05,,,-1.0,-0.004794419234935,0.004794419234935,True,10.0,0.004794419234935,3.0,19.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,-0.004794419234935,,,,,,,10.0
2020-06,,,-1.0,0.0028977080326861,-0.0028977080326861,True,10.0,0.0028977080326861,10.0,12.0,15.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0028977080326861,,,,,,,10.0
2020-07,,,-1.0,-0.0020270874339224,0.0020270874339224,True,1.7000000000000002,0.0020270874339224,4.0,18.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,-0.0020270874339224,,,,,,,1.7000000000000002
2020-08,,,-1.0,0.0003373932186354,-0.0003373932186354,True,1.7000000000000002,0.0003373932186354,6.0,16.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0003373932186354,,,,,,,1.7000000000000002
2020-09,,,-1.0,0.0011649198448111,-0.0011649198448111,True,1.7000000000000002,0.0011649198448111,7.0,15.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0011649198448111,,,,,,,1.7000000000000002
2020-10,,,-1.0,0.0052014865212925,-0.0052014865212925,True,1.5999999999999996,0.0052014865212925,18.0,4.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0052014865212925,,,,,,,1.5999999999999996
2020-11,,,-1.0,0.0065334237705478,-0.0065334237705478,True,1.5999999999999996,0.0065334237705478,20.0,2.0,3.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0065334237705478,,,,,,,1.5999999999999996
2020-12,,,-1.0,-0.0013249537516143,0.0013249537516143,True,1.5999999999999996,0.0013249537516143,5.0,17.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,-0.0013249537516143,,,,,,,1.5999999999999996
2021-01,,,-1.0,0.0033062931463465,-0.0033062931463465,True,12.399999999999999,0.0033062931463465,12.0,10.0,13.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0033062931463465,,,,,,,12.399999999999999
2021-02,,,-1.0,0.005334574807019,-0.005334574807019,True,12.399999999999999,0.005334574807019,19.0,3.0,5.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.005334574807019,,,,,,,12.399999999999999
2021-03,,,-1.0,0.0042535304255775,-0.0042535304255775,True,12.399999999999999,0.0042535304255775,16.0,6.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0042535304255775,,,,,,,12.399999999999999
2022-07,,,-1.0,0.0013093915903874,-0.0013093915903874,True,3.2,0.0013093915903874,8.0,14.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0013093915903874,,,,,,,3.2
2022-08,,,-1.0,0.0023103177145775,-0.0023103177145775,True,3.2,0.0023103177145775,9.0,13.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0023103177145775,,,,,,,3.2
2022-09,,,-1.0,-0.0061471594568278,0.0061471594568278,True,3.2,0.0061471594568278,2.0,20.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,-0.0061471594568278,,,,,,,3.2
2023-01,,,-1.0,0.0030593717095173,-0.0030593717095173,True,1.7000000000000002,0.0030593717095173,11.0,11.0,14.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0030593717095173,,,,,,,1.7000000000000002
2023-02,,,-1.0,0.0035006797942882,-0.0035006797942882,True,1.7000000000000002,0.0035006797942882,13.0,9.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0035006797942882,,,,,,,1.7000000000000002
2023-03,,,-1.0,0.0066442362701157,-0.0066442362701157,True,1.7000000000000002,0.0066442362701157,21.0,1.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0066442362701157,,,,,,,1.7000000000000002
2023-04,,,-1.0,0.0041943051860029,-0.0041943051860029,True,1.7999999999999998,0.0041943051860029,15.0,7.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0041943051860029,,,,,,,1.7999999999999998
2023-05,,,-1.0,0.0050053062582169,-0.0050053062582169,True,1.7999999999999998,0.0050053062582169,17.0,5.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0050053062582169,,,,,,,1.7999999999999998
2023-06,,,-1.0,0.0041431569765857,-0.0041431569765857,True,1.7999999999999998,0.0041431569765857,14.0,8.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(3-5年)指数,3-5年,全价,综合,,,,,0.0041431569765857,,,,,,,1.7999999999999998
2020-04,,,-1.0,-0.0197634326730317,0.0197634326730317,True,10.0,0.0197634326730317,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0197634326730317,10.0
2020-05,,,-1.0,-0.0073256597203098,0.0073256597203098,True,10.0,0.0073256597203098,3.0,19.0,3.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0073256597203098,10.0
2020-06,,,-1.0,0.0017990630875439,-0.0017990630875439,True,10.0,0.0017990630875439,14.0,8.0,15.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0017990630875439,10.0
2020-07,,,-1.0,-0.0080264146662469,0.0080264146662469,True,1.7000000000000002,0.0080264146662469,2.0,20.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0080264146662469,1.7000000000000002
2020-08,,,-1.0,-0.0019653909092081,0.0019653909092081,True,1.7000000000000002,0.0019653909092081,7.0,15.0,14.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0019653909092081,1.7000000000000002
2020-09,,,-1.0,0.0005273898589726,-0.0005273898589726,True,1.7000000000000002,0.0005273898589726,9.0,13.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0005273898589726,1.7000000000000002
2020-10,,,-1.0,0.0043785073856672,-0.0043785073856672,True,1.5999999999999996,0.0043785073856672,19.0,3.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0043785073856672,1.5999999999999996
2020-11,,,-1.0,0.0046371197155441,-0.0046371197155441,True,1.5999999999999996,0.0046371197155441,20.0,2.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0046371197155441,1.5999999999999996
2020-12,,,-1.0,-0.0046643983283778,0.0046643983283778,True,1.5999999999999996,0.0046643983283778,5.0,17.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0046643983283778,1.5999999999999996
2021-01,,,-1.0,0.0006170018672648,-0.0006170018672648,True,12.399999999999999,0.0006170018672648,10.0,12.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0006170018672648,12.399999999999999
2021-02,,,-1.0,0.0039741351958546,-0.0039741351958546,True,12.399999999999999,0.0039741351958546,17.0,5.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0039741351958546,12.399999999999999
2021-03,,,-1.0,0.0017296649455138,-0.0017296649455138,True,12.399999999999999,0.0017296649455138,13.0,9.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0017296649455138,12.399999999999999
2022-07,,,-1.0,-0.0028221766774272,0.0028221766774272,True,3.2,0.0028221766774272,6.0,16.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0028221766774272,3.2
2022-08,,,-1.0,-0.0003470137131943,0.0003470137131943,True,3.2,0.0003470137131943,8.0,14.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.0003470137131943,3.2
2022-09,,,-1.0,-0.005990181913706,0.005990181913706,True,3.2,0.005990181913706,4.0,18.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,-0.005990181913706,3.2
2023-01,,,-1.0,0.000670614277717,-0.000670614277717,True,1.7000000000000002,0.000670614277717,11.0,11.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.000670614277717,1.7000000000000002
2023-02,,,-1.0,0.0024695069575673,-0.0024695069575673,True,1.7000000000000002,0.0024695069575673,15.0,7.0,13.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0024695069575673,1.7000000000000002
2023-03,,,-1.0,0.0053415890156367,-0.0053415890156367,True,1.7000000000000002,0.0053415890156367,21.0,1.0,5.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0053415890156367,1.7000000000000002
2023-04,,,-1.0,0.0026515617945246,-0.0026515617945246,True,1.7999999999999998,0.0026515617945246,16.0,6.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0026515617945246,1.7999999999999998
2023-05,,,-1.0,0.0013322219201681,-0.0013322219201681,True,1.7999999999999998,0.0013322219201681,12.0,10.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0013322219201681,1.7999999999999998
2023-06,,,-1.0,0.0043708080720523,-0.0043708080720523,True,1.7999999999999998,0.0043708080720523,18.0,4.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合全价(5-7年)指数,5-7年,全价,综合,,,,,,,,,,,0.0043708080720523,1.7999999999999998
2020-04,,,-1.0,-0.0165056161177107,0.0165056161177107,True,10.0,0.0165056161177107,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,-0.0165056161177107,,,,,,,,10.0
2020-05,,,-1.0,-0.0047974177638234,0.0047974177638234,True,10.0,0.0047974177638234,3.0,19.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,-0.0047974177638234,,,,,,,,10.0
2020-06,,,-1.0,0.0028911913285285,-0.0028911913285285,True,10.0,0.0028911913285285,10.0,12.0,15.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0028911913285285,,,,,,,,10.0
2020-07,,,-1.0,-0.0020220599634512,0.0020220599634512,True,1.7000000000000002,0.0020220599634512,4.0,18.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,-0.0020220599634512,,,,,,,,1.7000000000000002
2020-08,,,-1.0,0.0003409323688543,-0.0003409323688543,True,1.7000000000000002,0.0003409323688543,6.0,16.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0003409323688543,,,,,,,,1.7000000000000002
2020-09,,,-1.0,0.0011642071200808,-0.0011642071200808,True,1.7000000000000002,0.0011642071200808,7.0,15.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0011642071200808,,,,,,,,1.7000000000000002
2020-10,,,-1.0,0.0051935977572126,-0.0051935977572126,True,1.5999999999999996,0.0051935977572126,18.0,4.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0051935977572126,,,,,,,,1.5999999999999996
2020-11,,,-1.0,0.0065263639797408,-0.0065263639797408,True,1.5999999999999996,0.0065263639797408,20.0,2.0,3.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0065263639797408,,,,,,,,1.5999999999999996
