month,quarter,nowcasting_GDP,actual_gdp_yoy,actual_gdp_lag1,actual_gdp_lag2,past2_actual_gdp_mean,gdp_gap_vs_lag2_avg,gdp_signal_direction,gdp_signal_abs,nowcasting_gdp_diff,actual_gdp_yoy_diff,中债-新综合财富(3-5年)指数,中债-新综合净价(3-5年)指数,中债-新综合全价(3-5年)指数,中债-综合财富(3-5年)指数,中债-综合净价(3-5年)指数,中债-综合全价(3-5年)指数,中债-新综合财富(5-7年)指数,中债-新综合净价(5-7年)指数,中债-新综合全价(5-7年)指数,中债-综合财富(5-7年)指数,中债-综合净价(5-7年)指数,中债-综合全价(5-7年)指数
2021-11,2021Q4,5.749751944733016,4.5,5.5,8.1,6.8,-1.0502480552669837,-1.0,1.0502480552669837,-0.1141972779558218,0.0,0.005527974402208,0.0055276281468303,0.0056667881959528,0.0056666468877946,0.0093503584045184,0.0093622207449488,0.010828334519124,0.0108376486086985,0.0069097576699497,0.0069101615080169,0.0087676241516616,0.008767657907996
2021-12,2021Q4,5.1904009385735534,4.5,5.5,8.1,6.8,-1.6095990614264464,-1.0,1.6095990614264464,-0.5593510061594626,0.0,0.0041074102167981,0.0041068558719481,0.0054613897323019,0.0054614812891209,0.0077092366177855,0.0077220375526172,0.0097370504308251,0.0097546448021488,0.0060251473348877,0.0060245890466974,0.0073083588213385,0.0073078507483681
2022-01,2022Q1,4.481735972986646,4.8,4.5,5.5,5.0,-0.5182640270133536,-1.0,0.5182640270133536,-0.7086649655869071,0.2999999999999998,0.0087915920986656,0.0087918461883791,0.0096455869660001,0.0096457222057009,0.0122940366270467,0.0123136629312914,0.0168722261495024,0.0169164678377418,0.0133063200261067,0.0133061854997207,0.0123959457615343,0.0123955075989161
2022-02,2022Q1,4.547362945388111,4.8,4.5,5.5,5.0,-0.4526370546118894,-1.0,0.4526370546118894,0.0656269724014642,0.0,-0.0028806001561759,-0.0028793076255815,-0.00137961349638,-0.0013792981259439,0.0007582358171476,0.0007625671332223,-0.0009978603368085,-0.0009967308243444,-0.0048065506726393,-0.0048068306461441,-0.0050977018597445,-0.0050981503404962
2022-03,2022Q1,5.920606199774243,4.8,4.5,5.5,5.0,0.9206061997742427,1.0,0.9206061997742427,1.3732432543861322,0.0,-0.0046816220948114,-0.0046814666092269,-0.0058145953054031,-0.0058143966588491,-0.0011033875471261,-0.0011004068686151,0.0007143120581385,0.0007174332903436,-0.0029919018828999,-0.0029920769370638,-0.0018423916217241,-0.0018421389067374
2022-04,2022Q2,2.0069797534625,0.8,4.8,4.5,4.65,-2.6430202465375006,-1.0,2.6430202465375006,-3.913626446311743,-4.0,0.0016302501532692,0.0016300096490218,4.4415781460305226e-05,4.457674823310498e-05,0.0052081026264676,0.0052162433989835,0.004685464794969,0.0046870599793764,0.0009535996127807,0.0009527516460929,0.0023401521140089,0.0023395101837746
2022-05,2022Q2,2.9163916502982987,0.8,4.8,4.5,4.65,-1.7336083497017016,-1.0,1.7336083497017016,0.9094118968357989,0.0,0.0027996832561738,0.0027991526246637,0.003232189446604,0.0032323217924241,0.0065470967856873,0.0065549887499323,0.0065564181150434,0.0065672650596215,0.0026799359843132,0.0026800929651613,0.0011591397884795,0.0011591693780284
2022-06,2022Q2,3.184533506279569,0.8,4.8,4.5,4.65,-1.4654664937204314,-1.0,1.4654664937204314,0.26814185598127027,0.0,-0.0025970900360712,-0.0025970995923928,-0.0026633552607686,-0.0026632294768655,0.0011930006492371,0.0011951262299341,0.0009059641167648,0.0009099974754909,-0.0030262342584107,-0.0030264111710097,-0.0024212717461136,-0.0024214919835696
2022-07,2022Q3,6.575776962143659,4.0,0.8,4.8,2.8,3.7757769621436594,1.0,3.7757769621436594,3.3912434558640903,3.2,0.003357689751442,0.0033564620059587,0.0038749271455147,0.0038756170003633,0.0068732612219759,0.0068813878411373,0.0084830209569661,0.0084956619321987,0.0048248351567192,0.0048251176330711,0.005728942869138,0.0057284635312147
2022-08,2022Q3,4.914822655610393,4.0,0.8,4.8,2.8,2.114822655610393,1.0,2.114822655610393,-1.6609543065332666,0.0,0.0048621790729996,0.0048624273181805,0.0047239044802243,0.0047250240473943,0.0085979156621514,0.0086102034488515,0.012360044173411,0.0123759633640494,0.0085087189660872,0.0085083173766815,0.0080867302432898,0.0080869107290042
2022-09,2022Q3,5.290797494691089,4.0,0.8,4.8,2.8,2.4907974946910896,1.0,2.4907974946910896,0.37597483908069673,0.0,-0.0035270376805681,-0.0035272449946338,-0.0038595150603841,-0.0038602465291797,2.795801230748296e-05,2.363996853249617e-05,-0.0023148233958623,-0.0023218276888027,-0.0060044163465319,-0.006004763595242,-0.005977394404231,-0.005976663021628
2022-10,2022Q4,4.726780428734635,3.0,4.0,0.8,2.4,2.326780428734635,1.0,2.326780428734635,-0.5640170659564543,-1.0,0.0004416857082283,0.0004417126251108,0.0017225465832486,0.0017225957314661,0.0041144689395538,0.0041127676303771,0.0044112115068497,0.004410760381559,0.0006311144786397,0.0006302595920695,0.0018442056667262,0.0018449972599863
2022-11,2022Q4,3.948178774224129,3.0,4.0,0.8,2.4,1.5481787742241293,1.0,1.5481787742241293,-0.7786016545105059,0.0,-0.0103898705144468,-0.0103900244743234,-0.0088462446401076,-0.0088464751565835,-0.0065934974383518,-0.0065984511320881,-0.0052534876647237,-0.0052529500649641,-0.0091318860750565,-0.0091306385733096,-0.0075492875268398,-0.0075490904314704
2022-12,2022Q4,3.2559221427232607,3.0,4.0,0.8,2.4,0.8559221427232608,1.0,0.8559221427232608,-0.6922566315008685,0.0,-0.0041157886086614,-0.0041152835099885,-0.0034106163863969,-0.0034105106059755,-0.000580050209776,-0.0005786626055073,0.0003766649270495,0.0003756539963075,-0.0032661322576846,-0.0032663230765637,-0.0015874637772972,-0.0015865917731544
2023-01,2023Q1,2.586310946859919,4.7,3.0,4.0,3.5,-0.913689053140081,-1.0,0.913689053140081,-0.6696111958633417,1.7000000000000002,0.0011980234107518,0.0011977697527205,0.0016419189034837,0.0016415993637795,0.00494327411936,0.0049521321741272,0.0037664853479875,0.0037683465492313,-0.0001128606009059,-0.0001128671228906,0.0004338864497015,0.0004337931485518
2023-02,2023Q1,2.2218875617713767,4.7,3.0,4.0,3.5,-1.2781124382286233,-1.0,1.2781124382286233,-0.36442338508854233,0.0,0.0005751009162811,0.0005754198969629,0.0010169548930147,0.0010170628619987,0.004068357144481,0.0040731305706502,0.0037634229093939,0.0037681493431664,0.0001887376880267,0.0001896518714123,-0.0003123194019206,-0.0003119223851058
2023-03,2023Q1,4.771538330191473,4.7,3.0,4.0,3.5,1.2715383301914729,1.0,1.2715383301914729,2.549650768420096,0.0,0.0015600329494855,0.0015606155218998,0.0009337308951988,0.0009344376416828,0.005048015585144,0.0050553161110764,0.0041027675711731,0.0041060781274346,0.0005639801659456,0.0005649156687392,0.0008553058455731,0.0008550125316393
2023-04,2023Q2,8.62106305867474,6.5,4.7,3.0,3.85,4.77106305867474,1.0,4.77106305867474,3.8495247284832663,1.7999999999999998,0.0021134307032861,0.0021132923603237,0.0021285933338426,0.0021291753190419,0.0055746780453191,0.0055839624183289,0.0065070239676883,0.0065109508856986,0.0030326633347035,0.0030328383183433,0.0043803122435168,0.004380690602989
2023-05,2023Q2,8.424163304140109,6.5,4.7,3.0,3.85,4.574163304140109,1.0,4.574163304140109,-0.1968997545346305,0.0,0.0055664880565868,0.0055653096690921,0.0058950519201304,0.0058950350566162,0.0091206335048124,0.009133551227789,0.0104399443333411,0.0104538040027739,0.006892950391645,0.006893353802104,0.0047282423720056,0.0047286738047123
2023-06,2023Q2,7.577780828436475,6.5,4.7,3.0,3.85,3.7277808284364746,1.0,3.7277808284364746,-0.846382475703634,0.0,0.0029102385329793,0.0029099728389347,0.0020691897469968,0.0020695947797264,0.0063373520233451,0.0063494970574085,0.0072511959662391,0.0072638091486214,0.0038985202814383,0.0038987471894367,0.0033501150864978,0.0033509830480646
2023-07,2023Q3,3.714580318629704,5.0,6.5,4.7,5.6,-1.8854196813702955,-1.0,1.8854196813702955,-3.8632005098067705,-1.5,0.0014698928121059,0.0014693060195136,0.0020546173264193,0.0020549747846883,0.0050801842058048,0.0050879289154042,0.0051475016745563,0.0051556778688794,0.0016523318767938,0.0016515350348607,0.000784484248254,0.0007844306081874
2023-08,2023Q3,4.052159225027536,5.0,6.5,4.7,5.6,-1.5478407749724639,-1.0,1.5478407749724639,0.3375789063978316,0.0,0.0010544356067083,0.0010538933479631,0.0001505109450503,0.0001510564677345,0.0047532569202515,0.0047573050399325,0.0066411506527543,0.0066443895704211,0.0031119916301225,0.0031121745239797,0.0037576258415767,0.0037575047878541
2023-09,2023Q3,4.8866820421135255,5.0,6.5,4.7,5.6,-0.7133179578864741,-1.0,0.7133179578864741,0.8345228170859897,0.0,-0.0060079380101623,-0.0060069417480976,-0.006548710813147,-0.0065495176684458,-0.0025788501297673,-0.0025796071164264,-0.0042894288332848,-0.0042915902671094,-0.0075614768808641,-0.0075610328950576,-0.0074831938393795,-0.0074830269494708
2023-10,2023Q4,7.632661420383458,5.3,5.0,6.5,5.75,1.8826614203834584,1.0,1.8826614203834584,2.745979378269933,0.2999999999999998,-0.0023554082165081,-0.0023558535001181,-0.0012084821835071,-0.0012084249041998,0.0012845830938172,0.0012868590309063,-5.1452352329728335e-05,-5.097081482818844e-05,-0.0035521473980519,-0.0035514609276818,-0.0019863035928726,-0.0019868081182323
2023-11,2023Q4,7.214273288852119,5.3,5.0,6.5,5.75,1.4642732888521186,1.0,1.4642732888521186,-0.4183881315313398,0.0,0.0009800534376611,0.0009803114175521,0.0028001443519634,0.0027996123613653,0.0045652715786685,0.0045697716773731,0.0049716019761749,0.0049735287641332,0.0015121731281366,0.0015122612384228,0.0020113845505154,0.0020112442355422
2023-12,2023Q4,6.7225385460492335,5.3,5.0,6.5,5.75,0.9725385460492335,1.0,0.9725385460492335,-0.4917347428028851,0.0,0.0037080596726044,0.0037086268381061,0.0050362858165082,0.005036807438977,0.0070600083814365,0.0070714400015579,0.0095169771425618,0.0095241685399276,0.0062819258970538,0.0062831905877303,0.0066063952371029,0.006605795028016
2024-01,2024Q1,4.777758933921067,5.3,5.3,5.0,5.15,-0.37224106607893326,-1.0,0.37224106607893326,-1.9447796121281664,0.0,0.0072646012563022,0.0072644063872957,0.0085147117208523,0.0085154649946828,0.0108009080073954,0.0108184713348915,0.0145538356575305,0.0145760626535214,0.011158158689648,0.0111588059435099,0.0113052099140111,0.0113052591510109
2024-02,2024Q1,5.148031485219442,5.3,5.3,5.0,5.15,-0.0019685147805583725,-1.0,0.0019685147805583725,0.3702725512983749,0.0,0.005934309804781,0.0059350834851992,0.0065089822199009,0.0065078998697891,0.009137526252092,0.009154900360941,0.0116041994059101,0.0116216711343821,0.0085563810727744,0.0085568817205254,0.0095237635946119,0.0095233304966426
2024-03,2024Q1,5.045844611208604,5.3,5.3,5.0,5.15,-0.10415538879139596,-1.0,0.10415538879139596,-0.10218687401083759,0.0,0.0032438427240832,0.0032434088492132,0.0036351454539251,0.0036351506160268,0.006382466431545,0.0063944613838289,0.0087317416862671,0.0087426577461797,0.0057425457678073,0.0057428803201748,0.0045829243102031,0.0045828996522483
2024-04,2024Q2,5.15896615097089,4.7,5.3,5.3,5.3,-0.14103384902910943,-1.0,0.14103384902910943,0.113121539762286,-0.5999999999999996,0.0031349831666946,0.0031352999502272,0.0032944488928661,0.0032941328893301,0.0065758782084104,0.0065803445804242,0.00702843048866,0.0070318904398185,0.0037028252161079,0.0037021613805001,0.0041082914092849,0.004107231523484
2024-05,2024Q2,4.838086357171658,4.7,5.3,5.3,5.3,-0.4619136428283417,-1.0,0.4619136428283417,-0.32087979379923226,0.0,-9.61975723231534e-05,-9.641764618217864e-05,-0.0001890191984544,-0.0001888340757615,0.0031954257031721,0.0031974775454919,0.0018840343578105,0.0018862535644084,-0.0012942458318055,-0.0012943213610059,-0.0021869611027145,-0.0021866446594889
2024-06,2024Q2,4.807269995079173,4.7,5.3,5.3,5.3,-0.4927300049208272,-1.0,0.4927300049208272,-0.030816362092485505,0.0,0.0045345077792777,0.0045341592502796,0.0041205906295616,0.0041207176023712,0.0077502416700165,0.0077629230803344,0.0102906940258642,0.0103057574638141,0.0072204089439791,0.0072208314918043,0.0058035343405453,0.0058033489643893
2024-07,2024Q3,4.4451683550659,4.6,4.7,5.3,5.0,-0.5548316449341,-1.0,0.5548316449341,-0.3621016400132726,-0.10000000000000053,0.0056955337321016,0.0056949578100891,0.0060156441369974,0.0060157286328701,0.0090368477037354,0.0090558011748904,0.0113160928006172,0.0113374404644135,0.0081281462145528,0.0081286193074905,0.0076486549283849,0.0076484313203302
2024-08,2024Q3,4.346410667791627,4.6,4.7,5.3,5.0,-0.653589332208373,-1.0,0.653589332208373,-0.09875768727427303,0.0,0.0006139032159828,0.0006133697156212,0.0007860536311192,0.0007863044470366,0.0037777378874734,0.0037862638812757,0.0047574191378272,0.0047667682989955,0.0017186782352367,0.0017196443415656,0.0029997975018953,0.0030000459473633
2024-09,2024Q3,4.2943997171921655,4.6,4.7,5.3,5.0,-0.7056002828078345,-1.0,0.7056002828078345,-0.05201095059946148,0.0,-0.0015997420331494,-0.0015995324294796,-0.000718578971312,-0.0007185889714319,0.0017092768031277,0.0017034486441178,0.0016747023095575,0.0016568899789075,-0.0015387828512447,-0.0015380100807843,-0.001990628013807,-0.0019902453504363
2024-10,2024Q4,4.53987094422958,5.4,4.6,4.7,4.65,-0.11012905577041998,-1.0,0.11012905577041998,0.24547122703741486,0.8000000000000007,-0.0064161849154693,-0.0064163963426926,-0.0060861989794823,-0.0060867198213782,-0.0030846430220187,-0.0030933250951931,-0.005113472027778,-0.0051360604509969,-0.0083819032547208,-0.0083815343757853,-0.008639196298843,-0.0086388951258229
2024-11,2024Q4,4.944621701451991,5.4,4.6,4.7,4.65,0.29462170145199096,1.0,0.29462170145199096,0.40475075722241094,0.0,0.0036268964377557,0.0036264767673988,0.0045258148965836,0.0045257830391673,0.0066740250627774,0.0066767503553735,0.0078503389172563,0.007856616378459,0.004868093295637,0.0048675122657859,0.004165291789363,0.0041654631177363
2024-12,2024Q4,4.689894526722498,5.4,4.6,4.7,4.65,0.039894526722497936,1.0,0.039894526722497936,-0.254727174729493,0.0,0.0120867994930935,0.0120873656798139,0.0130598458752453,0.0130605805891501,0.015148200765543,0.0151602255546732,0.0211374699822635,0.0211516448329622,0.0181476091655112,0.0181478107061232,0.0184865968462892,0.0184863429677795
